Freq_x, PSD_x, Freq_y, PSD_y, Freq_z, PSD_z
3.225806451612903136e-02,2.182497879091641860e-04,3.225806451612903136e-02,4.329475481852737453e-04,3.225806451612903136e-02,4.201412621809869335e-07
6.451612903225806273e-02,1.937230934754215780e-04,6.451612903225806273e-02,3.504158611964378100e-04,6.451612903225806273e-02,8.425795662907123804e-07
9.677419354838709409e-02,1.471904818898404281e-04,9.677419354838709409e-02,2.776271423468841884e-04,9.677419354838709409e-02,8.074758705774115890e-07
1.290322580645161255e-01,7.565060424029811884e-05,1.290322580645161255e-01,2.207507609675055874e-04,1.290322580645161255e-01,9.736082831599297330e-07
1.612903225806451568e-01,1.459416002173426120e-05,1.612903225806451568e-01,1.541762265945605071e-04,1.612903225806451568e-01,9.721397046250268890e-07
1.935483870967741882e-01,4.610528600212786465e-07,1.935483870967741882e-01,7.412113283101909658e-05,1.935483870967741882e-01,2.822436499557116352e-07
2.258064516129032195e-01,8.902884480348268134e-06,2.258064516129032195e-01,2.025404216830751789e-05,2.258064516129032195e-01,1.253344166265105956e-07
2.580645161290322509e-01,1.753596822745938022e-05,2.580645161290322509e-01,4.201663836502995736e-06,2.580645161290322509e-01,2.774072936036042755e-07
2.903225806451612545e-01,1.437201555016230387e-05,2.903225806451612545e-01,1.337538037300387151e-05,2.903225806451612545e-01,5.806402121810328228e-07
3.225806451612903136e-01,4.494050344067008103e-06,3.225806451612903136e-01,2.942210307239616921e-05,3.225806451612903136e-01,4.068744994838906044e-07
3.548387096774193727e-01,2.399868022479249687e-07,3.548387096774193727e-01,3.731922413459677341e-05,3.548387096774193727e-01,2.429603436976235615e-07
3.870967741935483764e-01,3.516719145301053326e-06,3.870967741935483764e-01,3.747499759524300632e-05,3.870967741935483764e-01,3.663134711671065183e-07
4.193548387096773800e-01,5.637449966078633246e-06,4.193548387096773800e-01,2.702360208321483292e-05,4.193548387096773800e-01,4.439120949591554215e-07
4.516129032258064391e-01,5.984029340359829685e-06,4.516129032258064391e-01,1.164087594572565068e-05,4.516129032258064391e-01,1.842560825722737220e-08
