Freq_x, PSD_x, Freq_y, PSD_y, Freq_z, PSD_z
3.225806451612903136e-02,1.894059313351894637e-04,3.225806451612903136e-02,3.558641652180259858e-03,3.225806451612903136e-02,1.789789481415124742e-03
6.451612903225806273e-02,3.194998857162035036e-04,6.451612903225806273e-02,3.617167115562782993e-03,6.451612903225806273e-02,1.688077400912668799e-03
9.677419354838709409e-02,4.427436154309361384e-04,9.677419354838709409e-02,3.548909249469115335e-03,9.677419354838709409e-02,1.624487404002290586e-03
1.290322580645161255e-01,5.370553394420877601e-04,1.290322580645161255e-01,3.426829688528227648e-03,1.290322580645161255e-01,1.534444743446192671e-03
1.612903225806451568e-01,5.926318699733683403e-04,1.612903225806451568e-01,3.265100754674222366e-03,1.612903225806451568e-01,1.533167658353413879e-03
1.935483870967741882e-01,6.119388391498466369e-04,1.935483870967741882e-01,3.228222601584695463e-03,1.935483870967741882e-01,1.498014586848824513e-03
2.258064516129032195e-01,5.644018538423094299e-04,2.258064516129032195e-01,3.164645099120149373e-03,2.258064516129032195e-01,1.453816212393929403e-03
2.580645161290322509e-01,5.068328314367953093e-04,2.580645161290322509e-01,2.984822977534006688e-03,2.580645161290322509e-01,1.437400507026618092e-03
2.903225806451612545e-01,4.535401783268435782e-04,2.903225806451612545e-01,2.786070107847410555e-03,2.903225806451612545e-01,1.472755390121793231e-03
3.225806451612903136e-01,3.983134483067310048e-04,3.225806451612903136e-01,2.753349154453208457e-03,3.225806451612903136e-01,1.472536242064482808e-03
3.548387096774193727e-01,3.452237521312435963e-04,3.548387096774193727e-01,2.797323749010003323e-03,3.548387096774193727e-01,1.428076117616991795e-03
3.870967741935483764e-01,3.142126038776308088e-04,3.870967741935483764e-01,2.773500898085635297e-03,3.870967741935483764e-01,1.386432201736792361e-03
4.193548387096773800e-01,2.719675477353993205e-04,4.193548387096773800e-01,2.704630887479271030e-03,4.193548387096773800e-01,1.390384169896875365e-03
4.516129032258064391e-01,2.458377492998109980e-04,4.516129032258064391e-01,2.645556774030309328e-03,4.516129032258064391e-01,1.440743942844839500e-03
4.838709677419354982e-01,2.214506282979224400e-04,4.838709677419354982e-01,2.585517910366214988e-03,4.838709677419354982e-01,1.458104138870066485e-03
5.161290322580645018e-01,2.016955860236701009e-04,5.161290322580645018e-01,2.599747375788484874e-03,5.161290322580645018e-01,1.348799282301288384e-03
5.483870967741935054e-01,1.959990531309666452e-04,5.483870967741935054e-01,2.695881228117227163e-03,5.483870967741935054e-01,1.364772957417916639e-03
