Freq_x, PSD_x, Freq_y, PSD_y, Freq_z, PSD_z
3.225806451612903136e-02,4.597707141209295481e-03,3.225806451612903136e-02,1.244567458437636403e-03,3.225806451612903136e-02,1.318288016452500718e-05
6.451612903225806273e-02,1.310595761003514230e-03,6.451612903225806273e-02,4.210449189225350455e-04,6.451612903225806273e-02,4.790869121958551882e-05
9.677419354838709409e-02,4.700428095240941312e-04,9.677419354838709409e-02,3.657303895175277329e-06,9.677419354838709409e-02,1.617832238471636843e-05
1.290322580645161255e-01,7.010860872278443213e-05,1.290322580645161255e-01,6.899673085263884000e-05,1.290322580645161255e-01,7.512509011762884712e-06
1.612903225806451568e-01,7.728913421658082028e-06,1.612903225806451568e-01,5.894220743728865205e-05,1.612903225806451568e-01,6.217677583856348074e-06
1.935483870967741882e-01,1.648971630050093421e-04,1.935483870967741882e-01,1.208964674908308528e-04,1.935483870967741882e-01,6.915242042062558595e-06
2.258064516129032195e-01,2.764483623817752967e-04,2.258064516129032195e-01,1.261097185742398057e-05,2.258064516129032195e-01,1.090950841544292966e-05
2.580645161290322509e-01,3.004395875090998562e-04,2.580645161290322509e-01,3.619443297161428324e-05,2.580645161290322509e-01,6.691007218526597529e-06
2.903225806451612545e-01,1.253737981194453914e-04,2.903225806451612545e-01,1.058648922017610676e-04,2.903225806451612545e-01,4.100928087449344961e-06
3.225806451612903136e-01,1.637054857982710957e-04,3.225806451612903136e-01,6.316760103478995811e-05,3.225806451612903136e-01,1.115836648139157913e-06
3.548387096774193727e-01,2.980772764164649658e-04,3.548387096774193727e-01,2.826148839920871603e-05,3.548387096774193727e-01,3.136580148354274971e-07
3.870967741935483764e-01,1.216891484644652563e-04,3.870967741935483764e-01,2.606503012421593147e-06,3.870967741935483764e-01,4.603235336946003341e-06
4.193548387096773800e-01,3.345548454964145622e-05,4.193548387096773800e-01,6.504791616779802797e-05,4.193548387096773800e-01,4.686856423580801145e-06
4.516129032258064391e-01,4.382519889572295197e-05,4.516129032258064391e-01,3.214509139141647989e-05,4.516129032258064391e-01,1.677744890572308654e-06
4.838709677419354982e-01,1.658794225547808134e-04,4.838709677419354982e-01,4.523267311089253626e-06,4.838709677419354982e-01,2.182520316319498994e-06
5.161290322580645018e-01,1.243511723864971389e-05,5.161290322580645018e-01,5.817353808507438179e-05,5.161290322580645018e-01,4.707226033970314888e-07
5.483870967741935054e-01,2.166628566608640315e-05,5.483870967741935054e-01,2.008188118171337947e-04,5.483870967741935054e-01,4.848676143806143083e-07
5.806451612903225090e-01,8.456564521069559535e-05,5.806451612903225090e-01,4.943868415756811924e-05,5.806451612903225090e-01,2.716752262310723685e-06
6.129032258064516236e-01,2.553044691857821996e-05,6.129032258064516236e-01,6.268980943957053676e-07,6.129032258064516236e-01,1.291578259437374528e-07
6.451612903225806273e-01,1.002322450698873963e-04,6.451612903225806273e-01,9.042365539971779871e-05,6.451612903225806273e-01,1.965184188681471540e-06
6.774193548387096309e-01,9.812979483524675534e-05,6.774193548387096309e-01,9.403786527754513834e-05,6.774193548387096309e-01,4.844211271099230171e-07
7.096774193548387455e-01,6.122436790905227196e-05,7.096774193548387455e-01,2.169354981829629635e-05,7.096774193548387455e-01,6.762011993350246008e-07
7.419354838709677491e-01,2.481276970451848756e-05,7.419354838709677491e-01,1.830672951053628631e-05,7.419354838709677491e-01,4.251962293176434870e-06
7.741935483870967527e-01,2.557528358833349746e-04,7.741935483870967527e-01,2.247204464941001594e-04,7.741935483870967527e-01,4.223455982398638353e-06
8.064516129032257563e-01,1.727017318910490263e-04,8.064516129032257563e-01,7.052873617299096148e-05,8.064516129032257563e-01,1.840804391205287077e-06
8.387096774193547599e-01,3.622472215345943152e-05,8.387096774193547599e-01,1.638488963115551894e-04,8.387096774193547599e-01,1.202439355009515835e-06
8.709677419354838745e-01,6.708092184689401440e-05,8.709677419354838745e-01,1.074716518970920791e-03,8.709677419354838745e-01,1.570508943040941102e-06
9.032258064516128782e-01,3.666797979279768564e-04,9.032258064516128782e-01,1.878998033039699445e-04,9.032258064516128782e-01,1.347517021231905583e-06
9.354838709677418818e-01,2.602569185156480315e-04,9.354838709677418818e-01,1.151024374812327012e-04,9.354838709677418818e-01,2.793219828062504816e-06
9.677419354838709964e-01,2.322078267071110605e-04,9.677419354838709964e-01,9.218325113491639188e-05,9.677419354838709964e-01,4.466347946322191410e-07
1.000000000000000000e+00,5.951966679611943702e-04,1.000000000000000000e+00,8.826147457062451154e-05,1.000000000000000000e+00,2.141468840745947399e-06
1.032258064516129004e+00,2.967335654814891419e-04,1.032258064516129004e+00,1.520266089765581296e-04,1.032258064516129004e+00,2.879620793494216902e-06
1.064516129032258007e+00,6.275686687228941227e-04,1.064516129032258007e+00,1.667702626372894706e-04,1.064516129032258007e+00,2.053266429430770019e-06
1.096774193548387011e+00,5.653543044880581479e-04,1.096774193548387011e+00,4.288845891836242882e-04,1.096774193548387011e+00,3.272133627508595097e-06
1.129032258064516014e+00,1.072004551456249958e-04,1.129032258064516014e+00,3.969879352904905219e-04,1.129032258064516014e+00,1.761543256489906693e-06
1.161290322580645018e+00,4.107808970802342280e-04,1.161290322580645018e+00,5.991420763926986895e-05,1.161290322580645018e+00,4.791770007133410818e-06
1.193548387096774244e+00,1.615636286600907387e-04,1.193548387096774244e+00,1.363759458618374158e-04,1.193548387096774244e+00,2.458095749610680321e-07
1.225806451612903247e+00,2.046128728578479425e-05,1.225806451612903247e+00,1.275780613526112143e-04,1.225806451612903247e+00,1.750011345610833092e-07
1.258064516129032251e+00,8.695897126467199139e-05,1.258064516129032251e+00,2.821642391838033760e-05,1.258064516129032251e+00,5.020787154953627015e-06
1.290322580645161255e+00,1.095019614601726879e-04,1.290322580645161255e+00,1.725579531316430434e-05,1.290322580645161255e+00,2.884094432715058619e-06
1.322580645161290258e+00,6.637629396648474976e-06,1.322580645161290258e+00,3.344946137526578947e-05,1.322580645161290258e+00,5.513343229609954158e-07
1.354838709677419262e+00,5.594655803694265327e-05,1.354838709677419262e+00,1.683880168845223663e-05,1.354838709677419262e+00,2.838063291463022849e-06
1.387096774193548265e+00,9.101584930722278455e-05,1.387096774193548265e+00,1.344265628982058201e-05,1.387096774193548265e+00,2.848735471812539184e-06
1.419354838709677491e+00,9.595856326646670764e-06,1.419354838709677491e+00,2.532145092248433619e-05,1.419354838709677491e+00,1.074641708974541682e-07
1.451612903225806495e+00,1.682929790411480270e-07,1.451612903225806495e+00,1.945782699645089381e-05,1.451612903225806495e+00,7.275794856298777793e-07
1.483870967741935498e+00,1.001954604809409744e-05,1.483870967741935498e+00,2.994676228796676893e-05,1.483870967741935498e+00,7.874602009346502695e-07
1.516129032258064502e+00,4.812810529135201150e-06,1.516129032258064502e+00,6.528369301738497915e-06,1.516129032258064502e+00,6.435421534586012985e-07
1.548387096774193505e+00,1.136749979230744934e-04,1.548387096774193505e+00,3.076872521217755530e-06,1.548387096774193505e+00,3.783786886565180546e-08
1.580645161290322509e+00,4.822061354648587018e-05,1.580645161290322509e+00,5.595790092715336177e-06,1.580645161290322509e+00,5.400242089158474050e-08
1.612903225806451513e+00,3.350401235442504227e-05,1.612903225806451513e+00,1.021074283731345109e-05,1.612903225806451513e+00,2.630561091930536796e-07
1.645161290322580516e+00,4.659394819718104969e-06,1.645161290322580516e+00,7.001884601347980805e-06,1.645161290322580516e+00,2.588018174875198066e-07
1.677419354838709520e+00,2.497676675408727127e-05,1.677419354838709520e+00,1.344604949944040946e-06,1.677419354838709520e+00,2.935096515082659221e-08
1.709677419354838745e+00,1.326837650684023354e-03,1.709677419354838745e+00,4.015670152776661113e-06,1.709677419354838745e+00,2.471655815592512998e-06
1.741935483870967749e+00,1.866028839938040172e-03,1.741935483870967749e+00,9.929962203649230436e-06,1.741935483870967749e+00,8.535948464968382620e-06
1.774193548387096753e+00,5.442469412450146754e-06,1.774193548387096753e+00,1.311459542164395382e-06,1.774193548387096753e+00,4.421642722423138605e-06
1.806451612903225756e+00,1.877393987396343007e-04,1.806451612903225756e+00,5.182394133892763333e-07,1.806451612903225756e+00,2.114756576604170905e-06
1.838709677419354760e+00,1.258809444690925686e-04,1.838709677419354760e+00,1.679514016319323366e-06,1.838709677419354760e+00,1.828979060509461560e-06
1.870967741935483764e+00,1.364281069108118436e-04,1.870967741935483764e+00,5.265909116436861780e-06,1.870967741935483764e+00,7.185771682240435665e-06
1.903225806451612767e+00,1.141831210923678776e-04,1.903225806451612767e+00,5.749284079498380325e-06,1.903225806451612767e+00,4.179206531885671012e-06
1.935483870967741993e+00,9.772952348502939837e-05,1.935483870967741993e+00,8.684195794781917074e-07,1.935483870967741993e+00,2.431711777240048074e-06
