Freq_x, PSD_x, Freq_y, PSD_y, Freq_z, PSD_z
3.225806451612903136e-02,3.196907647474478463e-04,3.225806451612903136e-02,1.452299539285037357e-04,3.225806451612903136e-02,5.905681046050752133e-05
6.451612903225806273e-02,2.635554573848336276e-04,6.451612903225806273e-02,1.418634260036315611e-04,6.451612903225806273e-02,6.178206402526745440e-05
9.677419354838709409e-02,2.145306323172337776e-04,9.677419354838709409e-02,1.255177723517384575e-04,9.677419354838709409e-02,5.366905495952951227e-05
1.290322580645161255e-01,1.690591997120348281e-04,1.290322580645161255e-01,1.157712904183160233e-04,1.290322580645161255e-01,6.217905269773253240e-05
1.612903225806451568e-01,1.387761051018792811e-04,1.612903225806451568e-01,1.120746744964680079e-04,1.612903225806451568e-01,5.163471685717535288e-05
1.935483870967741882e-01,1.264428139402976417e-04,1.935483870967741882e-01,1.009298692002469025e-04,1.935483870967741882e-01,5.242185959689255238e-05
2.258064516129032195e-01,1.004589727340255095e-04,2.258064516129032195e-01,9.720815631329892878e-05,2.258064516129032195e-01,5.226725185522015032e-05
2.580645161290322509e-01,1.004370366346020774e-04,2.580645161290322509e-01,9.618200677427941523e-05,2.580645161290322509e-01,5.042029980045488973e-05
2.903225806451612545e-01,9.825727222984901948e-05,2.903225806451612545e-01,1.007066270957350073e-04,2.903225806451612545e-01,5.300594830563281614e-05
3.225806451612903136e-01,1.001437962999725956e-04,3.225806451612903136e-01,9.781666556834391426e-05,3.225806451612903136e-01,5.392224486572539624e-05
3.548387096774193727e-01,1.058863775508119530e-04,3.548387096774193727e-01,9.998480704148948750e-05,3.548387096774193727e-01,6.136195750169552287e-05
3.870967741935483764e-01,1.173863817748757279e-04,3.870967741935483764e-01,1.011951327322553178e-04,3.870967741935483764e-01,6.354602421712201882e-05
4.193548387096773800e-01,1.160459628584849912e-04,4.193548387096773800e-01,1.007294119867445826e-04,4.193548387096773800e-01,6.625014636364642004e-05
4.516129032258064391e-01,1.162086536363383287e-04,4.516129032258064391e-01,9.523928005126923056e-05,4.516129032258064391e-01,7.303475931681244876e-05
4.838709677419354982e-01,1.096856684878060219e-04,4.838709677419354982e-01,8.722526281964525761e-05,4.838709677419354982e-01,6.966734294057716308e-05
5.161290322580645018e-01,1.119825068561279639e-04,5.161290322580645018e-01,8.496356384220135572e-05,5.161290322580645018e-01,6.608969286025220076e-05
5.483870967741935054e-01,1.099594820296663538e-04,5.483870967741935054e-01,8.046621429004738855e-05,5.483870967741935054e-01,6.533822769295502954e-05
5.806451612903225090e-01,9.960234596050285293e-05,5.806451612903225090e-01,7.215165090523306787e-05,5.806451612903225090e-01,6.673860634770378722e-05
6.129032258064516236e-01,1.199957947640029738e-04,6.129032258064516236e-01,7.446359156049852507e-05,6.129032258064516236e-01,6.421173131923302161e-05
6.451612903225806273e-01,1.495243212175055298e-04,6.451612903225806273e-01,7.754228321759345838e-05,6.451612903225806273e-01,5.689851160331572456e-05
6.774193548387096309e-01,1.945800800119881345e-04,6.774193548387096309e-01,7.751192891971923199e-05,6.774193548387096309e-01,5.569300053377456626e-05
7.096774193548387455e-01,2.502530669370382462e-04,7.096774193548387455e-01,7.986082405244676065e-05,7.096774193548387455e-01,5.590515231924422080e-05
7.419354838709677491e-01,4.750838706491897928e-04,7.419354838709677491e-01,9.044196180085880188e-05,7.419354838709677491e-01,5.854272949396617276e-05
7.741935483870967527e-01,8.067707863519923668e-04,7.741935483870967527e-01,9.351711438972511517e-05,7.741935483870967527e-01,5.577613393321783112e-05
8.064516129032257563e-01,1.629952063686736273e-03,8.064516129032257563e-01,1.086175721848323182e-04,8.064516129032257563e-01,6.300859165327912131e-05
8.387096774193547599e-01,4.684703492855471843e-03,8.387096774193547599e-01,1.496031241360979910e-04,8.387096774193547599e-01,6.444740487265852630e-05
8.709677419354838745e-01,2.622455513811235844e-02,8.709677419354838745e-01,3.302562261574179515e-04,8.709677419354838745e-01,6.083944232900163765e-05
9.032258064516128782e-01,4.396330892803328866e-02,9.032258064516128782e-01,9.222674522102302784e-05,9.032258064516128782e-01,7.395758641396554681e-05
9.354838709677418818e-01,4.951802767458829066e-03,9.354838709677418818e-01,1.578328560444923072e-05,9.354838709677418818e-01,7.605851502236777998e-05
9.677419354838709964e-01,1.801153577745045597e-03,9.677419354838709964e-01,2.794312294807735104e-05,9.677419354838709964e-01,7.307850716329444124e-05
1.000000000000000000e+00,9.418499708941236977e-04,1.000000000000000000e+00,3.692707034658004292e-05,1.000000000000000000e+00,8.122011379600289243e-05
1.032258064516129004e+00,5.947436066960017130e-04,1.032258064516129004e+00,4.538096253152043254e-05,1.032258064516129004e+00,7.581894008206104950e-05
1.064516129032258007e+00,4.733073562362406610e-04,1.064516129032258007e+00,4.675624168200364467e-05,1.064516129032258007e+00,6.351528512684416353e-05
1.096774193548387011e+00,3.887813255093240748e-04,1.096774193548387011e+00,4.534981465494668712e-05,1.096774193548387011e+00,7.004083816931669479e-05
1.129032258064516014e+00,3.461153130069694397e-04,1.129032258064516014e+00,4.224357234172560339e-05,1.129032258064516014e+00,6.601516654893224917e-05
1.161290322580645018e+00,3.211067663308000172e-04,1.161290322580645018e+00,4.327100731060475785e-05,1.161290322580645018e+00,6.813449394098317579e-05
1.193548387096774244e+00,3.304322688527378937e-04,1.193548387096774244e+00,4.393259462268891594e-05,1.193548387096774244e+00,6.751454844917201411e-05
1.225806451612903247e+00,3.547480270408612485e-04,1.225806451612903247e+00,5.120409971914813361e-05,1.225806451612903247e+00,6.790354605169644396e-05
1.258064516129032251e+00,3.719449336550948891e-04,1.258064516129032251e+00,5.149530762739229695e-05,1.258064516129032251e+00,7.134400956955018968e-05
1.290322580645161255e+00,3.857719815056921274e-04,1.290322580645161255e+00,5.581455276506229728e-05,1.290322580645161255e+00,8.214339375060418676e-05
1.322580645161290258e+00,3.882569191874803800e-04,1.322580645161290258e+00,6.361260006739951082e-05,1.322580645161290258e+00,9.143334007985773804e-05
1.354838709677419262e+00,3.755317274522789904e-04,1.354838709677419262e+00,7.218989832059088388e-05,1.354838709677419262e+00,8.275924528475485365e-05
1.387096774193548265e+00,3.547390107699491886e-04,1.387096774193548265e+00,7.726759948590556889e-05,1.387096774193548265e+00,9.547806608337389026e-05
1.419354838709677491e+00,3.389495423092926977e-04,1.419354838709677491e+00,8.515812372052320638e-05,1.419354838709677491e+00,9.231490731211267281e-05
1.451612903225806495e+00,3.046079517961458377e-04,1.451612903225806495e+00,8.977318139508196147e-05,1.451612903225806495e+00,9.229347380649430212e-05
1.483870967741935498e+00,2.939734851826495896e-04,1.483870967741935498e+00,8.785494664765231877e-05,1.483870967741935498e+00,8.751815029724220618e-05
1.516129032258064502e+00,2.676259547678492136e-04,1.516129032258064502e+00,8.662648522809562575e-05,1.516129032258064502e+00,8.732202596109665046e-05
1.548387096774193505e+00,2.553265036321266724e-04,1.548387096774193505e+00,7.809332163907560206e-05,1.548387096774193505e+00,8.478229338854739998e-05
1.580645161290322509e+00,2.434307459332661020e-04,1.580645161290322509e+00,7.747361218742985394e-05,1.580645161290322509e+00,8.124040900103845586e-05
1.612903225806451513e+00,2.567496317982655239e-04,1.612903225806451513e+00,5.699094410729354534e-05,1.612903225806451513e+00,8.856825352041310085e-05
1.645161290322580516e+00,2.571588917102546877e-04,1.645161290322580516e+00,5.096076682667939134e-05,1.645161290322580516e+00,9.160968085252162933e-05
1.677419354838709520e+00,2.535215403421739867e-04,1.677419354838709520e+00,4.193207955491219576e-05,1.677419354838709520e+00,9.251543942897205556e-05
