Freq_x, PSD_x, Freq_y, PSD_y, Freq_z, PSD_z
3.225806451612903136e-02,3.304357707292849894e-04,3.225806451612903136e-02,2.576102554152798229e-04,3.225806451612903136e-02,1.458058969424079790e-07
6.451612903225806273e-02,2.900269380056668777e-04,6.451612903225806273e-02,2.514518511671211352e-04,6.451612903225806273e-02,5.649582268522258629e-07
9.677419354838709409e-02,2.434649075642460441e-04,9.677419354838709409e-02,2.337344980554364473e-04,9.677419354838709409e-02,8.397495087082508348e-07
1.290322580645161255e-01,1.833474000166378877e-04,1.290322580645161255e-01,2.380828003777045172e-04,1.290322580645161255e-01,1.719571217625482910e-06
1.612903225806451568e-01,1.346486485388780801e-04,1.612903225806451568e-01,2.323833091999906854e-04,1.612903225806451568e-01,1.386645718360542562e-06
1.935483870967741882e-01,1.111899496676925839e-04,1.935483870967741882e-01,2.248612963470887421e-04,1.935483870967741882e-01,1.358158233521441505e-06
2.258064516129032195e-01,8.618393090820959223e-05,2.258064516129032195e-01,2.193081051812700876e-04,2.258064516129032195e-01,1.051438801343860266e-06
2.580645161290322509e-01,7.641175872774011099e-05,2.580645161290322509e-01,2.263295167336689773e-04,2.580645161290322509e-01,4.521757451773090231e-07
2.903225806451612545e-01,8.022454346297978780e-05,2.903225806451612545e-01,2.268481639720777308e-04,2.903225806451612545e-01,2.669867438176247256e-08
3.225806451612903136e-01,7.556521600461401538e-05,3.225806451612903136e-01,2.326990626114558717e-04,3.225806451612903136e-01,6.438837366611400979e-07
3.548387096774193727e-01,7.082516546786509100e-05,3.548387096774193727e-01,2.265518436713752403e-04,3.548387096774193727e-01,9.838259223926216016e-07
3.870967741935483764e-01,5.548593020517196496e-05,3.870967741935483764e-01,2.229202292047724172e-04,3.870967741935483764e-01,1.870932308408118519e-06
4.193548387096773800e-01,4.600003469648623048e-05,4.193548387096773800e-01,2.265722365397591866e-04,4.193548387096773800e-01,2.275676886976670373e-06
4.516129032258064391e-01,3.401011761204750987e-05,4.516129032258064391e-01,2.172200543351096916e-04,4.516129032258064391e-01,2.158846711549980311e-06
4.838709677419354982e-01,3.612880261751389072e-05,4.838709677419354982e-01,2.009765209265668108e-04,4.838709677419354982e-01,2.155593629857997607e-06
5.161290322580645018e-01,4.480121821503929330e-05,5.161290322580645018e-01,2.079110205904386105e-04,5.161290322580645018e-01,1.688058000628265818e-06
5.483870967741935054e-01,5.608516899730350602e-05,5.483870967741935054e-01,1.962781529724618259e-04,5.483870967741935054e-01,7.483434159159773424e-07
5.806451612903225090e-01,9.147317537061482279e-05,5.806451612903225090e-01,2.024582571288864933e-04,5.806451612903225090e-01,6.817151046536316285e-07
6.129032258064516236e-01,1.096960117493857268e-04,6.129032258064516236e-01,1.954461913586316843e-04,6.129032258064516236e-01,1.863303448804655918e-06
6.451612903225806273e-01,1.317260303730761030e-04,6.451612903225806273e-01,1.964539915844954463e-04,6.451612903225806273e-01,2.116699962729451714e-06
6.774193548387096309e-01,1.393380792041938219e-04,6.774193548387096309e-01,2.034717439354320192e-04,6.774193548387096309e-01,2.497943943965458419e-06
7.096774193548387455e-01,1.615085691494854748e-04,7.096774193548387455e-01,2.036881044309117996e-04,7.096774193548387455e-01,2.638664765256677471e-06
7.419354838709677491e-01,1.522493808025241965e-04,7.419354838709677491e-01,1.946029950956951529e-04,7.419354838709677491e-01,3.171380351899063868e-06
7.741935483870967527e-01,2.578163059678082315e-04,7.741935483870967527e-01,2.104022869973526909e-04,7.741935483870967527e-01,1.413081752516799948e-06
8.064516129032257563e-01,8.103951307731376485e-04,8.064516129032257563e-01,2.358368557730906661e-04,8.064516129032257563e-01,1.343915322664287975e-06
8.387096774193547599e-01,3.751305493538466089e-03,8.387096774193547599e-01,2.920013328291806232e-04,8.387096774193547599e-01,1.934050173033727399e-06
8.709677419354838745e-01,4.749053013567811760e-02,8.709677419354838745e-01,5.926629468128920709e-04,8.709677419354838745e-01,1.855619548248678964e-06
9.032258064516128782e-01,3.920243881085243298e-02,9.032258064516128782e-01,1.874244251755755126e-05,9.032258064516128782e-01,9.145620632584527520e-07
9.354838709677418818e-01,6.364817263919727262e-03,9.354838709677418818e-01,8.905960121395076429e-05,9.354838709677418818e-01,2.234179880308893858e-06
9.677419354838709964e-01,2.114008561683956844e-03,9.677419354838709964e-01,1.395187078718240520e-04,9.677419354838709964e-01,3.126907253231705890e-06
1.000000000000000000e+00,8.343519470561840123e-04,1.000000000000000000e+00,1.581650164873173311e-04,1.000000000000000000e+00,2.448311814800455241e-06
1.032258064516129004e+00,3.924511774897430504e-04,1.032258064516129004e+00,1.697412590193491007e-04,1.032258064516129004e+00,1.682027982433478448e-06
1.064516129032258007e+00,2.461470310312426795e-04,1.064516129032258007e+00,1.727514492763891900e-04,1.064516129032258007e+00,1.481809071251197067e-06
1.096774193548387011e+00,2.887622636648342939e-04,1.096774193548387011e+00,1.694122622397442666e-04,1.096774193548387011e+00,9.246813406500446184e-07
1.129032258064516014e+00,3.437923292033463773e-04,1.129032258064516014e+00,1.603798436197898197e-04,1.129032258064516014e+00,6.460995068865568312e-07
1.161290322580645018e+00,3.703816433390278058e-04,1.161290322580645018e+00,1.443349241299953238e-04,1.161290322580645018e+00,2.500100378133522775e-06
1.193548387096774244e+00,3.640151193164239051e-04,1.193548387096774244e+00,1.429362962573812047e-04,1.193548387096774244e+00,2.636293339083402404e-06
1.225806451612903247e+00,3.541059983138183432e-04,1.225806451612903247e+00,1.463472431138492695e-04,1.225806451612903247e+00,2.316857399075717066e-06
1.258064516129032251e+00,2.780123600209022578e-04,1.258064516129032251e+00,1.467678311628343990e-04,1.258064516129032251e+00,3.409577117652590856e-06
1.290322580645161255e+00,2.000740803484043714e-04,1.290322580645161255e+00,1.436127166863365452e-04,1.290322580645161255e+00,3.806132649880615716e-06
1.322580645161290258e+00,1.576320462207993754e-04,1.322580645161290258e+00,1.420822853669065095e-04,1.322580645161290258e+00,2.043306450139709916e-06
1.354838709677419262e+00,1.457215062608923891e-04,1.354838709677419262e+00,1.466846627549491270e-04,1.354838709677419262e+00,1.617055923426991462e-06
1.387096774193548265e+00,1.715941597771077607e-04,1.387096774193548265e+00,1.342098250675517572e-04,1.387096774193548265e+00,1.928723564191826479e-06
1.419354838709677491e+00,1.892101869840866473e-04,1.419354838709677491e+00,1.245701286867404985e-04,1.419354838709677491e+00,2.787118976862153944e-06
1.451612903225806495e+00,2.064661397065523281e-04,1.451612903225806495e+00,1.187323627910386259e-04,1.451612903225806495e+00,3.379566570105520690e-06
1.483870967741935498e+00,2.041411501608904181e-04,1.483870967741935498e+00,1.203811142122138220e-04,1.483870967741935498e+00,4.070192940197710854e-06
1.516129032258064502e+00,1.831357830777239357e-04,1.516129032258064502e+00,1.159080499346887240e-04,1.516129032258064502e+00,4.843592626959695767e-06
1.548387096774193505e+00,1.466798315397276281e-04,1.548387096774193505e+00,1.140401810666657291e-04,1.548387096774193505e+00,3.640688286604515769e-06
1.580645161290322509e+00,1.078670465445225111e-04,1.580645161290322509e+00,1.028102304404986735e-04,1.580645161290322509e+00,2.233928185206382940e-06
1.612903225806451513e+00,9.295338340050186029e-05,1.612903225806451513e+00,1.000417534317636197e-04,1.612903225806451513e+00,2.439204013921891949e-06
1.645161290322580516e+00,9.834299792808284856e-05,1.645161290322580516e+00,7.753322195778767105e-05,1.645161290322580516e+00,5.518900215968441825e-06
