Freq_Hz, Mean_PSD_X, Std_PSD_X, Mean_PSD_Y, Std_PSD_Y
3.354838709677419040e+00,5.458293353723216374e-05,2.988817582404517900e-05,5.673306382886464426e-04,3.485536803747388973e-04
3.387096774193548487e+00,5.361539338115070032e-05,2.990645849634868375e-05,5.655478830085615720e-04,3.412747409180372899e-04
3.419354838709677491e+00,5.043331774128912738e-05,3.086750762875018638e-05,5.551017070811080844e-04,3.325660075572700364e-04
3.451612903225806495e+00,4.860793183031084726e-05,3.045403176926320498e-05,5.678228158850138997e-04,3.287793034001738716e-04
3.483870967741935498e+00,4.329464568426647972e-05,3.186409921567488599e-05,6.886856940038386336e-04,3.902836896594529762e-04
3.516129032258064502e+00,3.979341472660240844e-05,3.091781844296632867e-05,8.501035791857152867e-04,4.467414165692525194e-04
3.548387096774193505e+00,3.804186536844845958e-05,2.782450653138837332e-05,8.922122357222196046e-04,4.730461818627939999e-04
3.580645161290322509e+00,3.723869927595982785e-05,2.813940023986499599e-05,9.491716218464244610e-04,4.971775377098811921e-04
3.612903225806451513e+00,3.520181377632109984e-05,2.622142652604262617e-05,9.980495804816106806e-04,5.376420215853980333e-04
3.645161290322580516e+00,3.468782448760591628e-05,2.524644945157403692e-05,1.040065391930950107e-03,5.646532217162227767e-04
3.677419354838709520e+00,3.305660632826114840e-05,2.510894510654356412e-05,1.101731817323313520e-03,5.884876137118061519e-04
3.709677419354838079e+00,3.281752846715813731e-05,2.625925555350492598e-05,1.211117950256830091e-03,6.232950421625537774e-04
3.741935483870967083e+00,3.407937740879002803e-05,2.813482134478961755e-05,1.343202214641128376e-03,6.614005395879743758e-04
3.774193548387096975e+00,3.375441734531762258e-05,2.795438272814688440e-05,1.499288077441669710e-03,7.041951536926679836e-04
3.806451612903225978e+00,3.481397420453345026e-05,3.025836860355699996e-05,1.693651680227016868e-03,7.526829849784820925e-04
3.838709677419354538e+00,3.501117974591039017e-05,2.992504973665897702e-05,1.907488449043912449e-03,8.114079642558355435e-04
