# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
2.647395290480230869e+03,9.876603846034306571e+02,1.498808137244937022e+01,-3.636639523309211086e-02,2.281725835776453673e-02
2.773020116591063470e+03,1.003413870690298268e+03,3.019392131147183989e+01,-4.906218741708791992e-02,2.171384950445867656e-02
2.904606121598046229e+03,1.000033559161396397e+03,2.169685448623534896e+01,-4.732514623690287081e-02,1.654173445073070167e-02
3.042436176769003396e+03,9.938115939116933077e+02,3.073911603977706264e+01,-3.581529477884828200e-02,1.603509198947196054e-02
3.186806576245910037e+03,9.988402961241129105e+02,2.532882075316569725e+01,-5.740696176879418744e-02,2.623222257583482722e-02
3.338027673990301082e+03,9.902519577759383083e+02,2.189749951185268628e+01,-5.180892797836574026e-02,1.898460476474892605e-02
3.496424550953136986e+03,9.979668927493466981e+02,2.156689162300015283e+01,-6.139096484195834258e-02,3.133839882039372859e-02
3.662337713903372787e+03,1.003411410417409343e+03,2.605888269896083642e+01,-5.191438981235596550e-02,3.010507207085416637e-02
3.836123827417534812e+03,9.863617770565457477e+02,3.078451845596310932e+01,-7.319072169808893413e-02,1.005643001223492129e-02
4.018156480603808177e+03,9.986039402187092264e+02,2.723143137168370842e+01,-5.408164544336324653e-02,1.968819033000693275e-02
4.208826990208893221e+03,1.001859820919905587e+03,3.386288830107438486e+01,-5.430111493439455927e-02,1.550549591763100525e-02
4.408545241834120134e+03,1.000783552167534936e+03,2.580367134673972984e+01,-7.268781923170850034e-02,2.959919236075652868e-02
4.617740571069101861e+03,9.903530138312404461e+02,3.144649212246046943e+01,-7.975016372833695910e-02,2.236664647504949324e-02
4.836862686437170851e+03,1.023737294833712440e+03,5.029366605404034374e+01,-8.395701957015662409e-02,3.081944780508180659e-02
5.066382636136649126e+03,1.004101195371577546e+03,3.669303612681513016e+01,-7.677427165831071654e-02,2.837357354850762042e-02
5.306793820656115713e+03,1.007826490812815564e+03,2.879964911438143815e+01,-9.937769544120471366e-02,3.304651231065285771e-02
5.558613053440591102e+03,1.011403571311672067e+03,3.871732597443650548e+01,-1.108176404724754427e-01,3.053725036577509960e-02
5.822381671888660094e+03,1.009681386918302110e+03,2.818948955052092131e+01,-1.139756537264301206e-01,2.962326462806787880e-02
6.098666701068881594e+03,1.006914004937960271e+03,3.319705886601566647e+01,-1.045502260641281433e-01,2.067357480704826861e-02
6.388062072657205135e+03,1.004213575716891683e+03,2.338840547677029491e+01,-1.051548444695581119e-01,2.771686258084582466e-02
6.691189901715635642e+03,9.996053615331336459e+02,2.387053357047139457e+01,-1.175100319606494220e-01,3.695721600825132430e-02
7.008701824056899568e+03,9.893659856342146668e+02,1.520101161999522787e+01,-1.494308123313858316e-01,4.164286994170694062e-02
7.341280397070115214e+03,9.953980053152347409e+02,3.686343786160093572e+01,-1.286092158581743639e-01,2.135438379113267088e-02
7.689640567018715956e+03,9.987092558307045920e+02,2.694158424606600377e+01,-1.491799750009658310e-01,2.739582262389125139e-02
8.054531205964931360e+03,9.999763443825798959e+02,2.698172752891691317e+01,-1.553236450376066224e-01,2.182733598663376753e-02
8.436736721624843995e+03,1.002688743073807018e+03,3.804214543184750141e+01,-1.688990366553493327e-01,2.023907031012419852e-02
8.837078743614601990e+03,9.933874760071245191e+02,3.176376352833735695e+01,-1.535555882325332355e-01,3.813711436538503446e-02
9.256417889712782198e+03,9.764395808327737996e+02,2.630584583920812847e+01,-1.978137883030349486e-01,2.942370632004008557e-02
9.695655615935915193e+03,1.002545896663535359e+03,2.991622760692522576e+01,-1.936374481408134063e-01,2.825132021286446207e-02
1.015573615440418143e+04,9.926436923904227569e+02,3.346439323428777612e+01,-2.153573361688383980e-01,3.179881870724994564e-02
1.063764854316314086e+04,9.826301961864195391e+02,3.530822645270761484e+01,-2.280388543514494659e-01,2.506887397982546228e-02
1.114242875232509869e+04,9.733833522876323059e+02,3.431756715393385804e+01,-2.214896620994475374e-01,3.145280937974948010e-02
1.167116191110068212e+04,1.004319269164219577e+03,3.924903411840472955e+01,-2.262535757030243455e-01,4.391273279380206174e-02
1.222498464050784423e+04,9.832442162430436383e+02,3.121200516143079184e+01,-2.577891633766256074e-01,3.605567536735755640e-02
1.280508749677332526e+04,9.581423764280729074e+02,4.617336773856980869e+01,-2.507716136733791901e-01,2.741557895767486597e-02
1.341271753067898317e+04,9.796380628718058006e+02,2.486552726065452035e+01,-2.545304921105143725e-01,6.545363241581102220e-02
1.404918096835460710e+04,9.700388063858596297e+02,4.830079523682906029e+01,-2.958703968669227358e-01,3.835480978048012163e-02
1.471584601928055781e+04,9.856487579983779597e+02,4.164870155976296928e+01,-3.224878050102869542e-01,3.831771284042990999e-02
1.541414581753645325e+04,9.672245933799658815e+02,4.153336469897553940e+01,-3.302589919640880334e-01,4.134182029657476609e-02
1.614558150261838091e+04,9.684472997436602100e+02,2.424976718948221688e+01,-3.073334358827111146e-01,4.717961185101959137e-02
1.691172544644806840e+04,9.570720702258313395e+02,3.757706870354810746e+01,-3.317176892047656311e-01,5.211374678557239432e-02
1.771422463351085389e+04,9.549003348117217911e+02,4.631711734516024137e+01,-3.498072225698009019e-01,4.350807650515928215e-02
1.855480420138842237e+04,9.484595552421202456e+02,3.740726038707680345e+01,-3.686600254231970908e-01,3.808338919010643975e-02
1.943527114929826348e+04,9.591905529890915432e+02,3.657851131334086858e+01,-4.089941311719888506e-01,4.008969426015647486e-02
2.035751822261108464e+04,9.214988784562510773e+02,4.632019082861359749e+01,-4.231767399459632761e-01,4.154386414900273355e-02
2.132352798169759262e+04,9.406762749828660617e+02,3.624700581845891634e+01,-4.030761884800282968e-01,4.433235152938488216e-02
2.233537706385123238e+04,9.019448360710384804e+02,3.241230619209870412e+01,-4.452777139753766877e-01,5.235755102706010633e-02
2.339524064744820862e+04,9.269609892424256259e+02,4.590675605807139448e+01,-4.446504202756534352e-01,4.581977693543896890e-02
2.450539712794254956e+04,8.853189218895486192e+02,4.641453983480974443e+01,-4.980672403316274699e-01,5.587207832273414360e-02
2.566823301574694415e+04,8.806065915094106913e+02,3.524900313785740025e+01,-4.828842823980156185e-01,4.206799660899741139e-02
2.688624806652938423e+04,9.061517113327960260e+02,5.836034606332331265e+01,-4.994748443415838457e-01,4.766010768097685840e-02
2.816206065495393341e+04,8.558875717344360510e+02,3.317678182298190137e+01,-5.275964300434560217e-01,3.393989365758847548e-02
2.949841340341698378e+04,8.580962250326113008e+02,4.437312570225512331e+01,-5.497984675440930058e-01,2.327173892009410175e-02
3.089817907788013326e+04,8.600060652920674329e+02,7.659514116546714035e+01,-5.891120690914034563e-01,6.224492292180829750e-02
3.236436676347356115e+04,8.435576423032438242e+02,3.251957090029019781e+01,-5.968317795755649913e-01,7.830242629282330169e-02
3.390012833314498857e+04,8.485254865622091529e+02,4.236706081840468130e+01,-5.993419115975985312e-01,3.633566881431353479e-02
3.550876522326109989e+04,8.175631748202756626e+02,8.156474639678192773e+01,-6.034760756942257887e-01,7.466578594203569785e-02
3.719373553072640061e+04,7.750910163931715715e+02,4.621336199780567711e+01,-6.671764728379181442e-01,7.870814086963098810e-02
3.895866144687560154e+04,8.034218299293798964e+02,4.729077334426730062e+01,-6.598747636077400003e-01,1.019497055917877870e-01
4.080733704412147199e+04,7.629894751997157982e+02,4.678833390290999716e+01,-6.899026643350915089e-01,9.151667292795177822e-02
4.274373643209654983e+04,7.644584666786964817e+02,6.102736196217554010e+01,-7.469370477330717906e-01,8.922051758463468707e-02
4.477202230082129972e+04,7.189830152873888665e+02,3.774177406729288720e+01,-7.627065078974073487e-01,7.903981656343911366e-02
4.689655486926543381e+04,7.495113391766410587e+02,6.294747783780705674e+01,-8.296656565441221654e-01,6.469213149776799343e-02
4.912190125853851350e+04,6.860190795775821471e+02,5.734248525789723061e+01,-8.121738716199026209e-01,1.024567117799451282e-01
5.145284530985853053e+04,6.851218963322979789e+02,8.985574564625395055e+01,-8.742494400129544596e-01,5.388097602171684070e-02
5.389439786840595480e+04,7.628069694960934157e+02,9.877879066762477578e+01,-8.182091213354386605e-01,9.676461623885897201e-02
5.645180755516963109e+04,6.652864984878655150e+02,7.809304687874960393e+01,-9.099762554906053458e-01,8.542428443942903793e-02
5.913057204993992491e+04,6.533057574386504029e+02,4.554320279970664131e+01,-8.552732728082095282e-01,1.360537971462241202e-01
6.193644990970605431e+04,6.200574800862008260e+02,6.748252862734956636e+01,-9.111084122659580675e-01,1.305157174732203829e-01
6.487547294786288694e+04,6.015018805292254456e+02,1.027655939471545850e+02,-9.439460069694213251e-01,8.441724901387896718e-02
6.795395920083763485e+04,5.602907867288887473e+02,5.375885307605992125e+01,-9.498825647393311922e-01,1.103409035370530450e-01
7.117852651001310733e+04,5.394537690212337111e+02,6.729105443119270547e+01,-9.962451669279529520e-01,1.234698998748052501e-01
7.455610674814364756e+04,5.857327861272617611e+02,6.633420391016342421e+01,-1.071650841876174987e+00,1.869588846854352004e-01
7.809396072084504704e+04,5.020672207991025289e+02,5.737657277432101210e+01,-1.058012367273406307e+00,1.154541117347220314e-01
8.179969377519466798e+04,5.008467050651878480e+02,6.449440102490846982e+01,-1.064562856687508940e+00,1.095695265064986490e-01
8.568127214899481623e+04,5.599907050075614734e+02,1.118746754854304584e+02,-1.099077960732493198e+00,1.929271317286476162e-01
8.974704009584349114e+04,4.747894696454638392e+02,6.231294085589383513e+01,-1.183136293564569286e+00,1.000913597187080700e-01
9.400573782282964385e+04,4.381406615000047964e+02,7.326935771729158375e+01,-1.149772475830719065e+00,1.647302590357171692e-01
9.846652027941230335e+04,4.661775430805534484e+02,6.932234949105361466e+01,-1.192582294567758883e+00,1.951220542136602731e-01
1.031389768378722219e+05,4.456708475995357617e+02,1.428854537479150792e+02,-1.222433140542222629e+00,2.102623188432251877e-01
1.080331519076466502e+05,4.208187346203469019e+02,7.465990620970708846e+01,-1.134352515706742226e+00,1.732366746143895464e-01
1.131595665278606757e+05,3.821583928730798334e+02,6.517716860933492740e+01,-1.281320509407012587e+00,1.546879279179529665e-01
1.185292409844701906e+05,4.558422929904836565e+02,1.262152184691656913e+02,-1.227456915728787568e+00,1.106160952370294909e-01
1.241537185006410582e+05,3.743115115313148635e+02,5.605612627361512779e+01,-1.308391444325234465e+00,2.247862750037339929e-01
1.300450900512897788e+05,3.906571603638168995e+02,1.381495078137122619e+02,-1.216194362337272405e+00,2.473885876721089727e-01
1.362160203551273153e+05,3.170966740974612321e+02,4.499046254196629491e+01,-1.305319018116289698e+00,1.285220853456795487e-01
1.426797751000857097e+05,3.512405131389124335e+02,6.362756366431548116e+01,-1.256250169642764813e+00,2.625310103967370967e-01
1.494502494606524124e+05,2.856634892048928123e+02,3.395058095298622902e+01,-1.269753933755756847e+00,1.493434765099667938e-01
1.565419979684129357e+05,3.683979954201752776e+02,9.738972707681625707e+01,-1.300956818122146696e+00,2.621102770575908236e-01
1.639702658000205411e+05,2.769883653867908606e+02,4.173630761067153827e+01,-1.366136055226097046e+00,2.040883486427398086e-01
1.717510215498498292e+05,2.838833824081495436e+02,5.060258776982973217e+01,-1.304050395454029010e+00,2.216696151945308779e-01
1.799009915577833308e+05,2.510254716597104618e+02,5.024081492431990625e+01,-1.395013449460813071e+00,1.831366554574409278e-01
1.884376958659309894e+05,2.558232865406232577e+02,5.426323053377116423e+01,-1.259014199168684511e+00,2.319669029106975477e-01
1.973794858815768675e+05,2.345779302440504637e+02,6.011194006076974716e+01,-1.345586515576367104e+00,1.805701423563603747e-01
2.067455838273132977e+05,2.215295214966934623e+02,5.009051197385392129e+01,-1.361475870015114387e+00,2.224995781149944618e-01
2.165561240631754335e+05,2.232658595248763049e+02,6.537795539003697343e+01,-1.314970895998467615e+00,3.131164046284847235e-01
2.268321963696038583e+05,2.431359150049687230e+02,5.905477878281447346e+01,-1.318429267547986061e+00,1.185753509069267242e-01
2.375958912842765276e+05,1.933727548222823316e+02,6.509150598746118987e+01,-1.434687783869971867e+00,1.674761928990908810e-01
2.488703475902785431e+05,1.597125400008912948e+02,2.395187733678557507e+01,-1.387622886653588905e+00,2.299789070719915618e-01
2.606798020576922863e+05,2.024512547960722202e+02,4.926661745962994132e+01,-1.357858448375022231e+00,2.055414863697772598e-01
2.730496415455325041e+05,1.602369021470938435e+02,3.181147704584000735e+01,-1.285036252606506668e+00,1.063048688068880671e-01
2.860064575760391308e+05,1.832982211884167896e+02,7.960933232634431533e+01,-1.407894610736715624e+00,3.760635165896165089e-01
2.995781034986421000e+05,1.784966657478637160e+02,8.765723852503130331e+01,-1.481987589746390110e+00,3.659828862622552248e-01
3.137937543664827244e+05,1.801899298597412269e+02,8.019490905509775303e+01,-1.535357650624493697e+00,2.741410156554456856e-01
3.286839696542054298e+05,1.628787100132498438e+02,4.743902059296505769e+01,-1.464075765284112540e+00,2.696525199391840988e-01
3.442807589518614113e+05,1.355969708578105895e+02,2.670672353516105701e+01,-1.351551463199606617e+00,2.480070601673831365e-01
3.606176507761233370e+05,1.191286859299865881e+02,2.384923062222518908e+01,-1.404475524613145510e+00,3.394421561756079675e-01
3.777297646467454615e+05,1.248427763491132794e+02,4.277263681386412486e+01,-1.456448416842945237e+00,3.787881198713232145e-01
3.956538865832260344e+05,1.216332685706368295e+02,3.804167165482152058e+01,-1.359638538513350037e+00,2.812681340364519000e-01
4.144285481839423301e+05,1.225760981891807404e+02,6.361296118094157492e+01,-1.505647335060107395e+00,3.369589064037037951e-01
4.340941094577660551e+05,1.146289933069054996e+02,3.753367217389966015e+01,-1.612852376800126608e+00,3.057284071430100281e-01
4.546928455862401752e+05,1.180876470860198850e+02,5.351203468846207301e+01,-1.489525530670054554e+00,2.399641000161135407e-01
4.762690378027993720e+05,1.189646733513430661e+02,4.458557327485253552e+01,-1.376227621727678097e+00,4.013270401682929034e-01
4.988690685844117543e+05,9.574301414963149170e+01,2.649422775968949395e+01,-1.396719231733097200e+00,1.642238608477272488e-01
5.225415213602947770e+05,9.926284742547545648e+01,1.443767114877192448e+01,-1.564436036221795501e+00,2.209830853092175917e-01
5.473372849520139862e+05,8.169840514158158840e+01,1.375796610791360841e+01,-1.727757170945921628e+00,3.501762861191252130e-01
5.733096629695033189e+05,8.274589215908974893e+01,1.502669718117081921e+01,-1.538150072306076144e+00,2.750390197405665482e-01
6.005144883981749881e+05,9.574145062139010065e+01,2.569138196134693075e+01,-1.402158772905012230e+00,3.237162827038391200e-01
6.290102436234452762e+05,7.812610053052041792e+01,1.719243294507771225e+01,-1.569837140885093296e+00,3.668171477914805578e-01
6.588581861506814603e+05,1.029218510416299779e+02,3.137076153760988362e+01,-1.489142195954409775e+00,3.735998684202865849e-01
6.901224802908520214e+05,6.568802876318964934e+01,1.694325930463552154e+01,-1.613233371840595565e+00,2.006699155324267181e-01
7.228703350949565647e+05,6.582877051238111221e+01,1.858112096709976413e+01,-1.515967203164318988e+00,2.629145400029291868e-01
7.571721488337400369e+05,6.669949710555644629e+01,1.254807088869848464e+01,-1.621464735515308009e+00,3.147333734920274573e-01
7.931016603333043167e+05,6.125172283140856422e+01,1.420010978544004665e+01,-1.375711915688705211e+00,2.904249875460763741e-01
8.307361074919351377e+05,5.542788902501285975e+01,1.234978190640754470e+01,-1.622337140081201223e+00,1.855190520799726850e-01
8.701563933188907104e+05,5.211627686833702455e+01,1.387452871186959413e+01,-1.520318221435254635e+00,2.401454378568551318e-01
9.114472598521175096e+05,5.053157189614853451e+01,1.314788517195251139e+01,-1.539069926298642477e+00,2.038041990213384780e-01
9.546974703287516022e+05,5.627348449319559620e+01,1.551043892319189865e+01,-1.568680091069165616e+00,3.369414910997824975e-01
1.000000000000000000e+06,4.571173834292434890e+01,1.085001443292830636e+01,-1.635540298174211760e+00,2.489203842163560942e-01
