# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
2.623237882163123800e+02,3.309465544194157474e+02,3.909735138343807259e-01,-3.108392552164662703e-04,1.877291356989893491e-03
2.696880626390692441e+02,3.310676005561371653e+02,5.345075428237540116e-01,1.389369908473270311e-05,1.211679533015178447e-03
2.772590759860481171e+02,3.321113128447157692e+02,2.739374475747961668e+00,-2.107694284779171399e-03,5.064191225287411127e-03
2.850426320853434845e+02,3.316099115330589484e+02,1.469155882119991485e+00,7.943576961068731911e-04,3.373949661504059214e-03
2.930446976972144171e+02,3.309719347155159426e+02,6.334132543858588260e-01,-4.217795666291212836e-04,1.156407314929817172e-03
3.012714070881164048e+02,3.317107809843218433e+02,1.674169084060165513e+00,1.721073856146881952e-03,1.219742709470209192e-02
3.097290667331406553e+02,3.309243463286455835e+02,5.697619611949665819e-01,-5.929861367951261069e-04,1.843792456717144920e-03
3.184241601504652976e+02,3.310445237341955362e+02,3.424653997134537442e-01,-2.901643196224768030e-05,1.634011427075139676e-03
3.273633528715247394e+02,3.311825934906336215e+02,5.903520235777836023e-01,-1.952143557116148179e-04,2.114536482132322974e-03
3.365534975507094373e+02,3.305728816908377894e+02,3.171133651461759406e-01,-1.454542599562014152e-04,1.481695526867056814e-03
3.460016392185108884e+02,3.313711040818826632e+02,4.649415903294349395e-01,-6.303975426196206655e-04,1.068938570946881533e-03
3.557150206821385723e+02,3.310440348256980769e+02,3.878914986546251331e-01,2.218679475576745721e-04,2.621727130051302104e-03
3.657010880777493185e+02,3.311334327596855474e+02,5.245579742449557603e-01,1.946752554131237043e-04,1.436559139896606899e-03
3.759674965785467293e+02,3.310966064084223035e+02,5.832159958392668653e-01,-2.058925648665610507e-04,1.946231200692109722e-03
3.865221162631261791e+02,3.311838660169116224e+02,3.877246669189198247e-01,-5.736912367928504033e-05,9.736544198600242559e-04
3.973730381485608518e+02,3.309765483439600757e+02,3.928165055604084799e-01,1.239852587052503506e-04,2.094857867527653763e-03
4.085285803928565542e+02,3.310020118073384765e+02,4.453256595868496093e-01,-1.245018452151747113e-03,1.404639881803498988e-03
4.199972946715305966e+02,3.311370030294646085e+02,4.378678234412188841e-01,1.886832827082685071e-04,1.166361357907150188e-03
4.317879727332021389e+02,3.312596623003267950e+02,6.716019672124790008e-01,2.058710491013915399e-04,1.251325863475080897e-03
4.439096531392170846e+02,3.310380532082934337e+02,4.837234773042018987e-01,-6.540134400058406289e-04,1.350088953650416604e-03
4.563716281924758391e+02,3.311329061729167051e+02,2.450707787442985841e-01,-1.059641395731114599e-03,1.579943730206470479e-03
4.691834510607798734e+02,3.308375515554149615e+02,3.368097982378652766e-01,-1.054679813866155015e-03,1.649168370714341287e-03
4.823549431001467269e+02,3.308844787886613403e+02,6.243651046521875303e-01,-7.694540564465501614e-04,2.264037554097561664e-03
4.958962013837211771e+02,3.309638806822743504e+02,3.152773428754206964e-01,-3.532567845461187517e-04,1.602953995132525705e-03
5.098176064420424609e+02,3.309936581738120367e+02,3.275717883435254052e-01,-1.990692064072430102e-04,1.516462117576558837e-03
5.241298302206062090e+02,3.304678276264465921e+02,1.242626062603632064e+00,-2.791978760488733700e-03,2.557049833236400491e-03
5.388438442608223795e+02,3.309773910201391232e+02,3.081761444312440257e-01,-1.590943875408656850e-03,2.863864023958166000e-03
5.539709281106399885e+02,3.312065519891796725e+02,4.009353221318543437e-01,-2.074950127068486802e-04,1.597002551467223159e-03
5.695226779712825191e+02,3.316056258040121065e+02,1.459657393154874194e+00,-3.043991540134704989e-03,7.804669424220976245e-03
5.855110155867243975e+02,3.309982654537574831e+02,5.990616326000681724e-01,-9.600257062455597396e-04,1.268731522836857948e-03
6.019481973827274714e+02,3.311143841361126761e+02,6.582117202980533044e-01,-9.379503752509066317e-04,1.432523968549890897e-03
6.188468238624383275e+02,3.312328777918481251e+02,5.030122847164950617e-01,-5.594526768757379642e-04,8.943351831648105842e-04
6.362198492657488487e+02,3.311789805142474279e+02,6.684959473172595867e-01,-1.380534643738906466e-03,1.894736255747244509e-03
6.540805914998259141e+02,3.308438976496654504e+02,4.353178925585081682e-01,-4.638684835656547881e-04,1.658657502696254645e-03
6.724427423484249857e+02,3.313464268630933134e+02,8.024615543379105542e-01,-1.667739139914070677e-03,1.092123982392006467e-03
6.913203779678127603e+02,3.294404570570371220e+02,5.541172996314577048e+00,-1.406869353911765986e-04,1.463373836522733912e-03
7.107279696773418891e+02,3.310449713639772540e+02,6.045770878358728284e-01,-2.612859456044613676e-04,2.445867097075327817e-03
