# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
9.160598475443708821e+01,1.012679503377205208e+02,4.202177699209117684e-02,2.358826857853379977e-04,3.818389796949734336e-04
9.417766006869518947e+01,1.012781108102180241e+02,5.522747391456615113e-02,3.988259471402244355e-04,3.693311446947710624e-04
9.682153059967086506e+01,1.012874624306595734e+02,5.809213821966445479e-02,4.020872117598717102e-04,5.936128476199113062e-04
9.953962309984233059e+01,1.012950153301439116e+02,5.340100658489349561e-02,3.377514929800540353e-04,5.724587225841691216e-04
1.023340212191642280e+02,1.012740555168238785e+02,3.728992414477708822e-02,4.839716021183271266e-04,3.937005937252783887e-04
1.052068671023622812e+02,1.012792331412956344e+02,3.234134631197940063e-02,3.839540614097636034e-04,3.054099837361199375e-04
1.081603630310709434e+02,1.012990634300225992e+02,4.286400031565777702e-02,2.499583912985769768e-04,5.292905265096895483e-04
1.111967731120698915e+02,1.013217875310902372e+02,4.371265247210637250e-02,5.041280285623006997e-04,5.495778428480732223e-04
1.143184250129150286e+02,1.012863485382686406e+02,5.564294421820079745e-02,6.087853874267246329e-04,3.788434859548288043e-04
1.175277117462945142e+02,1.013238882524691462e+02,5.245831963763979144e-02,8.731434778296964360e-04,2.810094827071980307e-04
1.208270935044775882e+02,1.012961895457107602e+02,5.154158576541083975e-02,6.712950592145716438e-04,3.984678082300831801e-04
1.242190995452617415e+02,1.012970312849044205e+02,4.263174464298963295e-02,4.416658225163239246e-04,3.861692809450518451e-04
1.277063301308644725e+02,1.013006191555549691e+02,4.644488803681273009e-02,6.231844950706832758e-04,5.086533784050849055e-04
1.312914585212465397e+02,1.012813548559882122e+02,6.642171898282728248e-02,6.337629653711207784e-04,3.326428788603174387e-04
1.349772330233941773e+02,1.013106243495710288e+02,5.570103840882809076e-02,5.481423027532183806e-04,3.592907395854875357e-04
1.387664790981308442e+02,1.013256791890743074e+02,3.944051345010141096e-02,4.389621540941579417e-04,3.136785675532372236e-04
1.426621015260738261e+02,1.013190262018653982e+02,3.491783968379442993e-02,6.479890531537080712e-04,5.087924207261666776e-04
1.466670866343968669e+02,1.012856756050308746e+02,4.897722095243916413e-02,5.844099763544274634e-04,4.905663823074229209e-04
1.507845045861051005e+02,1.012788483629275191e+02,5.691808578719712020e-02,6.905634076348032401e-04,4.478020251957030200e-04
1.550175117335770381e+02,1.013062197206276664e+02,3.849164919177561900e-02,7.474208616937260807e-04,6.058705990792290393e-04
1.593693530381776213e+02,1.012912481470713004e+02,4.600031691779898207e-02,4.445355351066382246e-04,4.004139407133511458e-04
1.638433645577984805e+02,1.013056706328501662e+02,6.936219700629238372e-02,7.569002422533000147e-04,3.755422380138930222e-04
1.684429760042315252e+02,1.013353378708576571e+02,3.412093631450340697e-02,7.548947539727013161e-04,3.949358296038547552e-04
1.731717133723352902e+02,1.012744884107755468e+02,3.558503153656059070e-02,7.176988975638121321e-04,3.545906538358108021e-04
1.780332016430113811e+02,1.012931474177105144e+02,5.038886849238043142e-02,7.586348673750631594e-04,5.125406206731792161e-04
1.830311675620613130e+02,1.013010815827742874e+02,6.432814898764942224e-02,8.799850106456563520e-04,4.996331425706422276e-04
1.881694424970555701e+02,1.012680519201111053e+02,3.578118699755305360e-02,6.775888891481062892e-04,3.841712490414316743e-04
1.934519653744044376e+02,1.013052660760234005e+02,5.031643568942471834e-02,1.018487305581050693e-03,5.597237618909066273e-04
1.988827856988809799e+02,1.012810376069275122e+02,4.478635856384923647e-02,6.304039878385125700e-04,3.049206067268050015e-04
2.044660666579117674e+02,1.012997259960670249e+02,4.227917500793484940e-02,1.091205261138172757e-03,3.869588207629428710e-04
2.102060883130158402e+02,1.012823587246543013e+02,3.446519566898170739e-02,6.391581916227906824e-04,4.692133560107103951e-04
2.161072508808376540e+02,1.013081637010016323e+02,4.505628179081472284e-02,1.035901944796613437e-03,4.493359889925282601e-04
2.221740781062884764e+02,1.012915478216898180e+02,4.671097800611109796e-02,9.309309292352185633e-04,4.181863489662268163e-04
2.284112207303825528e+02,1.012684750714963400e+02,4.284815824799127065e-02,1.040405475033567926e-03,3.494278257790898838e-04
2.348234600554276312e+02,1.013120254916878764e+02,4.129810499425893427e-02,9.340479197305296072e-04,2.616136542312351627e-04
2.414157116103017700e+02,1.012909975154676516e+02,3.695745233728038592e-02,1.108275176918915861e-03,3.941177850989374481e-04
2.481930289186255152e+02,1.012769696014510146e+02,5.832034545993402402e-02,1.113108580693644668e-03,2.968525010352467217e-04
2.551606073727186299e+02,1.012761393219990680e+02,2.955369030492503366e-02,1.063798118987025008e-03,4.419635276091585891e-04
2.623237882163123800e+02,1.012877648658898551e+02,5.132329488822771207e-02,1.124279998334509843e-03,2.960910718038761670e-04
2.696880626390692441e+02,1.013031655435712821e+02,4.518807686694056858e-02,1.144396441338812933e-03,3.843869808902719630e-04
2.772590759860481171e+02,1.013194930567430276e+02,5.122610139031427701e-02,1.319697682180764886e-03,4.857384858987933048e-04
2.850426320853434845e+02,1.013303118428947727e+02,5.576644228429063904e-02,9.784299804850072647e-04,2.881791357362858247e-04
2.930446976972144171e+02,1.013139356792425758e+02,5.282670545355777625e-02,1.338314691161190950e-03,2.322984045655250465e-04
3.012714070881164048e+02,1.013019132307922376e+02,6.240895012703674694e-02,1.062750090536645998e-03,4.752883161658130740e-04
3.097290667331406553e+02,1.013052091899319578e+02,6.301538266175893410e-02,9.844366981319740972e-04,4.101201753234034564e-04
3.184241601504652976e+02,1.013072318157623641e+02,6.719237233741905124e-02,1.232229849231147910e-03,3.213761366470419423e-04
3.273633528715247394e+02,1.013136899026230822e+02,4.076777728756634384e-02,1.273402445108473601e-03,4.192384974502987266e-04
3.365534975507094373e+02,1.014721167013703536e+02,4.617352322209160587e-01,2.623762706956966895e-04,2.915588497931547764e-03
3.460016392185108884e+02,1.013064206963193499e+02,5.358088814203642442e-02,1.327892007196407320e-03,4.587550223148388140e-04
3.557150206821385723e+02,1.013161303123998778e+02,4.627374305485315586e-02,1.530468501547854786e-03,4.240502562839331292e-04
3.657010880777493185e+02,1.013268119617791569e+02,4.208909935455021345e-02,1.660149267969757148e-03,3.479118652098027930e-04
3.759674965785467293e+02,1.012991334481642269e+02,4.772204718528245959e-02,1.329541303079118065e-03,2.959080189976705157e-04
3.865221162631261791e+02,1.013089857083689225e+02,5.682866074932037270e-02,1.586431071090599245e-03,4.086159124043610251e-04
3.973730381485608518e+02,1.013565561903423884e+02,9.941981019915810402e-02,1.552348053458674172e-03,4.502083528709944246e-04
4.085285803928565542e+02,1.013157267332346692e+02,5.122793508705395654e-02,1.518423161589854643e-03,5.045457415498830374e-04
4.199972946715305966e+02,1.013378997229813905e+02,4.225579493135810105e-02,1.433247503772827613e-03,5.582353362869140303e-04
4.317879727332021389e+02,1.013201608268933853e+02,3.774990768686331544e-02,1.859031415426182308e-03,6.410781407761444346e-04
4.439096531392170846e+02,1.013352754040043919e+02,2.525901963261775393e-02,1.917088640654451750e-03,5.426158840204134935e-04
4.563716281924758391e+02,1.013321968343032040e+02,5.656588471380594174e-02,2.186768695239260651e-03,5.370047984305343584e-04
4.691834510607798734e+02,1.013133046922966258e+02,5.389733848515969317e-02,1.818621566362344042e-03,6.014170233280176098e-04
4.823549431001467269e+02,1.013100177232923045e+02,5.197108414453478070e-02,1.964306574234653182e-03,3.075433735354435902e-04
4.958962013837211771e+02,1.013425208005015605e+02,4.255038498647054773e-02,1.604193421484367875e-03,3.767044304748414863e-04
5.098176064420424609e+02,1.013596609035598846e+02,6.093854787276482832e-02,2.006937188004221002e-03,5.509590663237940670e-04
5.241298302206062090e+02,1.013170596445007732e+02,4.633654379732746187e-02,2.062432947473435974e-03,3.095251643517841914e-04
5.388438442608223795e+02,1.012990350966094297e+02,4.537859653810239619e-02,2.138607295971306325e-03,4.085005486165713432e-04
5.539709281106399885e+02,1.013074206588707540e+02,5.089332091415139231e-02,2.288574972955936988e-03,4.543533149585502395e-04
5.695226779712825191e+02,1.013457542680464201e+02,5.341467429196099237e-02,2.204531670323905783e-03,4.414567533252964672e-04
5.855110155867243975e+02,1.013424950936181403e+02,3.816267627818747260e-02,2.316669759444423080e-03,4.958291292344014318e-04
6.019481973827274714e+02,1.013605575563390460e+02,2.768416115167292649e-02,2.594157461613821967e-03,5.102548459420224022e-04
6.188468238624383275e+02,1.013642520306966901e+02,4.430953887835872851e-02,2.600235533910888377e-03,5.012768797502769030e-04
6.362198492657488487e+02,1.013227163028475246e+02,3.965185608762912539e-02,2.354336905936804582e-03,5.074436721273342579e-04
6.540805914998259141e+02,1.013608229780369641e+02,4.228946756855009315e-02,2.849802203404605463e-03,3.551193947479038926e-04
6.724427423484249857e+02,1.013471563298477918e+02,3.915028764350283325e-02,2.470424363556400407e-03,2.459507094346768995e-04
6.913203779678127603e+02,1.013699465610649924e+02,4.301039876787615679e-02,2.608095251890185737e-03,6.130161351695502222e-04
7.107279696773418891e+02,1.013433579626444470e+02,3.320361993545470347e-02,2.973966180005449544e-03,5.675555233411888221e-04
7.306803950529507574e+02,1.013795734716331935e+02,5.567922535427416442e-02,2.856367433559858868e-03,5.784637893585296928e-04
7.511929493320968731e+02,1.013845852408245776e+02,4.293050683802545481e-02,3.088379172657606999e-03,5.174112859337164387e-04
7.722813571388642231e+02,1.013623359024506669e+02,4.956243567198088951e-02,2.827981777060406716e-03,4.447381676459134510e-04
7.939617845382275618e+02,1.013726621871023781e+02,5.507619011450892027e-02,3.323747337821680945e-03,4.687072913720282405e-04
8.162508514287228536e+02,1.013927315045032458e+02,5.341528587377714771e-02,3.155485142666281106e-03,3.546925118669791259e-04
8.391656442830161495e+02,1.014001501929389093e+02,5.240709987927485991e-02,3.456673239057472986e-03,5.151539495496267182e-04
8.627237292461450124e+02,1.013760934150742088e+02,4.715883732932558969e-02,3.398579477986718445e-03,4.300085786773633046e-04
8.869431656014704686e+02,1.014353135684535232e+02,5.306040385598279063e-02,3.353997572400136025e-03,3.570091338831527569e-04
9.118425196146571352e+02,1.014196911320581762e+02,7.404626266553350489e-02,3.558205992118157641e-03,5.304824431102074696e-04
9.374408787662999885e+02,1.014384675347914282e+02,5.544165527968964585e-02,3.751930426324134957e-03,6.298141597544017894e-04
9.637578663841088655e+02,1.014081735936221804e+02,5.181450109111934016e-02,3.487221932559991886e-03,6.511283852342360625e-04
9.908136566858665901e+02,1.014686044967654368e+02,4.379731229654168501e-02,3.807008068890294257e-03,5.351044009727455716e-04
1.018628990244687543e+03,1.014488043921261919e+02,3.423702344475604287e-02,3.924742383865043212e-03,3.994630605149673526e-04
1.047225189888434443e+03,1.014132931974566816e+02,4.650434429422482807e-02,3.970541315324371823e-03,4.483191202082866585e-04
1.076624177045493298e+03,1.014715940364873319e+02,2.477632251427396015e-02,4.129009305228414917e-03,3.930062689648747298e-04
1.106848488549411968e+03,1.014761668806990542e+02,5.111732080495814956e-02,4.302632287580853906e-03,4.318633381642027441e-04
1.137921293915315118e+03,1.014777430872556323e+02,5.424766714600039869e-02,4.285894190347905135e-03,6.291804714125911633e-04
1.169866413101306989e+03,1.015069320951581346e+02,5.223955108246188667e-02,4.104172048863841474e-03,3.767102780962425842e-04
1.202708334768512032e+03,1.014893711171207542e+02,2.934780810897939449e-02,4.313617068790920502e-03,5.095941314137710735e-04
1.236472235053714940e+03,1.015006980201512476e+02,3.302106397382303937e-02,4.163944931577257327e-03,2.830974660575461292e-04
1.271183996869028761e+03,1.015329114722150479e+02,4.852971298442790987e-02,4.334642827406342755e-03,3.292364495574251980e-04
1.306870229743346272e+03,1.015564478949713276e+02,3.335397684898055298e-02,4.777455202789005102e-03,2.729748189076669843e-04
1.343558290220826166e+03,1.015498663497446188e+02,2.507884946424666570e-02,4.966420276688854156e-03,6.363448940310254855e-04
1.381276302832009378e+03,1.015501203764531937e+02,5.773475012688375485e-02,4.839463188300951665e-03,4.243970320049534522e-04
1.420053181653683168e+03,1.015669555467161160e+02,4.809312391360474892e-02,5.328172223891725415e-03,5.498649557426787439e-04
1.459918652473978682e+03,1.016030406738288576e+02,4.605622586081933173e-02,5.150948731395344274e-03,3.924658541271606451e-04
1.500903275579736601e+03,1.016038162382448462e+02,7.756677256680459542e-02,5.653810875663145726e-03,5.837121721817285216e-04
1.543038469183564530e+03,1.016458003590005035e+02,3.647340790619504197e-02,5.159865959823895301e-03,4.285705663440372848e-04
1.586356533508589564e+03,1.016440500157078191e+02,6.465183548137566627e-02,5.246147531229627611e-03,4.299763182615455267e-04
1.630890675549332627e+03,1.016582297989624806e+02,4.632146158700014421e-02,5.539977773955584266e-03,4.096093026273128724e-04
1.676675034527699154e+03,1.016821112077814746e+02,6.994863151340921514e-02,5.629132089443223026e-03,7.072861093717517852e-04
1.723744708063619782e+03,1.016968494014437567e+02,3.176463753601769385e-02,5.449672408433947277e-03,4.682325879791537676e-04
1.772135779080358361e+03,1.017096877418056522e+02,6.897599982074875680e-02,5.771322643866083450e-03,4.457329664542481265e-04
1.821885343465167125e+03,1.016945187911700827e+02,5.148620499841331105e-02,5.853962157157254972e-03,2.848545425125890182e-04
1.873031538506436618e+03,1.017578428424489658e+02,6.100263301867147464e-02,5.861653725715320826e-03,5.403477277020805013e-04
1.925613572129198701e+03,1.017616463344973425e+02,6.943946842606105174e-02,6.414668501948517579e-03,4.549128050473261902e-04
1.979671752951332564e+03,1.018230873582956093e+02,4.711309507524484574e-02,6.272551900399481010e-03,6.842753849118293286e-04
2.035247521183577874e+03,1.018089339478716937e+02,5.413283423215224655e-02,6.219609086876997858e-03,7.400780485259674489e-04
2.092383480396977120e+03,1.018839234993425293e+02,3.367677422718953067e-02,6.181138820845521846e-03,4.389365096052106913e-04
2.151123430182167340e+03,1.018714396792636023e+02,5.619984817467519461e-02,6.104374773407661783e-03,5.609269939460796326e-04
2.211512399725488649e+03,1.018984390981986934e+02,6.263962992077273806e-02,6.469647052315829865e-03,4.221240793302503892e-04
2.273596682327717645e+03,1.019373329413846108e+02,6.660822418458754723e-02,6.054809011405870578e-03,5.777952819891369902e-04
2.337423870891815113e+03,1.019746325202662973e+02,6.014574690792186956e-02,6.097623006062713631e-03,4.314855970803188959e-04
2.403042894406969481e+03,1.019998195231225964e+02,5.896670338517098764e-02,6.408625992099769783e-03,6.329638662792183394e-04
2.470504055456825427e+03,1.020207413087399146e+02,4.729105112075739081e-02,6.410751509552170546e-03,7.097478230305050151e-04
2.539859068780726375e+03,1.020553876003256306e+02,8.471212721237120213e-02,6.414981015826448814e-03,7.946824565512943883e-04
2.611161100917459407e+03,1.020917648812442451e+02,4.784595928387034430e-02,6.264622313212786509e-03,4.892599368930279202e-04
2.684464810961962485e+03,1.021475689246696845e+02,6.530212767135595842e-02,6.303976919784881269e-03,4.416869075890872713e-04
2.759826392466180550e+03,1.021439738231518106e+02,7.645439140187619553e-02,6.231806580400700915e-03,5.416012229202557754e-04
2.837303616516211605e+03,1.022001468413509713e+02,6.788406605084186529e-02,6.281822941865878099e-03,4.401714553522715115e-04
2.916955876018796062e+03,1.022605208523690408e+02,5.198695019519487814e-02,5.913406887881889062e-03,4.912856130333579600e-04
2.998844231231027607e+03,1.022792867268182277e+02,7.022338950166379101e-02,5.887813387612794713e-03,5.435879055657575785e-04
3.083031456568277008e+03,1.023128449986743504e+02,7.028815568263684088e-02,6.587001362662636347e-03,6.368858344921517157e-04
3.169582088726115217e+03,1.023687469135783488e+02,6.582288220896756470e-02,5.825910707812465006e-03,5.851830389310474839e-04
3.258562476153226271e+03,1.024693079941174148e+02,5.823060914430332885e-02,5.965323270122046932e-03,6.259398387893463011e-04
3.350040829913132711e+03,1.024217162554612912e+02,5.722187866280531443e-02,5.504353312364073866e-03,5.911853064356236602e-04
3.444087275973823580e+03,1.025173863041625992e+02,5.387273281034724026e-02,5.325082419998006071e-03,6.189160625799034528e-04
3.540773908965269584e+03,1.025178707052669296e+02,7.321552515068575906e-02,5.523652504174680726e-03,5.791968679876220195e-04
3.640174847446141484e+03,1.026279925825184591e+02,6.869498376334010059e-02,5.296328147603945879e-03,6.387443094082792799e-04
3.742366290721980931e+03,1.026497924581771883e+02,7.386132286614335851e-02,4.489234063179958593e-03,5.486233506167492117e-04
3.847426577258505858e+03,1.027000539553913114e+02,7.982257249160527868e-02,4.540477963622580396e-03,4.949840463611725671e-04
3.955436244734701631e+03,1.027551887706699745e+02,7.233279988229271429e-02,4.370916094953836324e-03,8.053481193664271173e-04
4.066478091781857984e+03,1.027993899446626784e+02,8.716276391341229446e-02,3.586151751946387196e-03,5.417425522778675402e-04
4.180637241455758158e+03,1.028163538750543751e+02,8.632635165750865425e-02,3.720336023194637052e-03,8.674748771061672331e-04
4.298001206490798722e+03,1.028964324225751881e+02,6.804089019701894947e-02,3.153952476087695973e-03,4.739021603201535866e-04
4.418659956385941769e+03,1.029143061201373683e+02,7.651505963872855254e-02,2.833742279792650191e-03,4.969588642119521444e-04
4.542705986374043277e+03,1.029920524449635622e+02,6.279321699387011013e-02,2.412075872011465276e-03,8.072448569837358586e-04
4.670234388327335182e+03,1.030318035937485064e+02,7.300618218020486772e-02,2.131386537580270968e-03,6.398647750509335597e-04
4.801342923653450271e+03,1.030060353128135802e+02,6.078289151620049763e-02,1.330208838994906360e-03,6.047728229210632724e-04
4.936132098237916580e+03,1.031008761388390269e+02,5.595383750096314529e-02,1.112191983536448036e-03,6.654010313894813270e-04
5.074705239490465829e+03,1.031564870479158174e+02,6.814561971023780362e-02,5.402813575065224189e-04,5.403006732403107908e-04
5.217168575554349445e+03,1.032081991730008212e+02,5.159686516867519751e-02,1.653408836144620755e-04,6.292053382369040652e-04
5.363631316739239992e+03,1.032313528007673114e+02,6.928020571640206016e-02,-6.702008037977158061e-04,5.423871312695357919e-04
5.514205739240302137e+03,1.032583008250063870e+02,1.272733540834420640e-01,-1.243609864153238887e-03,4.418012359616415772e-04
5.669007271207434314e+03,1.032963654559539464e+02,9.898989028254225053e-02,-2.182887909288533466e-03,6.035294186123677527e-04
5.828154581230845906e+03,1.033226934550750684e+02,8.821623485920059016e-02,-2.429935737935551461e-03,4.929946248814620754e-04
