Freq_Hz, Mean_PSD_X, Std_PSD_X, Mean_PSD_Y, Std_PSD_Y
7.096774193548387455e-01,1.922361905006850853e-04,1.157765845804678112e-04,2.235474897905051232e-05,2.801433220198723537e-05
7.419354838709677491e-01,2.664500995531057207e-04,1.715560578023952846e-04,2.250642243959176175e-05,2.862852780254165666e-05
7.741935483870967527e-01,4.220104944987129801e-04,3.008283967124975424e-04,2.234819758148000275e-05,2.969826132944974455e-05
8.064516129032257563e-01,8.612777864845410410e-04,6.485553183335043999e-04,2.205659840511384198e-05,3.180498503132051050e-05
8.387096774193547599e-01,3.292639897524278405e-03,2.449319309172900104e-03,2.310807585332379810e-05,3.964038410238882466e-05
8.709677419354837635e-01,1.443973144437420142e-01,1.035605895757449602e-01,6.459682309605998130e-05,8.576807445514667461e-05
9.032258064516127671e-01,3.139701241646870866e-03,2.607593947493107474e-03,2.160317394661488688e-05,2.411988814356409849e-05
9.354838709677417707e-01,9.870568425059686804e-04,9.041680829004998402e-04,2.212031445043017024e-05,3.225502725987993617e-05
9.677419354838712184e-01,6.098500250329679916e-04,5.819246843982839703e-04,2.163773091662056288e-05,3.497153383885570383e-05
1.000000000000000000e+00,4.809718515797579497e-04,4.379245443769497312e-04,2.223669753258833892e-05,3.382203688077553561e-05
1.032258064516128782e+00,4.152895623812237307e-04,3.390682359487533063e-04,2.279735682869467642e-05,3.779603828620390081e-05
1.064516129032258007e+00,4.395239042379058382e-04,3.625950847313076978e-04,2.220953661094566078e-05,4.108147834952580391e-05
1.096774193548387233e+00,3.921478110909372775e-04,2.914938334015476249e-04,2.379749268952407925e-05,4.355019585244975162e-05
1.129032258064516014e+00,3.719755802530149910e-04,2.603107158478811141e-04,2.821130277746834464e-05,5.154028336460732301e-05
1.161290322580644796e+00,3.510344493098320300e-04,2.368508809969841974e-04,3.220606165256928330e-05,5.618398432564196464e-05
1.193548387096774244e+00,3.233273901929717810e-04,2.111459189205135872e-04,3.789084028371225173e-05,6.078396867350065538e-05
1.225806451612903469e+00,2.912349862525464520e-04,1.781901461280278095e-04,4.550112427258263203e-05,6.193100389822795945e-05
1.258064516129032251e+00,2.779747480703352288e-04,1.848895602853359060e-04,5.024531586763358735e-05,6.675606057895509674e-05
1.290322580645161477e+00,2.494084437106710780e-04,1.676074248463478090e-04,6.132226673553515541e-05,7.616062806088521665e-05
1.322580645161290258e+00,2.215823334902735709e-04,1.552044854693818306e-04,7.335345711721079701e-05,8.416129178351558515e-05
1.354838709677419484e+00,2.005499810491881830e-04,1.457327883825197017e-04,8.970113808124690366e-05,9.943538895533023689e-05
1.387096774193548265e+00,1.827635439321589558e-04,1.390033199255026044e-04,1.148661882266958478e-04,1.238200667196755374e-04
1.419354838709677491e+00,1.497192755886663158e-04,1.126467299570527348e-04,1.475895995804094908e-04,1.404275825643678827e-04
1.451612903225806495e+00,1.360525411795541909e-04,1.022853947620511330e-04,1.723875148428251662e-04,1.586887398889555597e-04
1.483870967741935498e+00,1.255580705444640213e-04,9.385398563580925454e-05,2.083116689147635641e-04,1.849059375873306286e-04
1.516129032258064502e+00,1.129377846373721717e-04,8.289597195965849453e-05,2.580737490788173063e-04,2.106950591784369187e-04
