Freq_x, PSD_x, Freq_y, PSD_y, Freq_z, PSD_z
3.225806451612903136e-02,3.295025740865065948e-04,3.225806451612903136e-02,1.601738834780907266e-05,3.225806451612903136e-02,8.033750990204452434e-05
6.451612903225806273e-02,2.127058316869208203e-04,6.451612903225806273e-02,1.138186815971317425e-05,6.451612903225806273e-02,7.602274396910073287e-05
9.677419354838709409e-02,1.444650976564054842e-04,9.677419354838709409e-02,1.377991177657492396e-05,9.677419354838709409e-02,6.797896175894900257e-05
1.290322580645161255e-01,1.062265737296515516e-04,1.290322580645161255e-01,8.693678208820204047e-06,1.290322580645161255e-01,7.046670297666163577e-05
1.612903225806451568e-01,8.250466667434742214e-05,1.612903225806451568e-01,6.057383505032673876e-06,1.612903225806451568e-01,5.870458574212823451e-05
1.935483870967741882e-01,5.148529267392534353e-05,1.935483870967741882e-01,5.968275450425992969e-06,1.935483870967741882e-01,5.165668955270706311e-05
2.258064516129032195e-01,3.848164732886034142e-05,2.258064516129032195e-01,4.389334424659159337e-06,2.258064516129032195e-01,4.807038464100071683e-05
2.580645161290322509e-01,3.355969168744983794e-05,2.580645161290322509e-01,3.284258203579222459e-06,2.580645161290322509e-01,3.978729732283995643e-05
2.903225806451612545e-01,2.014644544702703574e-05,2.903225806451612545e-01,4.420512153466680218e-06,2.903225806451612545e-01,4.942817554902951128e-05
3.225806451612903136e-01,1.216049298402884892e-05,3.225806451612903136e-01,4.766270704814215538e-06,3.225806451612903136e-01,4.402354579824869384e-05
3.548387096774193727e-01,1.246456690761842339e-05,3.548387096774193727e-01,4.529726167230491816e-06,3.548387096774193727e-01,5.186611545179207566e-05
3.870967741935483764e-01,7.044551379343882869e-06,3.870967741935483764e-01,7.985787459184812620e-06,3.870967741935483764e-01,4.858911247623897372e-05
4.193548387096773800e-01,6.909524514047448526e-06,4.193548387096773800e-01,5.530887406332563886e-06,4.193548387096773800e-01,4.966995606483462933e-05
4.516129032258064391e-01,7.833655485122886954e-06,4.516129032258064391e-01,6.787029036242779406e-06,4.516129032258064391e-01,4.618408166218732416e-05
4.838709677419354982e-01,1.166975889748899713e-05,4.838709677419354982e-01,8.000203839166281170e-06,4.838709677419354982e-01,3.712918347522772361e-05
5.161290322580645018e-01,8.822547921784913564e-06,5.161290322580645018e-01,1.162628890969950381e-05,5.161290322580645018e-01,3.586936909091517113e-05
5.483870967741935054e-01,1.378125042869130747e-05,5.483870967741935054e-01,1.116118598354679751e-05,5.483870967741935054e-01,2.656907663653172136e-05
5.806451612903225090e-01,1.648764953320844498e-05,5.806451612903225090e-01,1.294668776377420658e-05,5.806451612903225090e-01,2.533911614951793378e-05
6.129032258064516236e-01,2.198777918674338098e-05,6.129032258064516236e-01,1.639455339165771317e-05,6.129032258064516236e-01,1.863900712765521544e-05
6.451612903225806273e-01,4.128100970505129710e-05,6.451612903225806273e-01,1.245076122096420874e-05,6.451612903225806273e-01,1.398832981186182067e-05
6.774193548387096309e-01,6.659360982520787296e-05,6.774193548387096309e-01,9.155758115814768901e-06,6.774193548387096309e-01,1.347830846562112067e-05
7.096774193548387455e-01,1.239770869735323756e-04,7.096774193548387455e-01,6.707254788414800539e-06,7.096774193548387455e-01,8.282145287040405517e-06
7.419354838709677491e-01,2.172419607892812129e-04,7.419354838709677491e-01,6.399448443998019697e-06,7.419354838709677491e-01,1.132315911974665859e-05
7.741935483870967527e-01,4.037104811937773110e-04,7.741935483870967527e-01,8.020166477299781201e-06,7.741935483870967527e-01,7.979672705259460171e-06
8.064516129032257563e-01,8.804635970752586497e-04,8.064516129032257563e-01,6.851054841283939332e-06,8.064516129032257563e-01,6.219658657538970652e-06
8.387096774193547599e-01,3.453091609054394738e-03,8.387096774193547599e-01,5.542247350862419389e-06,8.387096774193547599e-01,4.436456111930880246e-06
8.709677419354838745e-01,4.843447957003357146e-02,8.709677419354838745e-01,4.956196302974555037e-06,8.709677419354838745e-01,1.612955792916365171e-05
