# Acquisizione Analog Discovery 2 - Lunga durata
# time	ch1	ch2
-2.101915199999999928e-01	2.721383931236941445e-01	3.488602060921238562e-02
-2.101651999999999965e-01	8.023520330518958410e-01	3.862120579107995028e-02
-2.101388800000000001e-01	-7.141331328965970782e-01	1.994527988174212701e-02
-2.101125599999999760e-01	-1.505494037421448994e-01	2.368046506360969167e-02
-2.100862399999999797e-01	3.833720238778623446e-01	1.621009469987456583e-02
-2.100599199999999833e-01	8.987545130388415737e-01	8.739724336139436528e-03
-2.100335999999999870e-01	-5.769449882997895740e-01	3.115083542734482097e-02
-2.100072799999999906e-01	-5.785471144700476270e-02	1.994527988174212701e-02
-2.099809599999999943e-01	4.983134423238361199e-01	3.115083542734482097e-02
-2.099546399999999979e-01	1.006280356101204143e+00	2.741565024547725632e-02
-2.099283200000000016e-01	-4.805425083128438413e-01	3.488602060921238562e-02
-2.099019999999999775e-01	4.596334392355220372e-02	2.741565024547725632e-02
-2.098756799999999811e-01	5.984237100025875389e-01	3.115083542734482097e-02
-2.098493599999999848e-01	-8.846913667196548703e-01	3.488602060921238562e-02
-2.098230399999999884e-01	-3.470621514078420233e-01	3.115083542734482097e-02
-2.097967199999999921e-01	1.683203377531372058e-01	1.994527988174212701e-02
-2.097703999999999958e-01	7.133651284485612587e-01	3.115083542734482097e-02
-2.097440799999999994e-01	-8.290745513425707980e-01	3.488602060921238562e-02
-2.097177600000000031e-01	-2.617830344963130718e-01	5.004539154271873611e-03
-2.096914399999999790e-01	2.684306054318885693e-01	1.994527988174212701e-02
-2.096651199999999826e-01	7.838130945928678539e-01	1.247490951800700118e-02
-2.096387999999999863e-01	-7.141331328965970782e-01	3.862120579107995028e-02
-2.096124799999999899e-01	-1.357182529749224875e-01	2.368046506360969167e-02
-2.095861599999999936e-01	3.982031746450847565e-01	2.741565024547725632e-02
-2.095598399999999972e-01	9.172934514978696718e-01	1.621009469987456583e-02
-2.095335200000000009e-01	-5.954839267588176721e-01	3.488602060921238562e-02
-2.095071999999999768e-01	-3.931577298797673398e-02	1.994527988174212701e-02
-2.094808799999999804e-01	4.723589284811968714e-01	1.621009469987456583e-02
-2.094545599999999841e-01	1.032234869943843503e+00	3.115083542734482097e-02
-2.094282399999999877e-01	-4.879580836964550472e-01	3.488602060921238562e-02
-2.094019199999999914e-01	4.967113161535781363e-02	1.994527988174212701e-02
-2.093755999999999950e-01	6.021314976943931141e-01	1.621009469987456583e-02
-2.093492799999999987e-01	-9.032303051786829684e-01	3.488602060921238562e-02
-2.093229600000000024e-01	-3.915556037095093145e-01	4.235639097294750799e-02
-2.092966399999999783e-01	1.794437008285540147e-01	3.488602060921238562e-02
-2.092703199999999819e-01	7.059495530649501083e-01	2.368046506360969167e-02
-2.092439999999999856e-01	-8.105356128835428109e-01	3.862120579107995028e-02
-2.092176799999999892e-01	-2.803219729553411144e-01	8.739724336139436528e-03
-2.091913599999999929e-01	2.869695438909166119e-01	3.862120579107995028e-02
-2.091650399999999965e-01	8.097676084355069914e-01	3.488602060921238562e-02
-2.091387200000000002e-01	-7.030097698211802415e-01	1.621009469987456583e-02
-2.091123999999999761e-01	-1.431338283585336935e-01	5.004539154271873611e-03
-2.090860799999999797e-01	3.796642361860567694e-01	2.368046506360969167e-02
-2.090597599999999834e-01	9.061700884224528352e-01	8.739724336139436528e-03
-2.090334399999999870e-01	-6.028995021424288225e-01	3.115083542734482097e-02
-2.090071199999999907e-01	-4.673134837158794685e-02	5.356194651855020195e-02
-2.089807999999999943e-01	4.871900792484193388e-01	1.994527988174212701e-02
-2.089544799999999980e-01	1.013695931484815294e+00	3.488602060921238562e-02
-2.089281600000000017e-01	-4.879580836964550472e-01	1.621009469987456583e-02
-2.089018399999999775e-01	5.708670699896902651e-02	2.368046506360969167e-02
-2.088755199999999812e-01	5.835925592353651270e-01	1.621009469987456583e-02
-2.088491999999999849e-01	-9.217692436377109555e-01	1.994527988174212701e-02
-2.088228799999999885e-01	-3.618933021750644352e-01	1.621009469987456583e-02
-2.087965599999999922e-01	1.794437008285540147e-01	2.368046506360969167e-02
-2.087702399999999958e-01	7.059495530649501083e-01	1.621009469987456583e-02
-2.087439199999999995e-01	-7.845810990409035623e-01	2.741565024547725632e-02
-2.087176000000000031e-01	-2.766141852635355391e-01	2.368046506360969167e-02
-2.086912799999999790e-01	2.721383931236941445e-01	2.368046506360969167e-02
-2.086649599999999827e-01	8.023520330518958410e-01	8.739724336139436528e-03
-2.086386399999999863e-01	-6.844708313621521434e-01	2.741565024547725632e-02
-2.086123199999999900e-01	-1.542571914339505301e-01	3.115083542734482097e-02
-2.085859999999999936e-01	3.870798115696679753e-01	3.488602060921238562e-02
-2.085596799999999973e-01	9.061700884224528352e-01	2.741565024547725632e-02
-2.085333600000000009e-01	-5.991917144506232473e-01	1.994527988174212701e-02
-2.085070399999999768e-01	-4.673134837158794685e-02	-6.201016391330817744e-03
-2.084807199999999805e-01	4.834822915566137080e-01	2.741565024547725632e-02
-2.084543999999999841e-01	9.988647807175929927e-01	1.247490951800700118e-02
-2.084280799999999878e-01	-4.694191452374270046e-01	1.994527988174212701e-02
-2.084017599999999915e-01	4.225555623174660075e-02	1.994527988174212701e-02
-2.083754399999999951e-01	5.724691961599482903e-01	2.368046506360969167e-02
-2.083491199999999988e-01	-8.995225174868772822e-01	3.488602060921238562e-02
-2.083228000000000024e-01	-3.581855144832588600e-01	4.235639097294750799e-02
-2.082964799999999783e-01	1.905670639039708514e-01	3.862120579107995028e-02
-2.082701599999999820e-01	7.170729161403669449e-01	8.739724336139436528e-03
-2.082438399999999856e-01	-8.031200374999315494e-01	4.982676133668263729e-02
-2.082175199999999893e-01	-2.543674591127018658e-01	5.004539154271873611e-03
-2.081911999999999929e-01	2.869695438909166119e-01	2.368046506360969167e-02
-2.081648799999999966e-01	7.875208822846734291e-01	1.994527988174212701e-02
-2.081385600000000002e-01	-7.030097698211802415e-01	2.741565024547725632e-02
-2.081122399999999761e-01	-1.357182529749224875e-01	3.862120579107995028e-02
-2.080859199999999798e-01	3.796642361860567694e-01	3.115083542734482097e-02
-2.080595999999999834e-01	9.172934514978696718e-01	8.739724336139436528e-03
-2.080332799999999871e-01	-5.806527759915952602e-01	8.739724336139436528e-03
-2.080069599999999908e-01	-6.156249913881037261e-02	3.115083542734482097e-02
-2.079806399999999944e-01	4.946056546320305447e-01	2.741565024547725632e-02
-2.079543199999999981e-01	1.039650445327454653e+00	2.368046506360969167e-02
-2.079280000000000017e-01	-4.694191452374270046e-01	2.741565024547725632e-02
-2.079016799999999776e-01	7.191785776619144532e-02	3.862120579107995028e-02
-2.078753599999999813e-01	6.021314976943931141e-01	5.004539154271873611e-03
-2.078490399999999849e-01	-9.069380928704885436e-01	1.994527988174212701e-02
-2.078227199999999886e-01	-3.767244529422869026e-01	3.115083542734482097e-02
-2.077963999999999922e-01	1.646125500613316028e-01	8.739724336139436528e-03
-2.077700799999999959e-01	6.985339776813388468e-01	3.115083542734482097e-02
-2.077437599999999995e-01	-7.994122498081259742e-01	2.368046506360969167e-02
-2.077174400000000032e-01	-2.580752468045074965e-01	3.115083542734482097e-02
-2.076911199999999791e-01	2.721383931236941445e-01	5.004539154271873611e-03
-2.076647999999999827e-01	8.171831838191182529e-01	1.994527988174212701e-02
-2.076384799999999864e-01	-6.881786190539578296e-01	5.004539154271873611e-03
-2.076121599999999900e-01	-1.616727668175617361e-01	3.115083542734482097e-02
-2.075858399999999937e-01	3.722486608024455079e-01	1.994527988174212701e-02
-2.075595199999999974e-01	9.135856638060639856e-01	2.368046506360969167e-02
-2.075332000000000010e-01	-5.769449882997895740e-01	1.994527988174212701e-02
-2.075068799999999769e-01	-4.302356067978233695e-02	3.115083542734482097e-02
-2.074805599999999806e-01	4.946056546320305447e-01	2.368046506360969167e-02
-2.074542399999999842e-01	1.021111506868426666e+00	1.994527988174212701e-02
-2.074279199999999879e-01	-4.694191452374270046e-01	8.739724336139436528e-03
-2.074015999999999915e-01	6.450228238258023938e-02	2.368046506360969167e-02
-2.073752799999999952e-01	5.798847715435594408e-01	5.004539154271873611e-03
-2.073489599999999988e-01	-8.958147297950717070e-01	1.994527988174212701e-02
-2.073226400000000025e-01	-3.656010898668700659e-01	1.247490951800700118e-02
-2.072963199999999784e-01	1.683203377531372058e-01	3.488602060921238562e-02
-2.072699999999999820e-01	7.281962792157836706e-01	3.115083542734482097e-02
-2.072436799999999857e-01	-8.031200374999315494e-01	2.368046506360969167e-02
-2.072173599999999893e-01	-2.432440960372850569e-01	2.368046506360969167e-02
-2.071910399999999930e-01	2.795539685073054059e-01	2.368046506360969167e-02
-2.071647199999999966e-01	8.060598207437014162e-01	8.739724336139436528e-03
-2.071384000000000003e-01	-6.918864067457634048e-01	3.862120579107995028e-02
-2.071120799999999762e-01	-1.171793145158944588e-01	5.004539154271873611e-03
-2.070857599999999799e-01	3.796642361860567694e-01	2.368046506360969167e-02
-2.070594399999999835e-01	8.987545130388415737e-01	1.621009469987456583e-02
-2.070331199999999872e-01	-5.991917144506232473e-01	2.741565024547725632e-02
-2.070067999999999908e-01	-5.043913606339354982e-02	2.368046506360969167e-02
-2.069804799999999945e-01	5.094368053992529566e-01	1.994527988174212701e-02
-2.069541599999999981e-01	1.035942657635648967e+00	2.741565024547725632e-02
-2.069278400000000018e-01	-4.657113575456214294e-01	2.741565024547725632e-02
-2.069015199999999777e-01	7.191785776619144532e-02	3.488602060921238562e-02
-2.068751999999999813e-01	5.947159223107818526e-01	2.368046506360969167e-02
-2.068488799999999850e-01	-9.032303051786829684e-01	5.004539154271873611e-03
-2.068225599999999886e-01	-3.544777267914532293e-01	1.621009469987456583e-02
-2.067962399999999923e-01	1.609047623695259999e-01	2.368046506360969167e-02
-2.067699199999999959e-01	7.170729161403669449e-01	2.741565024547725632e-02
-2.067435999999999996e-01	-7.919966744245147128e-01	2.741565024547725632e-02
-2.067172800000000032e-01	-2.543674591127018658e-01	2.741565024547725632e-02
-2.066909599999999791e-01	2.758461808154997752e-01	2.368046506360969167e-02
-2.066646399999999828e-01	8.245987592027295143e-01	3.115083542734482097e-02
-2.066383199999999865e-01	-6.807630436703465682e-01	3.488602060921238562e-02
-2.066119999999999901e-01	-1.690883422011729420e-01	3.862120579107995028e-02
-2.065856799999999938e-01	4.130343254123072239e-01	2.741565024547725632e-02
-2.065593599999999974e-01	9.321246022650920837e-01	1.247490951800700118e-02
-2.065330400000000011e-01	-5.917761390670119859e-01	3.115083542734482097e-02
-2.065067199999999770e-01	-4.302356067978233695e-02	3.488602060921238562e-02
-2.064803999999999806e-01	4.760667161730025021e-01	3.115083542734482097e-02
-2.064540799999999843e-01	1.039650445327454653e+00	8.739724336139436528e-03
-2.064277599999999879e-01	-4.916658713882606779e-01	2.368046506360969167e-02
-2.064014399999999916e-01	8.304122084160826811e-02	5.356194651855020195e-02
-2.063751199999999952e-01	6.095470730780042645e-01	8.739724336139436528e-03
-2.063487999999999989e-01	-8.772757913360437199e-01	5.729713170041776660e-02
-2.063224800000000025e-01	-3.581855144832588600e-01	1.247490951800700118e-02
-2.062961599999999784e-01	1.868592762121652207e-01	2.368046506360969167e-02
-2.062698399999999821e-01	7.170729161403669449e-01	3.488602060921238562e-02
-2.062435199999999857e-01	-8.031200374999315494e-01	4.235639097294750799e-02
-2.062171999999999894e-01	-2.617830344963130718e-01	1.247490951800700118e-02
-2.061908799999999931e-01	2.943851192745278178e-01	2.741565024547725632e-02
-2.061645599999999967e-01	8.283065468945350895e-01	2.741565024547725632e-02
-2.061382400000000004e-01	-6.918864067457634048e-01	3.862120579107995028e-02
-2.061119199999999763e-01	-9.493258836506082710e-02	3.115083542734482097e-02
-2.060855999999999799e-01	3.944953869532791813e-01	4.235639097294750799e-02
-2.060592799999999836e-01	9.210012391896752471e-01	-6.201016391330817744e-03
-2.060329599999999872e-01	-5.806527759915952602e-01	4.609157615481507264e-02
-2.060066399999999909e-01	-7.268586221422718152e-02	2.741565024547725632e-02
-2.059803199999999945e-01	4.983134423238361199e-01	1.247490951800700118e-02
-2.059539999999999982e-01	1.047066020711065804e+00	3.115083542734482097e-02
-2.059276800000000018e-01	-4.731269329292326353e-01	2.741565024547725632e-02
-2.059013599999999777e-01	7.191785776619144532e-02	1.621009469987456583e-02
-2.058750399999999814e-01	6.095470730780042645e-01	2.741565024547725632e-02
