# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
2.791347856965458504e+03,1.286631427128669625e+00,4.761230472413171492e-04,2.761908375495066625e+00,2.842475691728331639e-04
2.803004281214114599e+03,1.287635650982253299e+00,5.543495917082349143e-04,2.759900408938696703e+00,1.929375238875724152e-04
2.814709381669831600e+03,1.288665873483693103e+00,5.922775445856574882e-04,2.757973285310866718e+00,2.290965134309039155e-04
2.826463361600187909e+03,1.289574647447192746e+00,5.346333671118278777e-04,2.756142038437563890e+00,2.393884516134634963e-04
2.838266425121590146e+03,1.290433251850566787e+00,4.689063747336956250e-04,2.754193941289250880e+00,2.288938365311076546e-04
2.850118777202817455e+03,1.291466985688237257e+00,4.169774271258193756e-04,2.752258072648365861e+00,2.656041541859841437e-04
2.862020623668578992e+03,1.292392055870826839e+00,4.205734144990862992e-04,2.750292712203934009e+00,1.909124757114601914e-04
2.873972171203092330e+03,1.293526857991370571e+00,4.457199536911684288e-04,2.748232856263583379e+00,1.588344159097870021e-04
2.885973627353670508e+03,1.294422771217213164e+00,5.225910788020076553e-04,2.746307137159930356e+00,2.507937843030090628e-04
2.898025200534319538e+03,1.295276877739597099e+00,4.715404937195337908e-04,2.744323956959878963e+00,2.045357385042482525e-04
2.910127100029371377e+03,1.296525717460914162e+00,3.302464756877878478e-04,2.742169631015134001e+00,2.081020144581763765e-04
2.922279535997108269e+03,1.297269992388812909e+00,3.479409307585746300e-04,2.740274595375888911e+00,2.699939296698846965e-04
2.934482719473416182e+03,1.298354408083885803e+00,5.225142370353642830e-04,2.738155116986676685e+00,2.301611292636940895e-04
2.946736862375446435e+03,1.299565986983087118e+00,4.366489630898626184e-04,2.736056193884134569e+00,2.107827314303394614e-04
2.959042177505300060e+03,1.300533226922622632e+00,5.019230296587493456e-04,2.734019391537020560e+00,2.451483842611928434e-04
2.971398878553719442e+03,1.301421692064748115e+00,4.870303018868085785e-04,2.731979372208209522e+00,2.052785946005807765e-04
2.983807180103801329e+03,1.302566944075391309e+00,4.528546529230722010e-04,2.729777604254749690e+00,2.014511171019487768e-04
2.996267297634723036e+03,1.303654211615754566e+00,5.303885181086393430e-04,2.727724079081880415e+00,2.884006450735076481e-04
3.008779447525486376e+03,1.304623336222489938e+00,4.483628427317492941e-04,2.725667531984046210e+00,2.668930968267407247e-04
3.021343847058663869e+03,1.305950460159862159e+00,4.242947616367314669e-04,2.723353353614358152e+00,2.215253162456078573e-04
3.033960714424191337e+03,1.306919946207336203e+00,5.369999033358015868e-04,2.721248182011161809e+00,1.845580924218580938e-04
