Freq_x, PSD_x, Freq_y, PSD_y, Freq_z, PSD_z
3.225806451612903136e-02,3.670180258305323222e-05,3.225806451612903136e-02,7.584042315273888796e-05,3.225806451612903136e-02,9.038232514115133759e-05
6.451612903225806273e-02,3.957306630902890105e-05,6.451612903225806273e-02,7.077388349193997497e-05,6.451612903225806273e-02,8.814509127727766455e-05
9.677419354838709409e-02,3.741614393285236042e-05,9.677419354838709409e-02,6.430984005506490875e-05,9.677419354838709409e-02,8.119772275407117991e-05
1.290322580645161255e-01,4.271873350520649106e-05,1.290322580645161255e-01,5.958859420723276094e-05,1.290322580645161255e-01,8.088575863353695368e-05
1.612903225806451568e-01,4.638467049103453494e-05,1.612903225806451568e-01,5.579029724499147820e-05,1.612903225806451568e-01,8.199383728319171224e-05
1.935483870967741882e-01,4.315713506858173996e-05,1.935483870967741882e-01,6.682513729763392624e-05,1.935483870967741882e-01,7.405596322282269198e-05
2.258064516129032195e-01,4.212331857952647768e-05,2.258064516129032195e-01,8.131915431816116695e-05,2.258064516129032195e-01,6.406288490525777765e-05
2.580645161290322509e-01,4.377935057115125300e-05,2.580645161290322509e-01,8.759878160133680427e-05,2.580645161290322509e-01,7.094215548067230883e-05
2.903225806451612545e-01,4.084004070111448459e-05,2.903225806451612545e-01,9.525275915788935881e-05,2.903225806451612545e-01,6.448451571969600761e-05
3.225806451612903136e-01,3.706072342087595210e-05,3.225806451612903136e-01,9.925528547268806150e-05,3.225806451612903136e-01,6.218771396249385462e-05
3.548387096774193727e-01,3.495105487418930364e-05,3.548387096774193727e-01,8.345465137929501632e-05,3.548387096774193727e-01,6.951565700424467006e-05
3.870967741935483764e-01,3.017024994083107050e-05,3.870967741935483764e-01,8.393233365340584335e-05,3.870967741935483764e-01,6.433264640618876855e-05
4.193548387096773800e-01,2.774122172722023045e-05,4.193548387096773800e-01,8.310962354041817157e-05,4.193548387096773800e-01,7.237163822393892368e-05
4.516129032258064391e-01,2.847237219519830096e-05,4.516129032258064391e-01,9.184966226752838215e-05,4.516129032258064391e-01,6.728700809338930241e-05
4.838709677419354982e-01,2.762927160852667431e-05,4.838709677419354982e-01,1.016064003161015999e-04,4.838709677419354982e-01,6.833377007104433703e-05
5.161290322580645018e-01,3.169567984122584320e-05,5.161290322580645018e-01,1.128721371845563845e-04,5.161290322580645018e-01,6.948284052296864585e-05
5.483870967741935054e-01,3.104594153686594744e-05,5.483870967741935054e-01,1.422596234989822019e-04,5.483870967741935054e-01,7.843838388916311703e-05
5.806451612903225090e-01,3.030290327171978966e-05,5.806451612903225090e-01,1.411896739972700839e-04,5.806451612903225090e-01,6.953865416051920772e-05
6.129032258064516236e-01,3.300078568273655824e-05,6.129032258064516236e-01,1.453964206827693562e-04,6.129032258064516236e-01,6.315575584328882402e-05
6.451612903225806273e-01,3.578703638908765385e-05,6.451612903225806273e-01,1.560749188132248280e-04,6.451612903225806273e-01,7.637788096964149285e-05
6.774193548387096309e-01,4.195975212575446837e-05,6.774193548387096309e-01,1.591270075017809987e-04,6.774193548387096309e-01,7.894941402891365769e-05
7.096774193548387455e-01,4.866511337014459376e-05,7.096774193548387455e-01,1.792032993080340715e-04,7.096774193548387455e-01,7.488102658161905733e-05
7.419354838709677491e-01,5.350314583937295981e-05,7.419354838709677491e-01,2.209140367308624442e-04,7.419354838709677491e-01,7.433179070629695063e-05
7.741935483870967527e-01,6.227940918223737340e-05,7.741935483870967527e-01,2.974664657122570353e-04,7.741935483870967527e-01,7.347249360558728902e-05
8.064516129032257563e-01,8.229286856012978807e-05,8.064516129032257563e-01,4.301431301012361179e-04,8.064516129032257563e-01,7.095311678091151622e-05
8.387096774193547599e-01,1.281680237659184698e-04,8.387096774193547599e-01,7.470843626091390769e-04,8.387096774193547599e-01,6.730916661133666784e-05
8.709677419354838745e-01,4.597064398032107697e-04,8.709677419354838745e-01,2.851097132915490166e-03,8.709677419354838745e-01,4.688979003982295471e-05
9.032258064516128782e-01,2.499007435356489604e-04,9.032258064516128782e-01,1.932066687722963291e-03,9.032258064516128782e-01,1.022375571657400083e-04
9.354838709677418818e-01,6.753017296683613432e-07,9.354838709677418818e-01,2.553518833638269197e-05,9.354838709677418818e-01,7.296794288105282417e-05
9.677419354838709964e-01,1.022378525048849059e-05,9.677419354838709964e-01,1.919469531089977804e-05,9.677419354838709964e-01,6.647768612601430167e-05
1.000000000000000000e+00,2.717569609923724212e-05,1.000000000000000000e+00,4.093756649799424382e-05,1.000000000000000000e+00,6.566610469839881316e-05
1.032258064516129004e+00,5.007139637448809120e-05,1.032258064516129004e+00,6.801457676942207486e-05,1.032258064516129004e+00,6.084698103575030291e-05
1.064516129032258007e+00,6.676093642552001647e-05,1.064516129032258007e+00,9.931076353292882740e-05,1.064516129032258007e+00,6.357181023513864410e-05
1.096774193548387011e+00,6.333336544146586416e-05,1.096774193548387011e+00,1.316107875535044484e-04,1.096774193548387011e+00,5.955415071976762558e-05
1.129032258064516014e+00,5.066399173238152551e-05,1.129032258064516014e+00,1.457208950272966691e-04,1.129032258064516014e+00,5.909223338184694537e-05
1.161290322580645018e+00,4.255939222167533508e-05,1.161290322580645018e+00,1.586468120619429975e-04,1.161290322580645018e+00,5.646690086786572909e-05
1.193548387096774244e+00,3.973517999779554993e-05,1.193548387096774244e+00,1.619141163354367624e-04,1.193548387096774244e+00,6.339431841880398863e-05
1.225806451612903247e+00,3.587788484421888737e-05,1.225806451612903247e+00,1.549000287461200381e-04,1.225806451612903247e+00,6.325218773897346616e-05
1.258064516129032251e+00,3.332749326680896449e-05,1.258064516129032251e+00,1.478064155334770128e-04,1.258064516129032251e+00,6.750180215721101945e-05
1.290322580645161255e+00,3.222128546373396552e-05,1.290322580645161255e+00,1.425623877864922297e-04,1.290322580645161255e+00,6.865948515451291215e-05
