Freq_x, PSD_x, Freq_y, PSD_y, Freq_z, PSD_z
3.225806451612903136e-02,1.853476365800972147e-05,3.225806451612903136e-02,4.346921550196726235e-06,3.225806451612903136e-02,2.300415405706759248e-04
6.451612903225806273e-02,1.311590217183071952e-05,6.451612903225806273e-02,5.544842844945218286e-06,6.451612903225806273e-02,2.192364489554950266e-04
9.677419354838709409e-02,1.436593395899195913e-05,9.677419354838709409e-02,6.148247993239840541e-06,9.677419354838709409e-02,2.162113486428608180e-04
1.290322580645161255e-01,1.233951135533592308e-05,1.290322580645161255e-01,6.775433562044723286e-06,1.290322580645161255e-01,2.006857227559918357e-04
1.612903225806451568e-01,8.776456113013649191e-06,1.612903225806451568e-01,7.999522588081858546e-06,1.612903225806451568e-01,2.035536644800199787e-04
1.935483870967741882e-01,7.911412611470414441e-06,1.935483870967741882e-01,1.129991439898725495e-05,1.935483870967741882e-01,2.033860188687139716e-04
2.258064516129032195e-01,6.364886694171147294e-06,2.258064516129032195e-01,1.389902421654482938e-05,2.258064516129032195e-01,1.829872363284136680e-04
2.580645161290322509e-01,6.127162463914552765e-06,2.580645161290322509e-01,1.552192644813014217e-05,2.580645161290322509e-01,1.876535546868458534e-04
2.903225806451612545e-01,5.212558258879958665e-06,2.903225806451612545e-01,1.522365486570148441e-05,2.903225806451612545e-01,1.920630791607990306e-04
3.225806451612903136e-01,4.160557580203195889e-06,3.225806451612903136e-01,1.249755393981542029e-05,3.225806451612903136e-01,1.958460498007788791e-04
3.548387096774193727e-01,2.630085909834476158e-06,3.548387096774193727e-01,9.807934847477620311e-06,3.548387096774193727e-01,2.003930995108859042e-04
3.870967741935483764e-01,1.509747272928909779e-06,3.870967741935483764e-01,9.325095421865597470e-06,3.870967741935483764e-01,2.058314910143238064e-04
4.193548387096773800e-01,5.591951686031469885e-07,4.193548387096773800e-01,8.913880156032230365e-06,4.193548387096773800e-01,2.128664516787553561e-04
4.516129032258064391e-01,7.599860392922788788e-07,4.516129032258064391e-01,9.381227487677880824e-06,4.516129032258064391e-01,2.104851700533298990e-04
4.838709677419354982e-01,1.605277745199235872e-06,4.838709677419354982e-01,1.339380415008687552e-05,4.838709677419354982e-01,2.089073982063109267e-04
5.161290322580645018e-01,2.691886679650747113e-06,5.161290322580645018e-01,1.553609744819584276e-05,5.161290322580645018e-01,2.042004952497893967e-04
5.483870967741935054e-01,5.080042557580342682e-06,5.483870967741935054e-01,1.778690274306410452e-05,5.483870967741935054e-01,2.062748070701627052e-04
5.806451612903225090e-01,5.433731445194614071e-06,5.806451612903225090e-01,1.858139273206490727e-05,5.806451612903225090e-01,1.885911264222296158e-04
6.129032258064516236e-01,4.469751367511310004e-06,6.129032258064516236e-01,2.285600203966950891e-05,6.129032258064516236e-01,1.909343680779768148e-04
6.451612903225806273e-01,4.668616421503366090e-06,6.451612903225806273e-01,1.914530048982526661e-05,6.451612903225806273e-01,1.848753852389523186e-04
6.774193548387096309e-01,4.822398122906238380e-06,6.774193548387096309e-01,2.204298562082402123e-05,6.774193548387096309e-01,1.891359279732701367e-04
7.096774193548387455e-01,3.533480696362928620e-06,7.096774193548387455e-01,2.924842114935128886e-05,7.096774193548387455e-01,1.916507185573422588e-04
7.419354838709677491e-01,3.129663519048762616e-06,7.419354838709677491e-01,3.290646228274548993e-05,7.419354838709677491e-01,1.961230309284507243e-04
7.741935483870967527e-01,3.866771594785475735e-06,7.741935483870967527e-01,3.610813366196230392e-05,7.741935483870967527e-01,2.098785475717634161e-04
8.064516129032257563e-01,5.002131437025631578e-06,8.064516129032257563e-01,6.463412916057948061e-05,8.064516129032257563e-01,1.975506939083748563e-04
8.387096774193547599e-01,7.460410181670895993e-06,8.387096774193547599e-01,2.157408988658825958e-04,8.387096774193547599e-01,2.103165070116865920e-04
8.709677419354838745e-01,1.548781674670041890e-05,8.709677419354838745e-01,3.402108767577285628e-03,8.709677419354838745e-01,2.714096430206143647e-04
9.032258064516128782e-01,1.947689319648424124e-05,9.032258064516128782e-01,7.170995735722176211e-04,9.032258064516128782e-01,1.698496117141678108e-04
9.354838709677418818e-01,9.195926323603217267e-06,9.354838709677418818e-01,1.286803139802912511e-04,9.354838709677418818e-01,1.828951403977429951e-04
9.677419354838709964e-01,6.930577983911604434e-06,9.677419354838709964e-01,5.399313178808238953e-05,9.677419354838709964e-01,1.832332141815172608e-04
1.000000000000000000e+00,7.462926412688543592e-06,1.000000000000000000e+00,1.993964834130017533e-05,1.000000000000000000e+00,1.859062066221687614e-04
1.032258064516129004e+00,6.554686837435613487e-06,1.032258064516129004e+00,5.022544221370322791e-06,1.032258064516129004e+00,1.710875103805752561e-04
1.064516129032258007e+00,7.414915629839705040e-06,1.064516129032258007e+00,1.675411750312853248e-06,1.064516129032258007e+00,1.637364916491471404e-04
1.096774193548387011e+00,5.376948079910896428e-06,1.096774193548387011e+00,4.523968914370956817e-07,1.096774193548387011e+00,1.741672684246341109e-04
1.129032258064516014e+00,6.706744219119234378e-06,1.129032258064516014e+00,1.230393287833050399e-07,1.129032258064516014e+00,1.776797789984786019e-04
1.161290322580645018e+00,5.186848188910491742e-06,1.161290322580645018e+00,1.066083755626011866e-06,1.161290322580645018e+00,1.741697462863114540e-04
1.193548387096774244e+00,5.255439265918674288e-06,1.193548387096774244e+00,3.475214589537913857e-06,1.193548387096774244e+00,1.930861360424985834e-04
1.225806451612903247e+00,4.240550930526769985e-06,1.225806451612903247e+00,5.559141000077663104e-06,1.225806451612903247e+00,1.931170351803043088e-04
1.258064516129032251e+00,3.432407164477437001e-06,1.258064516129032251e+00,7.202916679752937054e-06,1.258064516129032251e+00,1.980106782002378682e-04
1.290322580645161255e+00,3.719356682374013441e-06,1.290322580645161255e+00,8.750536840417240942e-06,1.290322580645161255e+00,1.985232388879656527e-04
1.322580645161290258e+00,4.883363242463971590e-06,1.322580645161290258e+00,7.489374947560597421e-06,1.322580645161290258e+00,1.891012564167796864e-04
1.354838709677419262e+00,4.864888860939987649e-06,1.354838709677419262e+00,4.495191062405332947e-06,1.354838709677419262e+00,1.870869340797538837e-04
1.387096774193548265e+00,6.302548346936279774e-06,1.387096774193548265e+00,3.417336516976047276e-06,1.387096774193548265e+00,1.863714394580539668e-04
1.419354838709677491e+00,5.388831915976834624e-06,1.419354838709677491e+00,3.939978495849225909e-06,1.419354838709677491e+00,1.815851284441491193e-04
1.451612903225806495e+00,4.699883930771280710e-06,1.451612903225806495e+00,3.806060607114295881e-06,1.451612903225806495e+00,1.809765754452626854e-04
1.483870967741935498e+00,4.650318048715122395e-06,1.483870967741935498e+00,5.462815728639210778e-06,1.483870967741935498e+00,1.828029121024481510e-04
1.516129032258064502e+00,4.095989216066617547e-06,1.516129032258064502e+00,5.213629743139221241e-06,1.516129032258064502e+00,1.724987404420314332e-04
1.548387096774193505e+00,5.309249030441634621e-06,1.548387096774193505e+00,5.767864448621108159e-06,1.548387096774193505e+00,1.767119066532915020e-04
