Freq_x, PSD_x, Freq_y, PSD_y, Freq_z, PSD_z
3.225806451612903136e-02,1.668675411963469466e-05,3.225806451612903136e-02,3.687003205501461610e-07,3.225806451612903136e-02,3.302640372794658635e-06
6.451612903225806273e-02,1.532772398178740381e-05,6.451612903225806273e-02,1.703171526570826833e-07,6.451612903225806273e-02,4.190232549155130209e-06
9.677419354838709409e-02,1.689077568427139827e-05,9.677419354838709409e-02,2.100249064065207107e-07,9.677419354838709409e-02,4.118321633023491654e-06
1.290322580645161255e-01,1.361735829738063466e-05,1.290322580645161255e-01,8.918201553054505439e-08,1.290322580645161255e-01,6.508214083854030449e-06
1.612903225806451568e-01,1.840052842350220046e-05,1.612903225806451568e-01,3.047306182812475176e-07,1.612903225806451568e-01,6.784715885921801760e-06
1.935483870967741882e-01,1.767024393366196117e-05,1.935483870967741882e-01,7.290406059153098839e-07,1.935483870967741882e-01,7.312932439116395394e-06
2.258064516129032195e-01,2.258434016175507589e-05,2.258064516129032195e-01,1.071702135615712548e-06,2.258064516129032195e-01,1.065896143129299917e-05
2.580645161290322509e-01,2.175528840700600110e-05,2.580645161290322509e-01,2.032486422398363514e-06,2.580645161290322509e-01,8.395038836943860609e-06
2.903225806451612545e-01,2.500731067187354138e-05,2.903225806451612545e-01,2.749185746956733074e-06,2.903225806451612545e-01,7.754102205923409341e-06
3.225806451612903136e-01,2.166584636429542412e-05,3.225806451612903136e-01,3.789163251558557101e-06,3.225806451612903136e-01,8.721224265518966781e-06
3.548387096774193727e-01,2.020613141646463400e-05,3.548387096774193727e-01,4.557506279281412721e-06,3.548387096774193727e-01,8.392609954434525593e-06
3.870967741935483764e-01,2.082695712570022269e-05,3.870967741935483764e-01,5.236797318798334694e-06,3.870967741935483764e-01,8.163214897706947437e-06
4.193548387096773800e-01,2.150586955020524548e-05,4.193548387096773800e-01,4.822338969983755699e-06,4.193548387096773800e-01,6.517360358218073757e-06
4.516129032258064391e-01,2.244460963925523658e-05,4.516129032258064391e-01,4.132684431120871818e-06,4.516129032258064391e-01,6.946338611362383855e-06
4.838709677419354982e-01,2.578832337963291431e-05,4.838709677419354982e-01,3.409871497272433328e-06,4.838709677419354982e-01,5.984277885832509468e-06
5.161290322580645018e-01,2.093023501710690850e-05,5.161290322580645018e-01,3.404452461344170241e-06,5.161290322580645018e-01,6.680741698002651747e-06
5.483870967741935054e-01,1.978363386563582879e-05,5.483870967741935054e-01,3.605299965705928907e-06,5.483870967741935054e-01,8.735079701066135880e-06
5.806451612903225090e-01,2.137588803785352322e-05,5.806451612903225090e-01,2.385134137999583471e-06,5.806451612903225090e-01,8.466761337498048405e-06
6.129032258064516236e-01,1.925512112059550487e-05,6.129032258064516236e-01,3.618196513457312973e-06,6.129032258064516236e-01,9.845389431512781986e-06
6.451612903225806273e-01,1.851282263609781660e-05,6.451612903225806273e-01,6.491962878685336975e-06,6.451612903225806273e-01,7.160600184362864179e-06
6.774193548387096309e-01,2.163746456967991213e-05,6.774193548387096309e-01,1.158848624468880016e-05,6.774193548387096309e-01,8.700686006698680032e-06
7.096774193548387455e-01,2.422370495241392638e-05,7.096774193548387455e-01,1.735467068806988405e-05,7.096774193548387455e-01,7.596175120630951205e-06
7.419354838709677491e-01,2.451293415061211764e-05,7.419354838709677491e-01,2.851958687904880945e-05,7.419354838709677491e-01,8.398531152930547498e-06
7.741935483870967527e-01,2.573818889690447604e-05,7.741935483870967527e-01,4.376832721028618120e-05,7.741935483870967527e-01,9.834756041367663485e-06
8.064516129032257563e-01,2.666690358270641455e-05,8.064516129032257563e-01,7.079484754340691674e-05,8.064516129032257563e-01,6.315097382514982408e-06
8.387096774193547599e-01,3.066774054696460769e-05,8.387096774193547599e-01,1.348507425589731570e-04,8.387096774193547599e-01,5.767785435828947806e-06
8.709677419354838745e-01,4.208314190934085599e-05,8.709677419354838745e-01,3.901477341004482664e-04,8.709677419354838745e-01,2.019038137642736460e-06
