Freq_x, PSD_x, Freq_y, PSD_y, Freq_z, PSD_z
3.225806451612903136e-02,4.745131820052309702e-05,3.225806451612903136e-02,4.229484039345630746e-05,3.225806451612903136e-02,4.583591619789277550e-04
6.451612903225806273e-02,3.812348719784603872e-05,6.451612903225806273e-02,3.642099750744314169e-05,6.451612903225806273e-02,4.692529338893344348e-04
9.677419354838709409e-02,3.057831784143545347e-05,9.677419354838709409e-02,3.525288269971251827e-05,9.677419354838709409e-02,4.633853826355072863e-04
1.290322580645161255e-01,2.536499427712842345e-05,1.290322580645161255e-01,3.302467222153985377e-05,1.290322580645161255e-01,4.646620221731448484e-04
1.612903225806451568e-01,2.734613878427255898e-05,1.612903225806451568e-01,3.182655394390938880e-05,1.612903225806451568e-01,4.610822838661992381e-04
1.935483870967741882e-01,3.005028555835478611e-05,1.935483870967741882e-01,3.497763522405726810e-05,1.935483870967741882e-01,4.527542687827721714e-04
2.258064516129032195e-01,3.132810013170375955e-05,2.258064516129032195e-01,3.521974706622853663e-05,2.258064516129032195e-01,4.321608575281792801e-04
2.580645161290322509e-01,2.468896793707065220e-05,2.580645161290322509e-01,3.283158047857079407e-05,2.580645161290322509e-01,4.294628622630025107e-04
2.903225806451612545e-01,2.381768789421003131e-05,2.903225806451612545e-01,3.502592543422078261e-05,2.903225806451612545e-01,4.393575213225737346e-04
3.225806451612903136e-01,1.765740579379663011e-05,3.225806451612903136e-01,3.772576806006718866e-05,3.225806451612903136e-01,4.235990346029570907e-04
3.548387096774193727e-01,1.379624931025912313e-05,3.548387096774193727e-01,4.000684743618788302e-05,3.548387096774193727e-01,4.350258281980156640e-04
3.870967741935483764e-01,1.107041267882972506e-05,3.870967741935483764e-01,4.158664147217774198e-05,3.870967741935483764e-01,4.375476162115423404e-04
4.193548387096773800e-01,1.848493650004248007e-05,4.193548387096773800e-01,4.485759217233016132e-05,4.193548387096773800e-01,4.256634450617057040e-04
4.516129032258064391e-01,2.484955702064981531e-05,4.516129032258064391e-01,4.953136238593819661e-05,4.516129032258064391e-01,4.440704116135405291e-04
