Freq_x, PSD_x, Freq_y, PSD_y, Freq_z, PSD_z
3.225806451612903136e-02,1.664912590486268773e-06,3.225806451612903136e-02,3.985032465668361651e-05,3.225806451612903136e-02,1.598410779052937374e-04
6.451612903225806273e-02,2.805685649578219860e-06,6.451612903225806273e-02,3.410347597480099075e-05,6.451612903225806273e-02,1.639792463657541556e-04
9.677419354838709409e-02,3.010929976107245960e-06,9.677419354838709409e-02,3.140235095457281195e-05,9.677419354838709409e-02,1.593989052438201921e-04
1.290322580645161255e-01,4.491898282318212117e-06,1.290322580645161255e-01,2.916679084219222102e-05,1.290322580645161255e-01,1.478903008033383691e-04
1.612903225806451568e-01,3.498819165973418549e-06,1.612903225806451568e-01,2.329956000680148847e-05,1.612903225806451568e-01,1.569166662484090086e-04
1.935483870967741882e-01,2.562232523578706179e-06,1.935483870967741882e-01,2.390455355751553029e-05,1.935483870967741882e-01,1.533777741436105223e-04
2.258064516129032195e-01,9.713804032876598927e-07,2.258064516129032195e-01,2.651181946476573927e-05,2.258064516129032195e-01,1.457263655467732103e-04
2.580645161290322509e-01,1.120672611535316125e-06,2.580645161290322509e-01,2.944849995039556292e-05,2.580645161290322509e-01,1.431631910776993153e-04
2.903225806451612545e-01,1.266470914773930210e-06,2.903225806451612545e-01,2.903528271615370265e-05,2.903225806451612545e-01,1.298902134196614378e-04
3.225806451612903136e-01,2.839153198239913734e-06,3.225806451612903136e-01,3.104144740123986545e-05,3.225806451612903136e-01,1.357022051523905414e-04
3.548387096774193727e-01,6.624847304354593556e-06,3.548387096774193727e-01,2.936987031993035073e-05,3.548387096774193727e-01,1.356806422338741568e-04
3.870967741935483764e-01,8.145691859523490931e-06,3.870967741935483764e-01,2.673840548950081627e-05,3.870967741935483764e-01,1.352252219523366304e-04
4.193548387096773800e-01,8.880365350249924287e-06,4.193548387096773800e-01,2.718848007046434319e-05,4.193548387096773800e-01,1.372523672773277793e-04
4.516129032258064391e-01,9.364539568128458732e-06,4.516129032258064391e-01,2.646851131982290269e-05,4.516129032258064391e-01,1.407818868514684079e-04
4.838709677419354982e-01,1.174079465701442231e-05,4.838709677419354982e-01,2.156413271647889508e-05,4.838709677419354982e-01,1.422684567729741272e-04
5.161290322580645018e-01,1.168482962743612152e-05,5.161290322580645018e-01,2.581528992122295363e-05,5.161290322580645018e-01,1.525067119193996320e-04
5.483870967741935054e-01,6.718139009251797109e-06,5.483870967741935054e-01,2.739328221373838119e-05,5.483870967741935054e-01,1.454710725661975885e-04
5.806451612903225090e-01,9.081694777108198949e-06,5.806451612903225090e-01,2.996839647285105211e-05,5.806451612903225090e-01,1.456419358423667999e-04
6.129032258064516236e-01,1.083804069074978281e-05,6.129032258064516236e-01,2.991356449051339083e-05,6.129032258064516236e-01,1.481404711828705268e-04
6.451612903225806273e-01,1.549600648273357538e-05,6.451612903225806273e-01,3.037273847428483873e-05,6.451612903225806273e-01,1.446863205191096700e-04
6.774193548387096309e-01,1.947521860549799772e-05,6.774193548387096309e-01,2.816690870602388090e-05,6.774193548387096309e-01,1.341670268845612595e-04
7.096774193548387455e-01,2.391343005490656538e-05,7.096774193548387455e-01,2.566718367624218805e-05,7.096774193548387455e-01,1.330367484373227017e-04
7.419354838709677491e-01,2.994675563404389996e-05,7.419354838709677491e-01,2.231151575611674967e-05,7.419354838709677491e-01,1.350079646657978210e-04
7.741935483870967527e-01,2.769353842377882583e-05,7.741935483870967527e-01,1.898960449328389362e-05,7.741935483870967527e-01,1.297397356543147267e-04
8.064516129032257563e-01,2.185232112625695397e-05,8.064516129032257563e-01,1.639035142752442764e-05,8.064516129032257563e-01,1.268181703412643731e-04
8.387096774193547599e-01,2.183971669247056013e-05,8.387096774193547599e-01,6.625417259069973551e-06,8.387096774193547599e-01,1.277542420199019460e-04
