Freq_Hz, Mean_PSD_X, Std_PSD_X, Mean_PSD_Y, Std_PSD_Y
3.903225806451612989e+00,2.204453854871176442e-04,8.373846894037329847e-05,3.228763098656826360e-04,2.549365211614352286e-04
3.935483870967742437e+00,2.278935923524648302e-04,1.016781662034974145e-04,3.551696238601294775e-04,2.846587705432317302e-04
3.967741935483870996e+00,2.385341535632089596e-04,1.024592856720340996e-04,3.617303622387005096e-04,2.726763812339957232e-04
4.000000000000000000e+00,2.580112821077145150e-04,1.051028775454530497e-04,3.698994124335522392e-04,2.667145893608966552e-04
4.032258064516129004e+00,2.701113227813691409e-04,1.158960813136946451e-04,3.459031793968019367e-04,2.439875984721013647e-04
4.064516129032258007e+00,2.730347339954066789e-04,1.263592951761352849e-04,2.897114287946408583e-04,1.715787825596486226e-04
4.096774193548387011e+00,2.886336302044183806e-04,1.253146002607191819e-04,3.261166185388909974e-04,1.592976275900407301e-04
4.129032258064516014e+00,3.162170210567778880e-04,1.267577052180746578e-04,6.122423362146344047e-04,3.234306933066533377e-04
4.161290322580645018e+00,3.517753798055548711e-04,1.496586385928741058e-04,7.627770178681609085e-04,4.213195492441816799e-04
4.193548387096774022e+00,3.769864169680368655e-04,1.584226557028473742e-04,6.961187810892826818e-04,4.001775709886383025e-04
4.225806451612903025e+00,3.787858735692252302e-04,1.602949739583595264e-04,6.191868398618268713e-04,3.854280957163495566e-04
4.258064516129032029e+00,3.942821128839382847e-04,1.526018027496920347e-04,6.777162418185620017e-04,4.468864409898959844e-04
4.290322580645161032e+00,4.277942850412225629e-04,1.757417096381757877e-04,7.662419112627815668e-04,4.913723530874607561e-04
4.322580645161290036e+00,4.617685714630654953e-04,1.930483885849811944e-04,8.680116285288735000e-04,5.401193542909640084e-04
4.354838709677419040e+00,5.008431855875784561e-04,2.076685189534771873e-04,9.816876354116627068e-04,6.052566196848189551e-04
4.387096774193548043e+00,5.364054264273164160e-04,2.226704728963901860e-04,1.174650313176232082e-03,6.960032310010947146e-04
4.419354838709677047e+00,5.816211473623541378e-04,2.522053967437659075e-04,1.320477676930926917e-03,7.418176719059950104e-04
4.451612903225806051e+00,6.103106896719693577e-04,2.877351507766576070e-04,1.413618910046721740e-03,7.984892511359222705e-04
4.483870967741935054e+00,6.205543569850531125e-04,2.692931116952606641e-04,1.639189996863810780e-03,9.442851948831911847e-04
4.516129032258064058e+00,6.646238305434764779e-04,2.592686126034581939e-04,1.927001668619716251e-03,1.086210226067731372e-03
4.548387096774193061e+00,7.207100196453703487e-04,2.545137875091554825e-04,2.340512528170233565e-03,1.288928100887811725e-03
4.580645161290322065e+00,8.256656695031380994e-04,2.871712873573868197e-04,3.131151016104458031e-03,1.737583089000604855e-03
4.612903225806451069e+00,9.987376455534110499e-04,3.753541862463907037e-04,5.092059668257311808e-03,2.622826565764857249e-03
4.645161290322580072e+00,1.214006744028804175e-03,5.027528044694122827e-04,7.718329499717624387e-03,3.765268192770218191e-03
4.677419354838709964e+00,1.435260853473034701e-03,6.041879316804016180e-04,1.372904443408116092e-02,6.571199684603188165e-03
4.709677419354838968e+00,1.719213722241743443e-03,7.395296257617846748e-04,2.834479581159347200e-02,1.330794823021556189e-02
4.741935483870967971e+00,1.727919233159233526e-03,7.442749677564345148e-04,5.820842606899943872e-02,2.609914001168097894e-02
4.774193548387096975e+00,5.009281138811679359e-04,2.407533946218488061e-04,6.294776052255526833e-02,2.399175379622951743e-02
4.806451612903225978e+00,2.333233586958065255e-04,1.197459487911390382e-04,1.633992847859411929e-02,7.183534665208489954e-03
4.838709677419354982e+00,3.385664448889148760e-04,1.356162469896332243e-04,9.050402718023622256e-03,3.799358170031221383e-03
4.870967741935483986e+00,5.031489567947471922e-04,1.629380581693244776e-04,5.511516330438411167e-03,2.408180706598406304e-03
4.903225806451612989e+00,6.623526579690164600e-04,2.176703763739629420e-04,3.955065452453185824e-03,1.769701057045189796e-03
4.935483870967741993e+00,8.279409821152644306e-04,3.249945112686265011e-04,3.266828777273843212e-03,1.440509948212003464e-03
4.967741935483870996e+00,1.047888925528174574e-03,5.263429645985476940e-04,2.233875254954512113e-03,1.016494267832698459e-03
5.000000000000000000e+00,1.094364331695038637e-03,6.315960961534400299e-04,1.331930409205788011e-03,7.611410705860472163e-04
5.032258064516129004e+00,1.137396454972328195e-03,5.617353959161448676e-04,8.289989662441582053e-04,2.763044615308038118e-04
5.064516129032258007e+00,1.250586552896522331e-03,5.417973174489526533e-04,6.321451198085660354e-04,1.333403892818569062e-04
5.096774193548387011e+00,1.393185101792433767e-03,5.035617460752814419e-04,4.451003149927979896e-04,1.746704047813499652e-04
5.129032258064516014e+00,1.589197179245125779e-03,4.794132110780356779e-04,3.592799224565446353e-04,2.349965582871656677e-04
5.161290322580645018e+00,2.025640735477464514e-03,6.243717545288271975e-04,3.622289960776587520e-04,2.594070479225906107e-04
5.193548387096774022e+00,2.501016617695330652e-03,9.387219880679794314e-04,3.690412230551782971e-04,2.829952140251935878e-04
5.225806451612903025e+00,2.652113337500827846e-03,1.102596298543692980e-03,3.415603318066193737e-04,2.863863020123171379e-04
5.258064516129032029e+00,2.939247133951865092e-03,1.371967878080408276e-03,3.276630453475315669e-04,2.502210171769253164e-04
5.290322580645161032e+00,3.156220420461763876e-03,1.654104241696953241e-03,3.455356066631215983e-04,2.744366377089700756e-04
5.322580645161290036e+00,3.282068583565293709e-03,1.688048054068964736e-03,3.230083910850882587e-04,2.901185282870788668e-04
5.354838709677419040e+00,3.352928757313522468e-03,1.447347091540265255e-03,3.123609743521706941e-04,3.022595756088735882e-04
5.387096774193548043e+00,4.318781022187323862e-03,1.712085503075167587e-03,3.624796163026062492e-04,3.902571672232321969e-04
5.419354838709677047e+00,5.489719107844299138e-03,2.134277078029890671e-03,4.276032635236112767e-04,4.504787879619563500e-04
5.451612903225806051e+00,7.032089539279894226e-03,2.723539503976822162e-03,4.665864141821117928e-04,4.732255434270319673e-04
5.483870967741935054e+00,9.150698616624286866e-03,3.991998152668472556e-03,5.140931141035841919e-04,5.997974253747414023e-04
5.516129032258064058e+00,1.185928221306190022e-02,5.739002164736466648e-03,6.608071753511185172e-04,7.736870678093799719e-04
5.548387096774193061e+00,1.318251202906197718e-02,6.809020180481907027e-03,7.644153195593957149e-04,8.061295725451272411e-04
5.580645161290322065e+00,1.524307210129158263e-02,8.857179659136210637e-03,9.055609703358623568e-04,9.068313347094224828e-04
5.612903225806451069e+00,1.747934773107400960e-02,1.208948805957768893e-02,1.211932030199953632e-03,1.102351442656713696e-03
5.645161290322580072e+00,1.853183232645043074e-02,1.260941496772222635e-02,2.126572117939912361e-03,1.304284285322593199e-03
5.677419354838709964e+00,2.540017029938388890e-02,1.133739310949950785e-02,3.718681668500888916e-03,1.944279083040230003e-03
5.709677419354838968e+00,4.568621313788595595e-02,1.930998833283792751e-02,6.851943529806692537e-03,3.888636615859174857e-03
5.741935483870967971e+00,8.453307897640824353e-02,3.473338368107572321e-02,1.465671246158077069e-02,9.295419147745585808e-03
5.774193548387096975e+00,1.564198026773961081e-01,6.867372801642775137e-02,3.253039288786382932e-02,2.580165588251050537e-02
5.806451612903225978e+00,2.864091256683335418e-01,1.572961913841167403e-01,5.981937959800247284e-02,5.546583302113278213e-02
5.838709677419354982e+00,4.741820785754869982e-01,3.033678941615567948e-01,5.355970800477712762e-02,2.561645022655973519e-02
5.870967741935483986e+00,7.088263498234030902e-01,3.849719960159867505e-01,5.992043596497418495e-02,2.162042228490586998e-02
5.903225806451612989e+00,4.352663621119443604e-01,1.056375200778321283e-01,3.676749466322137144e-02,3.435371002817953073e-02
5.935483870967741993e+00,1.595947615095564820e-01,3.547103009068695162e-02,1.082608916745604784e-02,1.293920991375735290e-02
5.967741935483870996e+00,8.052397705018340957e-02,2.058590024703584390e-02,5.099420465093198671e-03,6.645927229437274993e-03
6.000000000000000000e+00,5.132083566926829571e-02,1.556562900159101127e-02,2.972545829718480602e-03,3.868389173782163862e-03
6.032258064516129004e+00,3.818681701786592886e-02,1.271984475346713342e-02,2.113496089760656237e-03,2.694875001910868820e-03
6.064516129032258007e+00,3.007785131167790144e-02,8.511132206189968991e-03,1.911840100002663856e-03,2.298695598414380020e-03
6.096774193548387011e+00,2.078770303044398526e-02,4.506708912652430087e-03,1.588262857275929071e-03,1.792532598989587424e-03
6.129032258064516014e+00,1.482625279416078731e-02,3.237835778755055773e-03,1.262316702925594990e-03,1.300278169564158051e-03
6.161290322580645018e+00,1.099186117057999665e-02,2.274020372891122788e-03,1.113652928536168225e-03,9.849500702680728890e-04
6.193548387096774022e+00,8.204391771992171692e-03,1.563298499003655962e-03,1.098872962133558458e-03,8.498035573648816737e-04
6.225806451612903025e+00,6.418310328894337100e-03,1.795637355513271050e-03,9.820893540717658392e-04,7.028680401714617991e-04
6.258064516129032029e+00,6.113991002347249175e-03,2.304831293738435292e-03,8.799580906724717216e-04,5.569152759539587431e-04
6.290322580645161032e+00,5.737926633090461963e-03,1.858484638364037503e-03,9.612440796926546979e-04,5.730093055273222753e-04
6.322580645161290036e+00,5.194860139347567268e-03,1.577096560256743395e-03,1.162808877992600482e-03,6.470966866646988419e-04
6.354838709677419040e+00,4.661806821839311124e-03,1.335585793521006093e-03,1.465650303655668734e-03,8.085708523272680005e-04
6.387096774193548043e+00,4.122792210294415685e-03,8.710354357600640302e-04,2.134988435390582952e-03,1.233668644946546520e-03
6.419354838709677047e+00,3.247481940377846318e-03,4.180250632738347224e-04,3.552244122238914278e-03,2.180721511107160983e-03
6.451612903225806051e+00,2.540443651501534013e-03,6.029273967990200290e-04,5.681683023149747616e-03,3.572107491030309008e-03
6.483870967741934166e+00,2.160263622745880845e-03,6.137842617829089662e-04,7.332333678790080474e-03,4.425861265662089233e-03
6.516129032258064058e+00,2.213137506283303479e-03,6.093489649541287620e-04,5.122191501251901861e-03,2.681830647160622898e-03
6.548387096774193949e+00,2.081424200267605572e-03,6.721386090559712057e-04,2.476606757771492810e-03,1.047933863096710012e-03
6.580645161290322065e+00,2.067587398071190664e-03,7.481933160484262237e-04,1.690191590018752781e-03,6.162694923284434394e-04
6.612903225806451069e+00,1.981164209985444933e-03,5.090268449251567377e-04,1.236958904522625444e-03,3.872653429193386766e-04
6.645161290322579184e+00,1.811926846458832658e-03,3.030862747598946777e-04,1.023837325056638822e-03,2.550123898165918110e-04
6.677419354838709076e+00,1.643497375906458145e-03,2.170329294861670212e-04,8.768213294209755912e-04,2.257051368554574761e-04
6.709677419354838079e+00,1.462820997165683017e-03,1.435031468543026287e-04,6.487539343183876999e-04,2.248544195903113608e-04
6.741935483870967971e+00,1.275564594395497096e-03,1.340084756902672821e-04,4.573178793788082691e-04,2.068332220260432380e-04
6.774193548387097863e+00,1.115221644312771113e-03,2.868514508773537040e-04,3.442864201786482396e-04,1.533947480640950999e-04
6.806451612903225978e+00,1.064299895824340160e-03,2.983371510928699050e-04,2.744484564990058045e-04,1.276114997168018689e-04
6.838709677419354982e+00,1.036992940706458512e-03,2.597097280328139967e-04,2.304013559474348894e-04,1.220361745528281193e-04
6.870967741935484874e+00,1.005463136148837923e-03,2.346494566177791195e-04,2.207876787817584607e-04,1.120886661380529771e-04
6.903225806451612989e+00,9.559766234189480665e-04,2.006019413275077895e-04,2.180430503409572457e-04,1.088181326299364531e-04
6.935483870967741993e+00,8.817759924088595241e-04,1.395516401104505858e-04,2.002332839239625119e-04,1.081387994095147812e-04
6.967741935483870108e+00,7.885220305424708387e-04,9.450829312736914924e-05,1.973707141874719276e-04,1.142977064252376630e-04
