time,acc_x,acc_y,acc_z
3.286426399999999859e+01,4.160000000000000000e+02,-1.400000000000000000e+01,1.723800000000000000e+04
3.287020047268156731e+01,4.069701682629095671e+02,-3.867797776972351187e+01,1.720528196653167106e+04
3.287613694536314313e+01,4.230499999248467020e+02,-1.230276959090100064e+01,1.717308328312413141e+04
3.288207341804471184e+01,4.350728354633138792e+02,-3.463539565194599490e+00,1.720020671262897304e+04
3.288800989072628767e+01,4.098532720989448421e+02,-1.401366603587375792e+01,1.722878168335151713e+04
3.289394636340785638e+01,4.440338024368742254e+02,-2.525495552719081616e+01,1.723262990839875783e+04
3.289988283608942510e+01,4.878578565981620727e+02,-3.140228279070005613e+01,1.722131426759528767e+04
3.290581930877100092e+01,4.398858913146865461e+02,-2.870861549913793453e+01,1.723033588970427081e+04
3.291175578145256964e+01,4.027944988042737577e+02,-4.431772900368086709e+01,1.719244678639854828e+04
3.291769225413414546e+01,4.229711426352534431e+02,-3.924154944008257218e+01,1.719308219635624846e+04
3.292362872681571417e+01,4.573115804682643102e+02,-2.380606222119745041e+01,1.720220810291320595e+04
3.292956519949729000e+01,4.662410082129492253e+02,-1.158050434091742886e+01,1.719117596525129920e+04
3.293550167217885871e+01,4.612601170455017154e+02,-1.118451577650077944e+01,1.719423682664740045e+04
3.294143814486042743e+01,4.538318207707314400e+02,-2.754975346100326661e+01,1.721087152470348883e+04
3.294737461754200325e+01,4.534990503842008138e+02,-2.875473595610955968e+01,1.719491450767929928e+04
3.295331109022357197e+01,4.492815371581667137e+02,-1.529129062412888729e+01,1.719951562844213913e+04
3.295924756290514779e+01,4.179866482780133765e+02,-4.765926137825074704e+01,1.722393213490959170e+04
3.296518403558671650e+01,4.375617330064528119e+02,-4.925169647817959628e+01,1.722310460282088388e+04
3.297112050826828522e+01,4.086088381195377224e+02,-5.371834577533228838e+01,1.723189706009638030e+04
3.297705698094986104e+01,4.189565850708223138e+02,-1.467274152205619053e+01,1.720462701057955564e+04
3.298299345363142976e+01,4.046861255745291146e+02,4.092291587318341861e+00,1.721697061847169607e+04
3.298892992631300558e+01,3.556547945328314881e+02,-5.258827951832987679e+00,1.721838415837484717e+04
3.299486639899457430e+01,3.676080731788699154e+02,-9.981289346308590993e+00,1.720806015276506514e+04
3.300080287167614301e+01,3.988060476132617964e+02,-1.025578936087767090e+01,1.718904813182863290e+04
3.300673934435771883e+01,3.997070833834602581e+02,-2.007055742038030743e+01,1.720451079138719797e+04
3.301267581703928755e+01,3.918666416700695549e+02,-3.223276398347110216e+01,1.724931140166873956e+04
3.301861228972086337e+01,3.987288287333572612e+02,-1.990287448842953921e+01,1.719134039060397481e+04
3.302454876240243209e+01,4.019211996278126549e+02,-6.484348421874634028e+01,1.718631517694626018e+04
3.303048523508400791e+01,4.115649644753030429e+02,-6.422319946504265431e+01,1.719634013487067932e+04
3.303642170776557663e+01,4.249345275392814187e+02,-6.330574397155508848e+01,1.720863749143135283e+04
3.304235818044714534e+01,3.995329745818573883e+02,-6.681916778854782990e+01,1.718985831316737313e+04
3.304829465312872117e+01,4.105068000119654812e+02,-6.320089570778576871e+01,1.719896665427762855e+04
3.305423112581028988e+01,4.390807567247541670e+02,-5.678291627611687886e+01,1.722076637104483598e+04
3.306016759849186570e+01,4.613246908942558093e+02,-5.267088386091290175e+01,1.723596343335458732e+04
3.306610407117343442e+01,4.541018367074449316e+02,-5.578581011024682823e+01,1.722597950785110515e+04
3.307204054385500314e+01,4.589901344021783984e+02,-5.553474106709614944e+01,1.722853920144431322e+04
3.307797701653657896e+01,4.400390349121650502e+02,-5.243607882721971691e+01,1.716499271615256657e+04
3.308391348921814767e+01,4.500558796622619298e+02,-9.092013871313494633e+01,1.718832712368304055e+04
3.308984996189972350e+01,4.859986987884069549e+02,-9.978874471354809828e+01,1.720358182924350695e+04
3.309578643458129221e+01,5.112606332132347688e+02,-9.741332674998496088e+01,1.720472103392077770e+04
3.310172290726286093e+01,5.219789777318754886e+02,-8.990850945098414115e+01,1.721732786460510761e+04
3.310765937994443675e+01,5.134729457711702025e+02,-7.007665775401078179e+01,1.723536485389738664e+04
3.311359585262600547e+01,5.191209181733846663e+02,-7.026025621387185538e+01,1.720894881742720099e+04
3.311953232530758129e+01,5.180761824409424889e+02,-7.186890588681522729e+01,1.714251068677278454e+04
3.312546879798915000e+01,5.382829665819303955e+02,-5.985413351954482408e+01,1.725333181372385661e+04
3.313140527067071872e+01,5.501875747601156945e+02,-6.727372642741362085e+01,1.718697380573326518e+04
3.313734174335229454e+01,5.678918137850026824e+02,-4.590476344729834324e+01,1.719317509317398071e+04
3.314327821603386326e+01,5.663833324015429298e+02,-5.769991505109804564e+01,1.715730329113672997e+04
3.314921468871543908e+01,5.601348114922764125e+02,-7.735985416235820367e+01,1.714646483895806159e+04
3.315515116139700780e+01,5.602842846043657801e+02,-8.008589069971793606e+01,1.721284230177101199e+04
3.316108763407858362e+01,5.516988577651942478e+02,-6.788810302436920097e+01,1.728281874186798450e+04
3.316702410676015234e+01,5.291791893137316265e+02,-5.218780614141351748e+01,1.728025177066832839e+04
3.317296057944172105e+01,5.196648074365474486e+02,-4.878288858259756466e+01,1.720669984864615981e+04
3.317889705212329687e+01,5.334334389832262104e+02,-7.965857921677979903e+01,1.722577757632279463e+04
3.318483352480486559e+01,5.232624411369978361e+02,-7.270337518378279640e+01,1.717504710829306714e+04
3.319076999748644141e+01,5.151417933576058203e+02,-4.449268113988775752e+01,1.719805482687364929e+04
3.319670647016801013e+01,5.367228999101395175e+02,-5.165647460481652331e+01,1.719267779158174380e+04
3.320264294284957884e+01,5.765171218862947171e+02,-8.312109699029261378e+01,1.721944297721697512e+04
3.320857941553115467e+01,5.731484509174624691e+02,-7.671857730967671785e+01,1.722095978319569986e+04
3.321451588821272338e+01,5.307539095757409768e+02,-6.262519882182282061e+01,1.723695977701105949e+04
3.322045236089429920e+01,5.172972349896335800e+02,-7.463726779994000537e+01,1.725551213038499191e+04
3.322638883357586792e+01,5.316467807481835735e+02,-8.274111291062237683e+01,1.722039244879476610e+04
3.323232530625743664e+01,5.284268630362211070e+02,-8.375078793555584866e+01,1.719934717754656231e+04
3.323826177893901246e+01,5.368312511563896123e+02,-8.358797905612806289e+01,1.717230632958043498e+04
3.324419825162058117e+01,5.343685703380115228e+02,-5.203349591185386203e+01,1.725095971754497077e+04
3.325013472430215700e+01,4.799209264186927157e+02,-7.688827943369089724e+01,1.716648534444403413e+04
3.325607119698372571e+01,4.955986520868756884e+02,-8.893604726944771244e+01,1.718512592769534604e+04
3.326200766966530153e+01,5.012785853384232269e+02,-7.446724472270240369e+01,1.718253241787957450e+04
3.326794414234687025e+01,5.200824294383584174e+02,-8.412724818480656097e+01,1.720730181327620085e+04
3.327388061502843897e+01,5.373658189733580457e+02,-8.696719873361671205e+01,1.717400007215141159e+04
