time,acc_x,acc_y,acc_z
4.567325300000000254e+01,4.980000000000000000e+02,-2.000000000000000000e+00,1.717000000000000000e+04
4.567940379241902349e+01,4.763464108522470610e+02,-2.971033402179419980e+01,1.725866522446117233e+04
4.568555458483804443e+01,4.829718974847062327e+02,8.378120774243416946e+00,1.719746672799309090e+04
4.569170537725706538e+01,4.487638260280633631e+02,2.990263086957495098e+00,1.716420103411733362e+04
4.569785616967608632e+01,4.743939678443578032e+02,-2.151791539724969482e+01,1.722331740682076997e+04
4.570400696209510727e+01,4.277145869566617762e+02,1.757863812141316373e+01,1.718378582146059125e+04
4.571015775451412821e+01,4.608011334725044321e+02,-2.534202032969361085e+00,1.718735500678055541e+04
4.571630854693314916e+01,4.789755659498364366e+02,-1.674414773648239319e+01,1.718084910321016650e+04
4.572245933935217010e+01,4.687249669730733785e+02,-1.839703880984952278e+01,1.716073158119047002e+04
4.572861013177119816e+01,4.649488304615704806e+02,1.095609711522597607e+01,1.718278227411258558e+04
4.573476092419021910e+01,5.012169970593693051e+02,1.762610534312522859e+01,1.723552570741857926e+04
4.574091171660924005e+01,5.005159442863953814e+02,1.239853233142577871e+01,1.724892472539192750e+04
4.574706250902826099e+01,4.538703491451150285e+02,4.065285734843485699e+01,1.722028771773460539e+04
4.575321330144728194e+01,4.942795674169522613e+02,7.937342971273452008e+00,1.722008664778415550e+04
4.575936409386630288e+01,4.523675481575210711e+02,8.267558833451332134e+00,1.720685862691060174e+04
4.576551488628532383e+01,4.963828153281904179e+02,-5.355164101454965930e+01,1.722383857524686755e+04
4.577166567870434477e+01,4.740065293802175006e+02,-7.176888541907513464e+00,1.727173792182585385e+04
4.577781647112336572e+01,4.835383010284749048e+02,-2.425870304950147727e+01,1.724755554185954315e+04
4.578396726354238666e+01,4.669335672127933776e+02,-4.582269526807759519e+01,1.722238368527607963e+04
4.579011805596140761e+01,4.814396872739010860e+02,-3.070123941221099528e+01,1.722599394593793477e+04
4.579626884838042855e+01,4.903147090634844858e+02,2.358961825819631031e+01,1.711475741988877053e+04
4.580241964079944950e+01,4.518335721222936741e+02,3.705820776925831694e+01,1.720464937248815841e+04
4.580857043321847044e+01,4.416131319236024524e+02,2.354612249822215730e+01,1.724453043634462301e+04
4.581472122563749139e+01,4.508691090206761487e+02,-1.560654196179924957e+00,1.716722702129871323e+04
4.582087201805651233e+01,4.830250930533051701e+02,-3.972460342723389459e+01,1.715485061400412815e+04
4.582702281047553328e+01,4.841960944852527291e+02,-4.851479436193808681e+01,1.723262917338607804e+04
4.583317360289456133e+01,4.756997298469711382e+02,-3.639042575263719925e+01,1.719515945431945147e+04
4.583932439531358227e+01,4.999999586742302995e+02,-3.328806894803182814e+01,1.720522380499747669e+04
4.584547518773260322e+01,4.912128832005138293e+02,-2.118899726371416747e+01,1.715438554344617660e+04
4.585162598015162416e+01,5.090109218988059183e+02,-1.662664466846650058e+01,1.719922280890610273e+04
4.585777677257064511e+01,4.454208196556469943e+02,-4.566571928269485880e+01,1.723134652997760713e+04
