time,acc_x,acc_y,acc_z
3.977612019377652075e+01,4.014101213352607260e+02,6.956639377641459987e+01,1.724370118434007600e+04
3.978246808033946280e+01,3.989305993700930912e+02,6.552732956637781569e+01,1.723029725086252438e+04
3.978881596690240485e+01,4.545172055487790317e+02,8.010844006195590339e+00,1.722114697293135396e+04
3.979516385346534690e+01,4.161360776194626965e+02,3.728021520096943675e+01,1.721131389668348857e+04
3.980151174002828895e+01,4.326111405690177776e+02,5.919589816530469761e+01,1.717400937640637494e+04
3.980785962659123101e+01,4.094507221745751622e+02,3.646865919943599010e+01,1.719418944525459665e+04
3.981420751315417306e+01,4.399250496466111713e+02,1.572540010879649053e+01,1.719803511028358116e+04
3.982055539971711511e+01,4.340776653780774268e+02,3.540965919342641399e+01,1.718624819948656295e+04
3.982690328628005716e+01,4.251406203521950715e+02,7.167685197757440108e+01,1.720147045842193620e+04
3.983325117284299921e+01,3.885895023894317433e+02,5.722315997992981806e+01,1.723144040580729416e+04
3.983959905940594126e+01,3.967497818398234699e+02,6.862382018804180461e+01,1.719091070928842964e+04
3.984594694596888331e+01,4.093824508850735810e+02,-6.812534596594237435e+00,1.718514506303091548e+04
3.985229483253182536e+01,4.451823766748918842e+02,-4.560728278171526817e+00,1.726473986904420599e+04
3.985864271909476741e+01,4.338419537440601061e+02,1.802559252730381800e+01,1.724169162831268113e+04
3.986499060565770947e+01,4.224372850876064831e+02,4.305282709653509698e+01,1.718194881723669823e+04
3.987133849222065152e+01,4.117289740032396139e+02,4.862047632062975566e+01,1.717642865924308717e+04
3.987768637878359357e+01,4.242431436928422954e+02,2.969196684242053763e+01,1.722083626535303483e+04
3.988403426534653562e+01,4.654039134667406188e+02,5.913767756948916343e+01,1.721401083075938368e+04
3.989038215190947767e+01,4.527259528565695064e+02,1.495217338945766272e+01,1.725082999702505549e+04
3.989673003847241972e+01,4.433119896749307713e+02,4.429394000787340957e+01,1.720808023997193595e+04
3.990307792503536177e+01,4.625053410951962292e+02,2.204170200567338611e+01,1.722877105012634638e+04
3.990942581159830382e+01,4.051687183491718542e+02,2.354544676198862163e+01,1.718957579623211495e+04
3.991577369816124587e+01,4.003580970084831847e+02,1.996048655005171923e+01,1.720996116838384842e+04
3.992212158472418082e+01,4.079823929157599309e+02,1.384931024982092573e+01,1.718051325857435222e+04
3.992846947128712998e+01,4.042483128094661424e+02,1.735198443332204121e+01,1.719332924540849126e+04
3.993481735785006492e+01,4.190647675467621411e+02,-3.506180293020744188e+00,1.719542029770449517e+04
3.994116524441300697e+01,4.056309931576033705e+02,-1.738537855468528548e+01,1.716170621213245613e+04
3.994751313097594903e+01,3.855305969748908979e+02,3.953131383910886143e-01,1.715994124668348741e+04
3.995386101753889108e+01,4.178092443811040084e+02,3.294601850079924787e+01,1.721536909914414355e+04
3.996020890410183313e+01,4.238329035327225256e+02,6.258889858289742847e+01,1.720583348113260581e+04
3.996655679066477518e+01,4.486523207357592469e+02,2.522899732753942814e+01,1.722055857484266744e+04
3.997290467722771723e+01,4.407593486384098469e+02,1.619957895709899276e+01,1.722152613871260110e+04
3.997925256379065928e+01,4.128165981537762264e+02,3.142057471150505066e+01,1.722336490166385556e+04
3.998560045035360133e+01,4.150314028008693867e+02,5.145101928641081201e+01,1.722440207182018275e+04
3.999194833691654338e+01,4.475951330299850497e+02,3.809459156336285446e+01,1.721452333518614250e+04
3.999829622347948543e+01,4.345641766340192476e+02,-9.086280181038105752e+00,1.720818619603016487e+04
4.000464411004242749e+01,4.267484978406169489e+02,1.993359412419993504e+01,1.721062227702759628e+04
4.001099199660536954e+01,4.673912123967855905e+02,-2.350993234416189992e+01,1.721119228786561871e+04
4.001733988316831159e+01,4.454439333089013644e+02,3.720140234067410034e+01,1.718914874101862006e+04
4.002368776973125364e+01,3.979242464403812960e+02,3.127958730784462915e+01,1.718858706871197865e+04
4.003003565629419569e+01,4.443736446101922866e+02,1.809054863431109084e+01,1.720527530275008758e+04
4.003638354285713774e+01,4.090047322753359822e+02,2.574256366739290769e+01,1.719569480230141926e+04
4.004273142942007979e+01,4.820205434280916847e+02,-2.266396118442411733e+01,1.719837496478600224e+04
4.004907931598302184e+01,4.918419608103544647e+02,-2.842050469640034827e+00,1.718525110532373583e+04
4.005542720254596389e+01,4.150763470083855395e+02,7.134171752553854162e+01,1.719621118571015541e+04
4.006177508910890595e+01,4.702608307071656668e+02,5.730056971843400504e+01,1.718662272182529341e+04
4.006812297567184800e+01,4.682330332638564983e+02,1.164862040547880184e+01,1.723346758536693233e+04
4.007447086223479005e+01,4.372577630518592287e+02,4.275733643131516715e+00,1.720655540497556649e+04
4.008081874879773210e+01,4.079838218067042135e+02,-1.876664843883102618e+00,1.721015112775126181e+04
4.008716663536067415e+01,4.444137887246496916e+02,-9.479889072319473087e+00,1.718404339429218817e+04
4.009351452192361620e+01,4.698117100536541670e+02,-1.512966089165558614e+01,1.722962566518792300e+04
4.009986240848655825e+01,4.417080560999246472e+02,-1.108559682739498342e+00,1.718294027299105073e+04
4.010621029504950030e+01,4.331081608291577254e+02,5.020748590964038982e+01,1.719825827838560872e+04
4.011255818161244235e+01,4.722290049573867918e+02,3.740585660520700184e+00,1.719879006167885018e+04
4.011890606817538441e+01,4.340479048598059535e+02,4.867931618759760681e+01,1.718935660633227235e+04
4.012525395473832646e+01,4.517641505058962821e+02,4.863395653361286719e+01,1.717311109157099418e+04
4.013160184130126851e+01,4.247238639134289429e+02,5.132269532111458687e+01,1.718105420815583420e+04
4.013794972786421056e+01,4.116154639710811693e+02,9.803384207487372493e+00,1.720979408373467231e+04
4.014429761442715261e+01,4.346984765842275920e+02,4.508655080117353720e+00,1.715970706996769150e+04
4.015064550099009466e+01,4.046397678589903535e+02,4.304391765313165052e+01,1.725496846626808474e+04
4.015699338755303671e+01,4.541616926678959203e+02,1.426145990112211948e+01,1.714212012112777666e+04
4.016334127411597876e+01,3.998513324615656757e+02,3.882874141900175147e+01,1.715650623563165209e+04
4.016968916067892081e+01,4.144186210485561332e+02,5.563406141387690518e+00,1.718476452839108242e+04
4.017603704724186287e+01,4.208850322606721761e+02,-2.120254842830206954e+01,1.718264590275141018e+04
4.018238493380480492e+01,4.189787364108984775e+02,-1.627731076331606630e+01,1.715096179781696992e+04
4.018873282036774697e+01,4.187268786573950479e+02,-8.326348846719064056e+00,1.721430577982285831e+04
4.019508070693068902e+01,3.972810022554795637e+02,-5.188003563719711053e+00,1.725014818282623673e+04
4.020142859349363107e+01,4.615734503519952909e+02,-1.329900080593909184e+00,1.718818016947637807e+04
4.020777648005657312e+01,4.201911202398502496e+02,3.913343136944901346e+01,1.718610942879335198e+04
4.021412436661951517e+01,4.458827047349568602e+02,1.546677078707822872e+01,1.722630476436052777e+04
4.022047225318245722e+01,4.322033315476573421e+02,5.195130438353842806e+00,1.725253303857509673e+04
4.022682013974539927e+01,4.405920256079264732e+02,4.639749453280794000e+01,1.723913157704494733e+04
4.023316802630834133e+01,4.314295013808852559e+02,1.437585704153504906e+01,1.724215054948400939e+04
4.023951591287128338e+01,4.287809617100446076e+02,3.078470506353959735e+01,1.720512492992561238e+04
4.024586379943422543e+01,4.078599724578305086e+02,4.780738601498451601e+01,1.724379901019041063e+04
4.025221168599716748e+01,4.387070670791801490e+02,4.879292824114185834e+01,1.721254141223780243e+04
4.025855957256010953e+01,4.189734970202592876e+02,2.064539067976877362e+01,1.722775240018584373e+04
4.026490745912305158e+01,4.307014844531856852e+02,4.029420232575342453e+01,1.720094940921690068e+04
4.027125534568599363e+01,4.298737261731143917e+02,4.492110532639350140e+01,1.726874358130591281e+04
4.027760323224893568e+01,4.343453767780599151e+02,2.247162967525517274e+01,1.722226375168653249e+04
4.028395111881187773e+01,4.239789348979893475e+02,3.387936591156473298e+01,1.721962609202712338e+04
4.029029900537481979e+01,4.497560571971318950e+02,3.069997031202515458e+01,1.724923100438282563e+04
4.029664689193776184e+01,4.413675548274109701e+02,5.714163227164133474e+01,1.724271068229126831e+04
4.030299477850070389e+01,4.308966278588692376e+02,3.631250900152819838e+01,1.717901670598578858e+04
4.030934266506364594e+01,4.107676906065608478e+02,3.835613844106559611e+01,1.719097687882559694e+04
4.031569055162658799e+01,4.285227113929500433e+02,7.755359503109572472e+01,1.717689782579051098e+04
4.032203843818953004e+01,4.510390968277042134e+02,4.080114872328685038e+01,1.719079694782045408e+04
4.032838632475247209e+01,4.276321858818040482e+02,1.490218668026154347e+01,1.719578942929944606e+04
4.033473421131541414e+01,4.112850934333814621e+02,1.646625406146921833e+01,1.722978751044609089e+04
4.034108209787835619e+01,4.334081275310210231e+02,3.447731795250342657e+01,1.728837593100147205e+04
4.034742998444129825e+01,4.227535880582191794e+02,4.148040424355294675e+01,1.724418386453772473e+04
4.035377787100424030e+01,4.233840666566927098e+02,3.839751209795663556e+01,1.720170366888706485e+04
4.036012575756718235e+01,4.264943341130555154e+02,2.313774451724334824e+01,1.717764654411730226e+04
4.036647364413012440e+01,4.225187764629467893e+02,2.425985702370671149e+01,1.716192925710504642e+04
4.037282153069306645e+01,4.348048981386975242e+02,1.797877444328599950e+01,1.716752759398201306e+04
4.037916941725600850e+01,4.357858533504781349e+02,1.701116425705658841e+01,1.720905357309810279e+04
4.038551730381895055e+01,4.203756889106537642e+02,2.822209324127243590e+01,1.723975780998067785e+04
4.039186519038189260e+01,4.113456007173109583e+02,3.869710342963567484e+01,1.721756159425228543e+04
4.039821307694483465e+01,4.214332517480033857e+02,4.205121624885683218e+01,1.721400740982549178e+04
4.040456096350777671e+01,4.076221815485171192e+02,2.387061781122504200e+01,1.721656552419030777e+04
4.041090885007071876e+01,3.956925368464948178e+02,5.686550428564913773e+01,1.720672172823896835e+04
4.041725673663366081e+01,4.196270328769469984e+02,2.859035728323200587e+01,1.717335693759026617e+04
4.042360462319660286e+01,3.847314280963004194e+02,7.201058697695458477e+00,1.718746534843539848e+04
4.042995250975954491e+01,4.119536201856568027e+02,1.071571438729634096e+01,1.720327342307921572e+04
4.043630039632248696e+01,4.525602452386156074e+02,3.263390109314725862e+01,1.720792841707130719e+04
4.044264828288542901e+01,4.570839016004235305e+02,6.373504681912778125e+01,1.719851821346604629e+04
4.044899616944837106e+01,4.400646667430850130e+02,8.165493256367517461e+01,1.719009441510617398e+04
4.045534405601131311e+01,4.310310944472578285e+02,6.095152335062419979e+01,1.720191514557445043e+04
4.046169194257425517e+01,4.526197985520948919e+02,1.363856786878609206e+01,1.722224613013318594e+04
4.046803982913719722e+01,4.540185199085551631e+02,2.434316913660295967e+01,1.718010992872304996e+04
4.047438771570013927e+01,4.036030159118208758e+02,2.473812552195741077e+01,1.717159158544868114e+04
4.048073560226308132e+01,3.895297381233968963e+02,5.830775874351355981e+01,1.718441936498849100e+04
4.048708348882602337e+01,3.976504374466700824e+02,2.882926332336218778e+01,1.721485380242932661e+04
4.049343137538896542e+01,4.154820956233827474e+02,3.718519520657836352e+01,1.718391436837263973e+04
4.049977926195190747e+01,4.471604243805509213e+02,5.944343128026854828e+01,1.722273053385133244e+04
4.050612714851484952e+01,4.341447736360320278e+02,6.413645708854684813e+01,1.719851164321101169e+04
4.051247503507779157e+01,4.387203962897490896e+02,3.062976923484145431e+01,1.721099664692324222e+04
4.051882292164073363e+01,4.383886220861057836e+02,6.024482397374621101e+00,1.725802961054598927e+04
4.052517080820367568e+01,3.974942256762790862e+02,3.654412000454585296e+01,1.725423733014407480e+04
4.053151869476661773e+01,3.767358340182134384e+02,1.980457029760498244e+01,1.726866186700500839e+04
4.053786658132955978e+01,4.069955708076277574e+02,-1.381768205213779188e+00,1.721995691461917522e+04
4.054421446789250183e+01,4.384477959670357450e+02,2.959114611531931871e+01,1.721517986385492986e+04
4.055056235445544388e+01,3.936679022199526798e+02,2.330299384414692199e+01,1.720655186183383921e+04
4.055691024101838593e+01,4.244458590983065278e+02,3.122911552401630075e+01,1.718654623202721996e+04
4.056325812758132798e+01,4.087054269289171202e+02,4.709254545005004644e+01,1.719928874014963731e+04
4.056960601414427003e+01,4.063694420181411147e+02,5.660397290236534218e+01,1.718313355764454172e+04
4.057595390070721209e+01,4.135025997549926728e+02,4.031903469877414636e+01,1.721939684618305182e+04
4.058230178727015414e+01,4.635249413399478158e+02,-1.184162220298016166e+01,1.721930964663170744e+04
4.058864967383309619e+01,4.351210828987030368e+02,-7.590629038811433027e+00,1.721422634674443543e+04
4.059499756039603824e+01,4.498418589019632918e+02,7.119737376434120080e+00,1.718320990202467146e+04
4.060134544695898029e+01,4.559580257752711532e+02,4.610611387907049874e+01,1.716822666308891348e+04
4.060769333352192234e+01,4.416824936082273894e+02,4.171201211452121527e+01,1.721266585658951954e+04
4.061404122008486439e+01,4.209852627573697532e+02,3.896573566144685685e+01,1.726092752926696630e+04
4.062038910664780644e+01,4.172350543239084573e+02,6.198964218759390832e+01,1.721595184419103680e+04
4.062673699321074849e+01,3.788369485487551742e+02,4.079740118983460206e+01,1.721317207748831061e+04
4.063308487977369055e+01,4.480153369063789910e+02,3.385274623661689741e+00,1.722679856054368065e+04
4.063943276633663260e+01,4.602402763163425448e+02,9.846431079929161001e-01,1.724094073792309791e+04
4.064578065289957465e+01,4.154029143415995122e+02,1.134961479312784682e+01,1.725796686181338737e+04
4.065212853946251670e+01,4.265401618884807817e+02,2.930084678638766604e+01,1.718700694257725263e+04
4.065847642602545875e+01,4.719868108934784914e+02,2.932640226440583220e+01,1.723316097609593271e+04
4.066482431258840080e+01,4.513226551141258938e+02,-1.397261082519872666e+01,1.716945913415750329e+04
4.067117219915134285e+01,4.101959493748865953e+02,5.705055094955061890e+01,1.723104798260405369e+04
4.067752008571428490e+01,4.527894046465493716e+02,1.394835442466014719e+01,1.715243011881054190e+04
4.068386797227722695e+01,4.138392709357388526e+02,2.281799969090420266e+00,1.720308385034859384e+04
4.069021585884016901e+01,4.214037825322942012e+02,4.879749717643311158e+01,1.721321181997186068e+04
4.069656374540311106e+01,4.238826407286582594e+02,1.367608721224524260e+01,1.723290961965276074e+04
4.070291163196605311e+01,4.378463989795419593e+02,4.604854596827857449e+01,1.725477412524163447e+04
4.070925951852899516e+01,4.168610102300882545e+02,4.629126288974276093e+01,1.722827071092458209e+04
4.071560740509193721e+01,3.764554484495926658e+02,1.561245197986464284e+01,1.719272159128813655e+04
4.072195529165487926e+01,4.010406701626159247e+02,4.758508371726608743e+01,1.721194223026747932e+04
4.072830317821782131e+01,3.946371484025754626e+02,2.121672081916216612e+01,1.722674021004019960e+04
4.073465106478076336e+01,4.185989427603626041e+02,1.124780191116511929e+01,1.721280749786422166e+04
4.074099895134370541e+01,4.477080689457513358e+02,5.138130936998138765e+01,1.720384738261330494e+04
4.074734683790664747e+01,4.386641402117679149e+02,1.944832147627203867e+01,1.715343041041911420e+04
4.075369472446958952e+01,4.665618890822653952e+02,-7.864398739876025779e+00,1.716988541845472355e+04
4.076004261103253157e+01,4.586210126114823993e+02,9.458570693863437739e+00,1.719212967613158617e+04
4.076639049759547362e+01,4.397843391366374135e+02,2.420807916718671038e+01,1.720177100701861127e+04
4.077273838415841567e+01,4.556752517522426160e+02,-6.175185827801722205e+00,1.721466248803449707e+04
4.077908627072135772e+01,4.028449291959909715e+02,2.910826004168395542e+01,1.716138691260451742e+04
4.078543415728429977e+01,4.221160632424598589e+02,2.841685960116607390e+01,1.720087679221978760e+04
4.079178204384724182e+01,3.918361793851682364e+02,-1.661009549282582043e+01,1.722840155745904485e+04
4.079812993041018387e+01,4.189764720708035952e+02,2.416476378395666913e+01,1.720829581082816730e+04
4.080447781697312593e+01,4.205501180798764835e+02,5.067583808837805037e+01,1.722569016475190438e+04
4.081082570353606798e+01,4.282569437603680171e+02,-7.273128523891614350e-01,1.720463371799305969e+04
4.081717359009901003e+01,3.966968637877064907e+02,2.252132820561696391e+01,1.723917848584481908e+04
4.082352147666195208e+01,4.168224487321921856e+02,5.634203812061814887e+01,1.727363848017193231e+04
4.082986936322489413e+01,3.943961947587586110e+02,-1.223911580736947435e+01,1.721144066483178540e+04
4.083621724978783618e+01,4.024965001426270419e+02,3.801907396792792326e+01,1.719591064267632828e+04
4.084256513635077823e+01,3.924364980491392885e+02,4.229642631045226864e+01,1.718768899478319508e+04
4.084891302291372028e+01,3.751820385169568226e+02,8.256137187767512842e+01,1.714251026194959195e+04
4.085526090947666233e+01,5.573949042734228669e+02,-2.880277168866642228e+02,1.767781341593405523e+04
4.086160879603960439e+01,8.712313587992732664e+02,-1.355062779537462347e+03,1.946309117284844251e+04
4.086795668260254644e+01,1.217024899308001068e+03,-2.828514601130657866e+03,2.192126434282980335e+04
4.087430456916548849e+01,1.494887282244090329e+03,-4.401347022813870353e+03,2.443708293689120910e+04
4.088065245572843054e+01,1.604930264052025677e+03,-5.766523885734718533e+03,2.639529696604571291e+04
4.088700034229137259e+01,1.447265601176291057e+03,-6.617009031040824993e+03,2.718065644130638611e+04
4.089334822885431464e+01,9.220050500613715485e+02,-6.645766299879811413e+03,2.617791137368627824e+04
4.089969611541725669e+01,-7.073963284825094888e+01,-5.545759533399290376e+03,2.277181177419846063e+04
4.090604400198019874e+01,-1.586416917232434571e+03,-3.594850521120644316e+03,1.685457462314092118e+04
4.091239188854314079e+01,-3.215369982042395804e+03,-4.850556590726217109e+03,1.267868247280102696e+04
4.091873977510608285e+01,-4.214447586158388731e+03,-5.708021731240709414e+03,1.341151641677366570e+04
4.092508766166902490e+01,-3.988120266411890043e+03,2.391873287631185576e+02,2.027327046948269708e+04
4.093143554823196695e+01,-4.571010493483338905e+03,7.514376840658598667e+03,2.424690643688748241e+04
4.093778343479490900e+01,-6.252872698967616998e+03,1.026152073510861737e+04,2.281572911483452481e+04
4.094413132135785105e+01,-7.170194399770612108e+03,7.797259682815279120e+03,2.168327264585848752e+04
4.095047920792079310e+01,-5.563986371131312808e+03,1.352183235388573621e+02,2.548406148056020174e+04
4.095682709448373515e+01,-1.417945888676423692e+03,-3.242103296796591167e+03,2.253815071057642490e+04
4.096317498104667720e+01,1.295378608912345726e+03,3.651640566940998724e+03,1.429306778618776661e+04
4.096952286760961925e+01,3.758351794214816891e+03,-1.210664490188557920e+03,1.651146534082038852e+04
4.097587075417256131e+01,6.293736800765216685e+03,-2.701945657908316662e+03,1.893217849609703262e+04
4.098221864073549625e+01,3.829223624741709955e+03,6.456534426616958626e+03,1.683408177416973558e+04
4.098856652729844541e+01,5.234909524332266301e+03,-3.488877304447008100e+03,1.604566155802611866e+04
4.099491441386138035e+01,2.292532285529117871e+03,-5.642930259946033402e+02,1.668569639509285116e+04
4.100126230042432951e+01,1.809043707006085697e+03,5.475053069628733283e+03,2.005758537837464610e+04
4.100761018698726446e+01,1.513552231670387755e+03,-5.257613981651797076e+03,1.449195027637910425e+04
4.101395807355020651e+01,3.073846934779945059e+03,1.092292407732345964e+03,1.699663054561783065e+04
4.102030596011314856e+01,4.639710670696431407e+03,1.512992979898671820e+03,2.001040168533283941e+04
4.102665384667609061e+01,6.380360932629198942e+03,-4.347293253140931483e+03,1.499441639827076506e+04
4.103300173323903266e+01,7.973727575068131955e+03,2.505253083435716519e+02,1.674161464641080602e+04
4.103934961980197471e+01,7.113125071323866905e+03,-2.068642821821872531e+02,1.866105024672001673e+04
4.104569750636491676e+01,7.893679112574878673e+03,-5.220363086679995831e+03,1.578660779254513182e+04
4.105204539292785881e+01,3.044928498907520861e+03,-5.998786890010637762e+02,1.719557991921809662e+04
4.105839327949080086e+01,2.615654003191594256e+03,-2.241897502445843202e+03,1.737680664634670393e+04
4.106474116605374292e+01,-6.233084536570320324e+02,-6.324127554097409302e+03,1.698510072554131330e+04
4.107108905261668497e+01,-2.910559333490542940e+03,4.783161632860046666e+02,1.763286852980147887e+04
4.107743693917962702e+01,-2.965607262974168862e+03,-5.637054249184504442e+03,1.564856992668355088e+04
4.108378482574256907e+01,-3.892220538771376596e+03,-5.243513146591240002e+03,1.561540073570089589e+04
4.109013271230551112e+01,-1.680588671908065635e+03,8.547939518749180934e+02,1.676568728502065278e+04
4.109648059886845317e+01,-1.894383313207882111e+03,-6.600597795075878821e+03,1.492593691527671763e+04
4.110282848543139522e+01,2.205926668827357844e+02,-2.353084288894737256e+03,1.896098637223524565e+04
4.110917637199433727e+01,-2.325083534442957443e+03,1.204679833237444342e+02,1.675778188979360129e+04
4.111552425855727932e+01,-1.710784294573873012e+03,-5.503291951504519602e+03,1.620642623085472951e+04
4.112187214512022138e+01,-5.333070476577883710e+03,-9.610489954539707469e+02,1.790542515903908861e+04
4.112822003168316343e+01,-6.383834959972969045e+03,9.323020936140899266e+02,1.811716426220869107e+04
4.113456791824610548e+01,-7.059295199676587799e+03,-4.738056367486422459e+03,1.577053271052490163e+04
4.114091580480904753e+01,-7.364388176724000004e+03,5.876175357295275035e+02,1.745890944714908255e+04
4.114726369137198958e+01,-6.277076880656009052e+03,1.093823519096958762e+03,1.906771594844150968e+04
4.115361157793493163e+01,-4.747008754340224186e+03,-1.421216460731213829e+03,1.794234187847379144e+04
4.115995946449787368e+01,-9.056680543911484165e+02,1.593640854115983302e+03,1.711307463315569112e+04
4.116630735106081573e+01,1.563744836823685091e+03,-3.750044457259491537e+00,1.682468164578717551e+04
4.117265523762375778e+01,2.458366842704705050e+03,-2.995545139064268369e+03,1.628744032858543324e+04
4.117900312418669984e+01,2.704734198458247647e+03,2.215129665808629852e+03,1.651634475777738771e+04
4.118535101074964189e+01,2.350030583902892431e+03,-2.469854354481110022e+03,1.835186589440896933e+04
4.119169889731258394e+01,1.131708616070867038e+03,-1.760289367720208247e+03,1.653367919962563610e+04
4.119804678387552599e+01,7.450062055842105337e+02,5.070833752384971831e+02,1.725671865604054619e+04
4.120439467043846804e+01,1.150835796164640669e+03,-3.711843861756234219e+03,1.746837672814167672e+04
4.121074255700141009e+01,3.008912466709953605e+03,-1.641441098175100024e+03,1.737656939125730423e+04
4.121709044356435214e+01,3.082183619303072192e+03,-2.632515962367178872e+02,1.679993267044743334e+04
