# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
4.219398080805023710e+03,1.736279788943626112e+00,2.355065130606686481e-04,-2.445443171202588140e+00,2.014536567997204160e-04
4.298001206490798722e+03,1.749832764031325594e+00,1.845627872042012786e-04,-2.454719725701024036e+00,1.572407643039906537e-04
4.378068629038166364e+03,1.763208621759358552e+00,2.487242948129249668e-04,-2.463932029054347161e+00,1.760526152631586999e-04
4.459627626819095894e+03,1.775865598322831529e+00,1.894392556407596597e-04,-2.473099206145575657e+00,1.819222181283727563e-04
4.542705986374043277e+03,1.788629732055941890e+00,3.019113821747367661e-04,-2.482283598325273566e+00,1.561013818385890289e-04
4.627332011878693265e+03,1.801311389982898969e+00,1.994685406434826551e-04,-2.491257651994327027e+00,1.118089814089925091e-04
4.713534534786906988e+03,1.814002838487734692e+00,2.711516888161185300e-04,-2.500356415108138552e+00,1.495128357140359252e-04
4.801342923653450271e+03,1.825962269981535657e+00,3.033257735975983206e-04,-2.509310118644338949e+00,1.938335869025743091e-04
4.890787094139589499e+03,1.838307515941395520e+00,2.702441625282757192e-04,-2.518420699748610936e+00,1.337169634352386840e-04
4.981897519205160279e+03,1.850114200317973356e+00,2.327418488708950575e-04,-2.527333094707110206e+00,1.408772817346369761e-04
5.074705239490465829e+03,1.861692488841911963e+00,3.607559912780543623e-04,-2.536228423410020305e+00,1.522188862858179007e-04
5.169241873891598516e+03,1.873188050088399281e+00,1.442736506685799076e-04,-2.545147673137081679e+00,1.306637039772783732e-04
5.265539630332755223e+03,1.884244432775106004e+00,2.710545503925374921e-04,-2.553885220860304006e+00,1.950298440471278098e-04
5.363631316739239992e+03,1.895436838826502823e+00,3.491538228794841664e-04,-2.562644968389146349e+00,1.773728365125139836e-04
5.463550352214875602e+03,1.906250315385513927e+00,2.336689148881641420e-04,-2.571392672205231378e+00,1.929648646662334745e-04
5.565330778427645782e+03,1.916499060049255077e+00,3.394987115697650055e-04,-2.580097012011226543e+00,2.237829406771572687e-04
5.669007271207434314e+03,1.926694004717238951e+00,3.507027236369142159e-04,-2.588552861776128644e+00,1.322538813120195200e-04
5.774615152359820058e+03,1.936854284399520676e+00,2.927483783003879329e-04,-2.597185157156020274e+00,1.155309858807186424e-04
5.882190401699956055e+03,1.946954943342763755e+00,2.332101662260522082e-04,-2.605624274271195251e+00,1.506424004087145792e-04
5.991769669310619065e+03,1.956528914969791755e+00,3.415458954110631227e-04,-2.614094703342193515e+00,1.313636935898143080e-04
6.103390288028621399e+03,1.965898220048913458e+00,2.641008806672772986e-04,-2.622420997295761946e+00,9.661773694806957160e-05
6.217090286163826931e+03,1.975165730553012811e+00,3.053387573182140494e-04,-2.630724580888080588e+00,2.157432584165364174e-04
6.332908400455115043e+03,1.984209173475793175e+00,3.085470666014732502e-04,-2.638934281416696503e+00,1.266598507309380016e-04
6.450884089267692616e+03,1.992839388908363762e+00,3.234133597025129351e-04,-2.647142747016700604e+00,1.439530065364430132e-04
6.571057546036270651e+03,2.001229452464410752e+00,3.257682946158870678e-04,-2.655204430514670033e+00,1.073482384456137748e-04
6.693469712958661148e+03,2.009714615910257240e+00,2.013703014475257190e-04,-2.663201740391919703e+00,1.031810685917456056e-04
6.818162294944479072e+03,2.018021567909209502e+00,2.910284211422213899e-04,-2.671080825162461814e+00,1.348017703501115671e-04
6.945177773823696043e+03,2.025617822708697169e+00,4.195513142623144630e-04,-2.679019051255548511e+00,1.949385917005325337e-04
7.074559422819878819e+03,2.033581033533368831e+00,2.789463135066067652e-04,-2.686821732892181736e+00,8.394914642398931261e-05
7.206351321293052024e+03,2.040990148252842751e+00,3.181170492246810570e-04,-2.694461650281305243e+00,8.266613777937148694e-05
7.340598369757211913e+03,2.048288513502033670e+00,3.426514447757458251e-04,-2.702013957873007577e+00,1.655424042627638844e-04
7.477346305177587965e+03,2.055396737511833383e+00,1.536207927768797976e-04,-2.709567887804564368e+00,1.721482022883861075e-04
7.616641716552891921e+03,2.062315202241877365e+00,2.576615687515267897e-04,-2.717165552286599173e+00,1.485278402660409063e-04
7.758532060787835690e+03,2.068951212377164506e+00,4.233666682387379971e-04,-2.724419288594488897e+00,2.023332415048883690e-04
7.903065678861347806e+03,2.075196333873842391e+00,3.544856364077109048e-04,-2.731859350441761425e+00,2.359480437506845647e-04
8.050291812295980890e+03,2.081652325709089979e+00,4.061780854332383236e-04,-2.738915836700384077e+00,2.359876525259830106e-04
8.200260619934129863e+03,2.087767172166585361e+00,2.482299910873802260e-04,-2.746147976503062971e+00,1.624409375000774843e-04
8.353023195026778922e+03,2.093780731337492096e+00,3.236027877591406165e-04,-2.753209655336075201e+00,1.647433090914412893e-04
8.508631582640580746e+03,2.099484582841182778e+00,3.045110067499577286e-04,-2.760161078621424569e+00,1.738842624936002786e-04
8.667138797389232423e+03,2.104905454723982050e+00,4.580338001705628356e-04,-2.767136159603569290e+00,1.989539113588758483e-04
8.828598841495149827e+03,2.110109156990326529e+00,2.616562571632003787e-04,-2.773905929124493408e+00,1.229505805261014268e-04
8.993066723187623211e+03,2.115610989098105410e+00,3.288314380648026634e-04,-2.780532595447877675e+00,8.519707591826683533e-05
9.160598475443708594e+03,2.120496523365038577e+00,3.092265887118120032e-04,-2.787223153172700307e+00,1.544363791546380889e-04
9.331251175078250526e+03,2.125265667919992385e+00,4.026326663083879031e-04,-2.793787260772243375e+00,1.117523923765308808e-04
9.505082962189511818e+03,2.129949513586244514e+00,1.542875687881509054e-04,-2.800362662042414019e+00,1.683509435968451632e-04
9.682153059967076842e+03,2.134330695647741472e+00,4.738707323713181466e-04,-2.806676359395724685e+00,1.423566942688648412e-04
9.862521794868784127e+03,2.138967924300048118e+00,3.315101754971420760e-04,-2.812929136675640596e+00,8.965497993133657512e-05
