Freq_Hz, Mean_PSD_X, Std_PSD_X, Mean_PSD_Y, Std_PSD_Y
7.741935483870967527e-01,2.460947393559870027e-04,1.728799015345558259e-04,2.845483401474712521e-04,1.984705696598980179e-04
8.064516129032257563e-01,3.226910841251544380e-04,2.582718160448201723e-04,2.920868741275308789e-04,2.065222829814910763e-04
8.387096774193547599e-01,6.736086775524226071e-04,5.659669405250724239e-04,3.046013865217164275e-04,2.255199313579124034e-04
8.709677419354837635e-01,1.758590359118797353e-02,2.144365003599671415e-02,4.314206056128946985e-04,2.199115183025181892e-04
9.032258064516127671e-01,1.404436763355439361e-04,1.557857832741140261e-04,3.377142875620773124e-04,1.976951966224184984e-04
9.354838709677417707e-01,7.990588652716022311e-05,3.318857029815025159e-05,3.422502245289205190e-04,2.076507984420300273e-04
9.677419354838712184e-01,7.485926458859166002e-05,2.397931402648382772e-05,3.588992226238127566e-04,2.132273634209167835e-04
1.000000000000000000e+00,7.219459063652404430e-05,2.432421496672252615e-05,3.791457505707673250e-04,2.211325677273047528e-04
1.032258064516128782e+00,6.808917605571692560e-05,2.291771263940322895e-05,4.309524793274855975e-04,2.479245397622025513e-04
1.064516129032258007e+00,7.074851812139052571e-05,2.085272453031856326e-05,4.692994277842731272e-04,2.675851260012342744e-04
1.096774193548387233e+00,6.261403016793646139e-05,1.475247461080124723e-05,5.273121628934134345e-04,2.906697613757469731e-04
1.129032258064516014e+00,5.476034524529712429e-05,1.455136066682750923e-05,5.791782295466052109e-04,3.121514138344244518e-04
1.161290322580644796e+00,5.480916822871816351e-05,2.448417585052859471e-05,6.264207327966259337e-04,3.323041016986839338e-04
1.193548387096774244e+00,6.254425523127418805e-05,2.770293860219164922e-05,6.511100944407637947e-04,3.336907095010915435e-04
1.225806451612903469e+00,6.891326214561356177e-05,2.471076912459674660e-05,6.894147582002952551e-04,3.450306049131176655e-04
1.258064516129032251e+00,6.906211851572788187e-05,2.175297488351503455e-05,7.551708225263661315e-04,3.733454355319744964e-04
1.290322580645161477e+00,6.596720193205167396e-05,2.195488408086755858e-05,8.207608480400470623e-04,3.910943544378397887e-04
1.322580645161290258e+00,6.279003792941797524e-05,2.115827046407835557e-05,8.953260385877112593e-04,4.213773144715310783e-04
1.354838709677419484e+00,5.970471623247318807e-05,2.373940036973399984e-05,1.018193709798196050e-03,4.672119831483342650e-04
1.387096774193548265e+00,5.887933477587941179e-05,2.508111413943411966e-05,1.170527746981094800e-03,5.225068348549981225e-04
1.419354838709677491e+00,5.828509477951943296e-05,2.608796103755397304e-05,1.221187708204607035e-03,5.430086788174401814e-04
1.451612903225806495e+00,6.020821544920972561e-05,2.798217852737437255e-05,1.367372791623162583e-03,5.995194370291238991e-04
1.483870967741935498e+00,6.025837167076123667e-05,3.024415939603006346e-05,1.582577970309616885e-03,6.765017913589094255e-04
1.516129032258064502e+00,6.228256309248223974e-05,3.275675512299514849e-05,1.849138821599307855e-03,7.575669546798326822e-04
1.548387096774193505e+00,6.355997442434259859e-05,3.633978874967486622e-05,2.231098156759596558e-03,8.839129509260617874e-04
1.580645161290322509e+00,6.998487564272121392e-05,4.385925765702143879e-05,3.379593178745783546e-03,1.327341464645823664e-03
1.612903225806451513e+00,7.837795020701918635e-05,5.435900221382660786e-05,4.904234830982703158e-03,1.749596408080780936e-03
1.645161290322580516e+00,9.377401766506374809e-05,7.157659495976510973e-05,8.452832419018091459e-03,2.845105950486750187e-03
1.677419354838709520e+00,1.258480371541714142e-04,1.091945604519230418e-04,1.877753102912731523e-02,6.303214397919314378e-03
1.709677419354838745e+00,2.031342127949932659e-04,1.941195966609952992e-04,5.636965276808233311e-02,1.896976573941495589e-02
1.741935483870967527e+00,2.850134748316653912e-04,2.724376509459647136e-04,1.502378665918049361e-01,3.566296340841350332e-02
1.774193548387096753e+00,2.950743942424041721e-05,2.524352034357555508e-05,1.307201385085448621e-02,1.431523542446240527e-02
1.806451612903225534e+00,2.349676989353579834e-05,1.968741296996800926e-05,4.734308677429817543e-03,2.340404795994959972e-03
1.838709677419354760e+00,2.352254286467542592e-05,1.774221105606261481e-05,2.243598894146023141e-03,8.867639548574118282e-04
1.870967741935483541e+00,2.432356191697368286e-05,1.575627337970539836e-05,1.253387597099755611e-03,4.489652017582877112e-04
1.903225806451612767e+00,2.448114757658862258e-05,1.493061758105816657e-05,8.452651925871060854e-04,3.109464740288898584e-04
1.935483870967742437e+00,2.603079461791148213e-05,1.571038875524208915e-05,6.258091547452030454e-04,2.492138445300013522e-04
1.967741935483871218e+00,2.664165314642237499e-05,1.569759752619570356e-05,3.742260283382049563e-04,1.883721146696684190e-04
2.000000000000000000e+00,2.646537591589122085e-05,1.622313367151290514e-05,2.485150893468283722e-04,1.476926977689926998e-04
2.032258064516129004e+00,2.701739993912316258e-05,1.730896495576513824e-05,1.696340434221183815e-04,1.143044029279154339e-04
2.064516129032257563e+00,2.717189945465402863e-05,1.709713844540075562e-05,1.124549341414184925e-04,8.518214206755444226e-05
2.096774193548387011e+00,2.769586992095903058e-05,1.766447910766012639e-05,6.550419279422337732e-05,5.615744182849064138e-05
2.129032258064516014e+00,2.658746205383033482e-05,1.888134999572548388e-05,6.927951670427829364e-05,5.768813895953165332e-05
2.161290322580645018e+00,2.741638636431208831e-05,1.948999052367631450e-05,5.858812729184685153e-05,4.705213519288554866e-05
2.193548387096774466e+00,2.845743514183595710e-05,2.028897742180757328e-05,5.379379793729991181e-05,4.260898830643685423e-05
2.225806451612903025e+00,2.813675807632410241e-05,1.980161691454229041e-05,5.520341091128823109e-05,4.450595511473663749e-05
2.258064516129032029e+00,2.831497332724583466e-05,2.159400375993535649e-05,6.690872015118710047e-05,5.226261670448803629e-05
2.290322580645161032e+00,2.815279693567486211e-05,2.233172225460296426e-05,7.873858729812109581e-05,6.414171953541435893e-05
2.322580645161289592e+00,2.753167644368837390e-05,2.250940019917712262e-05,8.252821054094172963e-05,6.663664522788146293e-05
2.354838709677419484e+00,2.665567977001310752e-05,2.438759857111398192e-05,9.494044512543941953e-05,7.496410223495743406e-05
2.387096774193548487e+00,2.817993836481476100e-05,2.594445209105302374e-05,1.057128103287672963e-04,8.665736350573101637e-05
2.419354838709677047e+00,2.976063870131680030e-05,2.755174307173469865e-05,1.137723560579825171e-04,9.705782888263046325e-05
2.451612903225806939e+00,3.247738040279640151e-05,2.948458582904017297e-05,1.116401296515391199e-04,9.708717492196248123e-05
2.483870967741935498e+00,3.335707583319571991e-05,3.213416827956220835e-05,1.352520399976895259e-04,1.134165807823982343e-04
2.516129032258064502e+00,3.264999474964936369e-05,3.042458595269995067e-05,1.494996342435694881e-04,1.216711416265854536e-04
2.548387096774193061e+00,3.241998135180908952e-05,2.945781895579251334e-05,1.663157367446917525e-04,1.318226251581206909e-04
2.580645161290322953e+00,3.210312814323491555e-05,3.083670946568090672e-05,1.841411810762133745e-04,1.381958590295159512e-04
2.612903225806451513e+00,3.116298599440862845e-05,3.040082856647010416e-05,1.997264626089642159e-04,1.461026275953719979e-04
2.645161290322580516e+00,3.063125923675668000e-05,2.950121732105864112e-05,2.046259839022828082e-04,1.491182243485122928e-04
