Freq_x, PSD_x, Freq_y, PSD_y, Freq_z, PSD_z
3.225806451612903136e-02,2.159098416346631570e-03,3.225806451612903136e-02,3.090501358284406213e-04,3.225806451612903136e-02,6.097077244005873824e-06
6.451612903225806273e-02,1.764129978498073931e-03,6.451612903225806273e-02,3.228814029441092457e-04,6.451612903225806273e-02,4.605931003496667235e-06
9.677419354838709409e-02,1.329174913877823050e-03,9.677419354838709409e-02,3.233725690729350355e-04,9.677419354838709409e-02,7.275567908280046358e-06
1.290322580645161255e-01,1.024295720263144419e-03,1.290322580645161255e-01,3.352865789252588210e-04,1.290322580645161255e-01,9.377657146830888706e-06
1.612903225806451568e-01,7.594104989800188384e-04,1.612903225806451568e-01,3.442082192647813888e-04,1.612903225806451568e-01,8.881939204406773968e-06
1.935483870967741882e-01,5.861757474469036101e-04,1.935483870967741882e-01,3.509454829356571442e-04,1.935483870967741882e-01,1.052506647847588173e-05
2.258064516129032195e-01,4.480354316368387411e-04,2.258064516129032195e-01,3.530452411487612976e-04,2.258064516129032195e-01,1.084693972249765659e-05
2.580645161290322509e-01,3.586626314433001973e-04,2.580645161290322509e-01,3.789974610871188476e-04,2.580645161290322509e-01,1.024392861676231093e-05
2.903225806451612545e-01,2.793932727332055534e-04,2.903225806451612545e-01,3.842713438804859841e-04,2.903225806451612545e-01,1.002418004983292862e-05
3.225806451612903136e-01,2.461231180068408457e-04,3.225806451612903136e-01,3.551705567977655846e-04,3.225806451612903136e-01,1.295546626217526435e-05
3.548387096774193727e-01,2.116080912800030170e-04,3.548387096774193727e-01,3.700251649439554214e-04,3.548387096774193727e-01,1.293033449012083440e-05
3.870967741935483764e-01,1.903614035060862666e-04,3.870967741935483764e-01,3.764620270945960860e-04,3.870967741935483764e-01,1.396807872538207110e-05
4.193548387096773800e-01,1.708061421052615222e-04,4.193548387096773800e-01,3.741232392566144890e-04,4.193548387096773800e-01,1.227783989284729709e-05
4.516129032258064391e-01,1.525601892065412660e-04,4.516129032258064391e-01,3.665760678622283913e-04,4.516129032258064391e-01,1.366775967272378633e-05
4.838709677419354982e-01,1.308957863120965024e-04,4.838709677419354982e-01,4.052139340183445173e-04,4.838709677419354982e-01,1.087241185821548593e-05
5.161290322580645018e-01,1.129643049602930866e-04,5.161290322580645018e-01,3.958168672376706260e-04,5.161290322580645018e-01,1.195614160021984645e-05
5.483870967741935054e-01,1.014937043594407398e-04,5.483870967741935054e-01,4.028377546924223444e-04,5.483870967741935054e-01,1.088590758119322485e-05
5.806451612903225090e-01,9.535067499862632937e-05,5.806451612903225090e-01,4.115280871564233351e-04,5.806451612903225090e-01,1.162275884618724587e-05
6.129032258064516236e-01,9.743674730084538472e-05,6.129032258064516236e-01,4.209120083359219706e-04,6.129032258064516236e-01,1.115706828819797238e-05
6.451612903225806273e-01,1.068973989341849925e-04,6.451612903225806273e-01,4.201059425058628421e-04,6.451612903225806273e-01,9.435152401095836186e-06
6.774193548387096309e-01,1.161900583831627221e-04,6.774193548387096309e-01,4.187760506224070807e-04,6.774193548387096309e-01,8.302012576411769157e-06
7.096774193548387455e-01,1.103375009952657784e-04,7.096774193548387455e-01,4.252085539845585835e-04,7.096774193548387455e-01,6.575881057456181672e-06
7.419354838709677491e-01,9.500356237784094934e-05,7.419354838709677491e-01,4.331565968897695693e-04,7.419354838709677491e-01,9.795397376884675160e-06
7.741935483870967527e-01,7.878096098028781883e-05,7.741935483870967527e-01,4.483849061433345970e-04,7.741935483870967527e-01,1.014875450319526985e-05
8.064516129032257563e-01,5.291297328673383847e-05,8.064516129032257563e-01,4.745368701371866535e-04,8.064516129032257563e-01,1.076751026798928017e-05
8.387096774193547599e-01,1.022939918617830592e-04,8.387096774193547599e-01,4.936521580912895399e-04,8.387096774193547599e-01,1.231288201441507205e-05
8.709677419354838745e-01,6.337302396136950018e-03,8.709677419354838745e-01,4.151332736233203833e-04,8.709677419354838745e-01,1.125799178783937789e-05
9.032258064516128782e-01,1.437889116120151772e-04,9.032258064516128782e-01,4.494099952653953325e-04,9.032258064516128782e-01,1.033589506183988503e-05
9.354838709677418818e-01,7.797859477886826495e-05,9.354838709677418818e-01,4.589339472181015538e-04,9.354838709677418818e-01,1.216650327763005892e-05
9.677419354838709964e-01,6.312762783728152012e-05,9.677419354838709964e-01,4.878743219754817155e-04,9.677419354838709964e-01,1.115550157456467892e-05
1.000000000000000000e+00,5.500335601128593025e-05,1.000000000000000000e+00,4.995527693618592724e-04,1.000000000000000000e+00,1.350966059745646067e-05
1.032258064516129004e+00,5.249526523366856301e-05,1.032258064516129004e+00,5.847108096547086247e-04,1.032258064516129004e+00,1.148727973677135000e-05
1.064516129032258007e+00,5.357254186917848943e-05,1.064516129032258007e+00,6.377391655462538028e-04,1.064516129032258007e+00,1.114197546300519468e-05
1.096774193548387011e+00,5.111150091287094136e-05,1.096774193548387011e+00,7.191340965770633663e-04,1.096774193548387011e+00,1.601466663347937802e-05
1.129032258064516014e+00,4.414100592361733976e-05,1.129032258064516014e+00,7.971071778484809748e-04,1.129032258064516014e+00,1.173985681378263554e-05
1.161290322580645018e+00,5.085160785861631114e-05,1.161290322580645018e+00,8.881055433109382672e-04,1.161290322580645018e+00,1.253453873786597454e-05
1.193548387096774244e+00,6.170287111318536956e-05,1.193548387096774244e+00,9.080869128774658999e-04,1.193548387096774244e+00,1.147382955790060833e-05
1.225806451612903247e+00,7.709785673679409490e-05,1.225806451612903247e+00,9.925886911971446361e-04,1.225806451612903247e+00,9.323597213816882734e-06
1.258064516129032251e+00,8.622930189903908358e-05,1.258064516129032251e+00,1.062711817466372843e-03,1.258064516129032251e+00,8.735049321224889671e-06
1.290322580645161255e+00,8.905809942148069187e-05,1.290322580645161255e+00,1.152436906993640304e-03,1.290322580645161255e+00,8.841159702666065082e-06
1.322580645161290258e+00,8.819606980518214978e-05,1.322580645161290258e+00,1.238314887849843900e-03,1.322580645161290258e+00,8.964421700228414753e-06
1.354838709677419262e+00,9.331409800144004692e-05,1.354838709677419262e+00,1.424940177323186273e-03,1.354838709677419262e+00,5.625005408419900980e-06
1.387096774193548265e+00,9.509231441779270868e-05,1.387096774193548265e+00,1.613751545654442928e-03,1.387096774193548265e+00,5.693721818331710341e-06
1.419354838709677491e+00,9.354298683600994211e-05,1.419354838709677491e+00,1.708526279510982644e-03,1.419354838709677491e+00,5.269164844295728256e-06
1.451612903225806495e+00,9.019881515759782748e-05,1.451612903225806495e+00,1.903996813660793720e-03,1.451612903225806495e+00,6.146068517815116267e-06
1.483870967741935498e+00,9.220155672877415902e-05,1.483870967741935498e+00,2.207694216670956847e-03,1.483870967741935498e+00,5.377689100316751404e-06
1.516129032258064502e+00,8.778856638645064596e-05,1.516129032258064502e+00,2.504901630406936204e-03,1.516129032258064502e+00,7.118430194953691705e-06
1.548387096774193505e+00,8.743417360273748136e-05,1.548387096774193505e+00,2.979064230263053868e-03,1.548387096774193505e+00,5.064785072308928417e-06
1.580645161290322509e+00,9.203472237626333301e-05,1.580645161290322509e+00,4.508775347311025014e-03,1.580645161290322509e+00,9.596515288971583127e-06
1.612903225806451513e+00,1.013764455017831823e-04,1.612903225806451513e+00,6.316182145571489805e-03,1.612903225806451513e+00,9.322475905208477094e-06
1.645161290322580516e+00,1.136922918502519006e-04,1.645161290322580516e+00,1.073279700494058665e-02,1.645161290322580516e+00,1.425967516478136263e-05
1.677419354838709520e+00,1.634668109758240619e-04,1.677419354838709520e+00,2.423336207276131915e-02,1.677419354838709520e+00,2.377651461361357762e-05
1.709677419354838745e+00,2.748986470727751187e-04,1.709677419354838745e+00,7.402336046758659083e-02,1.709677419354838745e+00,5.558443113926383181e-05
1.741935483870967749e+00,4.085404120377877208e-04,1.741935483870967749e+00,1.767714177443987233e-01,1.741935483870967749e+00,7.222016981545937946e-05
1.774193548387096753e+00,1.774740802109206982e-05,1.774193548387096753e+00,7.554874581068841966e-03,1.774193548387096753e+00,2.638952037747555102e-07
1.806451612903225756e+00,1.391456606309007938e-05,1.806451612903225756e+00,4.344757840490375521e-03,1.806451612903225756e+00,4.942824691851991076e-07
1.838709677419354760e+00,1.380362949367328405e-05,1.838709677419354760e+00,2.213176217754466227e-03,1.838709677419354760e+00,1.795147204190111357e-06
1.870967741935483764e+00,1.759346244645497244e-05,1.870967741935483764e+00,1.302890396974088708e-03,1.870967741935483764e+00,2.104328416451067989e-06
1.903225806451612767e+00,1.687290550406752410e-05,1.903225806451612767e+00,8.966497555737776032e-04,1.903225806451612767e+00,3.190254547647855849e-06
1.935483870967741993e+00,2.161102006418974067e-05,1.935483870967741993e+00,6.635122886731935300e-04,1.935483870967741993e+00,3.015611371307348273e-06
1.967741935483870996e+00,2.330204095410695565e-05,1.967741935483870996e+00,3.690602393740954629e-04,1.967741935483870996e+00,2.944605001060102890e-06
2.000000000000000000e+00,2.449194326496943546e-05,2.000000000000000000e+00,2.137742294191007043e-04,2.000000000000000000e+00,4.039740980802116957e-06
2.032258064516129004e+00,2.408390501256852417e-05,2.032258064516129004e+00,1.200673624652343145e-04,2.032258064516129004e+00,4.535985552215296677e-06
2.064516129032258007e+00,2.679570662194028210e-05,2.064516129032258007e+00,5.256416225468102496e-05,2.064516129032258007e+00,3.146139167633305494e-06
2.096774193548387011e+00,2.593203291465603531e-05,2.096774193548387011e+00,1.608403107027343994e-05,2.096774193548387011e+00,3.380043645634610283e-06
2.129032258064516014e+00,2.423991062737795320e-05,2.129032258064516014e+00,1.833491794755337889e-05,2.129032258064516014e+00,3.007998424376487976e-06
2.161290322580645018e+00,2.447098026046040387e-05,2.161290322580645018e+00,1.735149091333376082e-05,2.161290322580645018e+00,4.166398744613895740e-06
2.193548387096774022e+00,2.503740225866748454e-05,2.193548387096774022e+00,2.341915528136356015e-05,2.193548387096774022e+00,2.721933555790919132e-06
2.225806451612903025e+00,2.451160459592781270e-05,2.225806451612903025e+00,3.949539685374139778e-05,2.225806451612903025e+00,3.730668486772600722e-06
2.258064516129032029e+00,2.149397789854359402e-05,2.258064516129032029e+00,6.890138936940445880e-05,2.258064516129032029e+00,3.064886032907692176e-06
2.290322580645161032e+00,2.257711914531419724e-05,2.290322580645161032e+00,1.227131183898287994e-04,2.290322580645161032e+00,5.011582298052245375e-06
2.322580645161290036e+00,1.879335089129075949e-05,2.322580645161290036e+00,1.373952621336572912e-04,2.322580645161290036e+00,9.684044945920221501e-06
2.354838709677419484e+00,1.510868069833580530e-05,2.354838709677419484e+00,1.609220348772383606e-04,2.354838709677419484e+00,7.763539919322688998e-06
2.387096774193548487e+00,1.273795499530903083e-05,2.387096774193548487e+00,1.800435648726248688e-04,2.387096774193548487e+00,9.606046097649051539e-06
2.419354838709677491e+00,1.388143863734688123e-05,2.419354838709677491e+00,1.798110176351506268e-04,2.419354838709677491e+00,9.721502895147792034e-06
2.451612903225806495e+00,1.587681025990645000e-05,2.451612903225806495e+00,1.641685108688084019e-04,2.451612903225806495e+00,1.186013338429645998e-05
2.483870967741935498e+00,1.576512721436678632e-05,2.483870967741935498e+00,1.867812604390949179e-04,2.483870967741935498e+00,1.093299485583686585e-05
2.516129032258064502e+00,1.743302612327145436e-05,2.516129032258064502e+00,2.060431418803998363e-04,2.516129032258064502e+00,1.198725494719368905e-05
2.548387096774193505e+00,1.880166824554876535e-05,2.548387096774193505e+00,2.335601951375106762e-04,2.548387096774193505e+00,1.208924513389289422e-05
2.580645161290322509e+00,1.585541426711292986e-05,2.580645161290322509e+00,2.545685586665520314e-04,2.580645161290322509e+00,1.328271471231762286e-05
2.612903225806451513e+00,1.504791732488525881e-05,2.612903225806451513e+00,2.815686482999987523e-04,2.612903225806451513e+00,1.468373655994719784e-05
2.645161290322580516e+00,1.685616755574800951e-05,2.645161290322580516e+00,2.882605300709237131e-04,2.645161290322580516e+00,1.495316069578066419e-05
2.677419354838709520e+00,1.190843136934232917e-05,2.677419354838709520e+00,2.742163974797095518e-04,2.677419354838709520e+00,1.323963873637858070e-05
2.709677419354838523e+00,9.822531603091814932e-06,2.709677419354838523e+00,2.704247356047554513e-04,2.709677419354838523e+00,9.782472362981124456e-06
2.741935483870967527e+00,6.192610849368536920e-06,2.741935483870967527e+00,2.689399029180447966e-04,2.741935483870967527e+00,1.222647341937239887e-05
2.774193548387096531e+00,4.396015886004176036e-06,2.774193548387096531e+00,2.783755151300552877e-04,2.774193548387096531e+00,1.324123048663374858e-05
2.806451612903225534e+00,3.873141255129951442e-06,2.806451612903225534e+00,3.005772295022443087e-04,2.806451612903225534e+00,1.161344215733445518e-05
2.838709677419354982e+00,4.803157553309981549e-06,2.838709677419354982e+00,3.514363001742090578e-04,2.838709677419354982e+00,1.346995734399132220e-05
2.870967741935483986e+00,5.812864845970846425e-06,2.870967741935483986e+00,4.008488159166714469e-04,2.870967741935483986e+00,1.238048836738173163e-05
2.903225806451612989e+00,6.420811521953338308e-06,2.903225806451612989e+00,4.265830329567449905e-04,2.903225806451612989e+00,1.681025457056701907e-05
2.935483870967741993e+00,1.282633716962380161e-05,2.935483870967741993e+00,4.631993431382530764e-04,2.935483870967741993e+00,1.871195576651972121e-05
2.967741935483870996e+00,2.636536043192255795e-05,2.967741935483870996e+00,4.850763543844562715e-04,2.967741935483870996e+00,2.691575388270324833e-05
3.000000000000000000e+00,6.091170505785765808e-05,3.000000000000000000e+00,4.502192779703038049e-04,3.000000000000000000e+00,3.839695611750246852e-05
3.032258064516129004e+00,9.349811420388052900e-05,3.032258064516129004e+00,4.377341869418555575e-04,3.032258064516129004e+00,4.712322119261568574e-05
3.064516129032258007e+00,1.069859324922876165e-04,3.064516129032258007e+00,4.622163319165111970e-04,3.064516129032258007e+00,4.763810236002307292e-05
3.096774193548387011e+00,1.000855015004698830e-04,3.096774193548387011e+00,5.004099654878513964e-04,3.096774193548387011e+00,4.444425211647876609e-05
3.129032258064516014e+00,9.486657480829398985e-05,3.129032258064516014e+00,5.620670572638986713e-04,3.129032258064516014e+00,4.496561137756952919e-05
3.161290322580645018e+00,8.356268848484015390e-05,3.161290322580645018e+00,6.299417076114174506e-04,3.161290322580645018e+00,3.853665282724942404e-05
3.193548387096774022e+00,7.712137867963079325e-05,3.193548387096774022e+00,6.811193166228386199e-04,3.193548387096774022e+00,3.998084094303221023e-05
3.225806451612903025e+00,6.898170939474626963e-05,3.225806451612903025e+00,6.943356986646308411e-04,3.225806451612903025e+00,2.861075676593593278e-05
3.258064516129032029e+00,6.179697064480985113e-05,3.258064516129032029e+00,7.226566843460474013e-04,3.258064516129032029e+00,3.078137505221474434e-05
3.290322580645161032e+00,5.994850174382019349e-05,3.290322580645161032e+00,7.278666025427998074e-04,3.290322580645161032e+00,3.295597124919216156e-05
3.322580645161290036e+00,5.544507655083459542e-05,3.322580645161290036e+00,6.914988535779317781e-04,3.322580645161290036e+00,2.965301888274542307e-05
3.354838709677419040e+00,5.396174268026682745e-05,3.354838709677419040e+00,6.839191940385795383e-04,3.354838709677419040e+00,3.029635911130498921e-05
3.387096774193548487e+00,5.163364858157985305e-05,3.387096774193548487e+00,6.933839462318600088e-04,3.387096774193548487e+00,2.679542533485005677e-05
3.419354838709677491e+00,4.858281362788882099e-05,3.419354838709677491e+00,7.129586598265430942e-04,3.419354838709677491e+00,2.813047535416083252e-05
3.451612903225806495e+00,4.587825974377279917e-05,3.451612903225806495e+00,7.709383623877586736e-04,3.451612903225806495e+00,2.698347935656770366e-05
3.483870967741935498e+00,3.985732965218430162e-05,3.483870967741935498e+00,1.000165616160248383e-03,3.483870967741935498e+00,2.422828063146336886e-05
3.516129032258064502e+00,3.603595397500077062e-05,3.516129032258064502e+00,1.197157177276958646e-03,3.516129032258064502e+00,4.740341787319272366e-06
3.548387096774193505e+00,3.227009042236754515e-05,3.548387096774193505e+00,1.190456306012559152e-03,3.548387096774193505e+00,4.531074650890908262e-06
3.580645161290322509e+00,3.443005608693116811e-05,3.580645161290322509e+00,1.233258705754272828e-03,3.580645161290322509e+00,4.666860967698230138e-06
3.612903225806451513e+00,2.733942044689146510e-05,3.612903225806451513e+00,1.296201267188213909e-03,3.612903225806451513e+00,4.795522798170382354e-06
3.645161290322580516e+00,3.092856605078804228e-05,3.645161290322580516e+00,1.308206353065898041e-03,3.645161290322580516e+00,4.245036424938146592e-06
3.677419354838709520e+00,3.052049835201256256e-05,3.677419354838709520e+00,1.479007812720362644e-03,3.677419354838709520e+00,4.088517370923031305e-06
3.709677419354838523e+00,3.087187505903832171e-05,3.709677419354838523e+00,1.691438915221747099e-03,3.709677419354838523e+00,6.197616930061702928e-06
3.741935483870967527e+00,3.128740301777253630e-05,3.741935483870967527e+00,1.902865261049794740e-03,3.741935483870967527e+00,6.717956703528006513e-06
3.774193548387096531e+00,2.994543338134534582e-05,3.774193548387096531e+00,2.132663828987316212e-03,3.774193548387096531e+00,7.621324981660615473e-06
3.806451612903225534e+00,2.794760516761957378e-05,3.806451612903225534e+00,2.317737784592126780e-03,3.806451612903225534e+00,6.610047211734852407e-06
3.838709677419354538e+00,2.868210084457709487e-05,3.838709677419354538e+00,2.420751141755671937e-03,3.838709677419354538e+00,8.356944195891203913e-06
