# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
1.105185529019716114e+03,5.523808151524445975e+01,2.408208754942224417e+00,-1.536915224334171937e+00,2.385413756112447770e-02
1.109800687022177954e+03,5.661210896306615581e+01,2.467869565297668100e+00,-1.544712673374526002e+00,2.975955138803557110e-02
1.114435117520368749e+03,5.649123287300410823e+01,1.129060512688970341e+00,-1.534536866868160931e+00,3.141741834827356528e-02
1.119088900994543337e+03,5.617270966884736083e+01,2.093793140710543010e+00,-1.537156420054226258e+00,3.859736006055237978e-02
1.123762118261034630e+03,5.746979492488834751e+01,1.847014663061101292e+00,-1.543359489753565850e+00,3.904546720774421803e-02
1.128454850473657871e+03,5.779417958642486752e+01,2.074039226396151125e+00,-1.553105740651804734e+00,3.242738398603069172e-02
1.133167179125119446e+03,5.696544740259249551e+01,2.267828352350368171e+00,-1.532861722124713610e+00,3.132196054856702105e-02
1.137899186048432512e+03,5.850948981149498707e+01,1.342964686426186827e+00,-1.557742409077556456e+00,2.672509649763747316e-02
1.142650953418336712e+03,5.933092830456703126e+01,1.726428935055689617e+00,-1.563862147642950617e+00,2.472675969727603992e-02
1.147422563752728365e+03,5.851413692194093130e+01,2.020149094181318272e+00,-1.543669316962650750e+00,2.335034884677901143e-02
1.152214099914087456e+03,5.972355544718916320e+01,1.535543782192049900e+00,-1.544244650403784336e+00,2.855545263542655018e-02
1.157025645110923961e+03,5.940686450322525758e+01,2.742021293429253603e+00,-1.527042469542713832e+00,1.515789502986064977e-02
1.161857282899217807e+03,6.066122981958714888e+01,2.272309765453683461e+00,-1.528939990827401285e+00,2.885045310580801672e-02
1.166709097183872018e+03,6.161066867203985709e+01,1.970346875660876185e+00,-1.536561032738562593e+00,2.640445659140681911e-02
1.171581172220168810e+03,5.995324779555043904e+01,2.110601351712913853e+00,-1.553031347057840517e+00,2.423532733880013820e-02
1.176473592615232747e+03,6.173587128499557508e+01,1.430856147774771436e+00,-1.541999751024914378e+00,1.886043749231943942e-02
1.181386443329500707e+03,6.214799674044788702e+01,2.017941942148294920e+00,-1.558542653427428926e+00,3.612493381074474708e-02
1.186319809678197316e+03,6.193270205518787463e+01,1.769838099199305237e+00,-1.550655266051621073e+00,3.800771002972402890e-02
1.191273777332816280e+03,6.129754779218637850e+01,1.761675256360616171e+00,-1.563371309740999138e+00,2.856392324215575526e-02
1.196248432322605368e+03,6.276863765680510454e+01,1.171479245608850528e+00,-1.554445415598745939e+00,2.259540433329465178e-02
1.201243861036065937e+03,6.423199581624396615e+01,2.179830256099829278e+00,-1.542967630511237420e+00,2.083821585681444946e-02
1.206260150222449056e+03,6.353740195560378368e+01,2.685130180713698689e+00,-1.547220946787996043e+00,3.001480385165457634e-02
1.211297386993263444e+03,6.418056942119230257e+01,1.961922236377411366e+00,-1.557693647613352050e+00,2.071772154133256355e-02
1.216355658823787508e+03,6.415263716827628571e+01,1.881325514989137027e+00,-1.545547525429914248e+00,3.878011264318044493e-02
1.221435053554588649e+03,6.447400801366615042e+01,1.595758532156047682e+00,-1.549768633154638309e+00,3.498092604412050832e-02
1.226535659393048945e+03,6.373108054876175999e+01,2.090405634529701739e+00,-1.540783792550514120e+00,2.416763789392673348e-02
1.231657564914896966e+03,6.545131468802897245e+01,2.632533000921724486e+00,-1.540303747747489682e+00,2.709186690763218733e-02
1.236800859065747090e+03,6.507785840915741460e+01,2.488210349237769847e+00,-1.552811072684787241e+00,3.008406837440475226e-02
1.241965631162638374e+03,6.571790056594868190e+01,1.804763121727361419e+00,-1.537070964568075793e+00,2.632500912077960498e-02
1.247151970895594332e+03,6.622445570585560404e+01,1.562356942177931751e+00,-1.551460042564830832e+00,2.007241623056800831e-02
1.252359968329174762e+03,6.753748186532946818e+01,1.688524522056659594e+00,-1.542879330508841740e+00,2.902969085754466758e-02
1.257589713904041218e+03,6.721678401456975394e+01,1.268269626295818187e+00,-1.534666324967351114e+00,3.222794648592933880e-02
