# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
1.401502140607057072e+03,7.814198895652604904e+01,1.358380573229205801e+00,-1.547362845734322701e+00,2.790636531881121596e-02
1.407354690834915573e+03,7.784072729163629845e+01,1.155785501935388870e+00,-1.563208113207663841e+00,2.846678863887399172e-02
1.413231680800093727e+03,7.951087874384555221e+01,1.858373660166121377e+00,-1.551924593202149039e+00,2.575979434681689717e-02
1.419133212560794846e+03,8.056482400883767525e+01,2.249696416213843086e+00,-1.558254547650316235e+00,2.579510833123698985e-02
1.425059388601408500e+03,8.100321287065200693e+01,3.019426403695611327e+00,-1.543171214755284959e+00,3.698826471184891995e-02
1.431010311834289496e+03,8.023286248659078979e+01,2.596649934108729241e+00,-1.536591603309380716e+00,4.768107507013501223e-02
1.436986085601545938e+03,7.908221347427574699e+01,2.334022417469634014e+00,-1.549404334854408649e+00,2.829891188287437728e-02
1.442986813676835027e+03,8.167890925674819869e+01,1.571150894005248322e+00,-1.554889212706471069e+00,2.835626736799063199e-02
1.449012600267159542e+03,8.243265244356400956e+01,1.561577452316389669e+00,-1.563140504434105349e+00,3.122798516439951808e-02
1.455063550014685461e+03,8.077290117768652067e+01,3.008871199601978130e+00,-1.550187673095335894e+00,1.714432860668226033e-02
1.461139767998554134e+03,8.348780756805882675e+01,2.050466195078795906e+00,-1.538497668048903755e+00,1.662524609264381253e-02
1.467241359736707864e+03,8.327524593785707907e+01,2.184139698612081570e+00,-1.543978683786192185e+00,3.122354751816979954e-02
1.473368431187723218e+03,8.483454120323224856e+01,2.061450636005007109e+00,-1.561957431946988439e+00,2.919649513058534401e-02
1.479521088752649803e+03,8.508931387847287908e+01,1.581259201817712512e+00,-1.562025263710781875e+00,2.781399463950580755e-02
1.485699439276859493e+03,8.496283150073236357e+01,1.643570964811563506e+00,-1.564960536880526387e+00,3.168613129769939918e-02
1.491903590051900665e+03,8.655072912414074437e+01,2.058268143726300181e+00,-1.555429476838037672e+00,2.414357274920415561e-02
1.498133648817361291e+03,8.548689519455672325e+01,2.051683223272423362e+00,-1.558954127057101680e+00,2.388378647389978113e-02
1.504389723762742960e+03,8.728746198171235449e+01,1.478208004620595206e+00,-1.552783833162636240e+00,2.151230718621396920e-02
1.510671923529331934e+03,8.668499422247153063e+01,3.102287247672947945e+00,-1.550657257390991584e+00,2.843675218007618230e-02
1.516980357212095441e+03,8.727913304767895397e+01,1.982918268985605526e+00,-1.560188571819564496e+00,2.654583520049151601e-02
1.523315134361570699e+03,8.893504826861411061e+01,2.718249026045667094e+00,-1.543565007962894864e+00,2.166729990952518531e-02
1.529676364985768259e+03,8.788141156142042121e+01,2.366991094471436519e+00,-1.553064652221798791e+00,2.082149969562983524e-02
1.536064159552082174e+03,9.096368449725791550e+01,2.992238177574962688e+00,-1.555807575883213945e+00,2.475427876786638268e-02
1.542478628989208801e+03,9.089853981048278797e+01,1.723684757206415341e+00,-1.560787771994306627e+00,3.205127708310027967e-02
1.548919884689073342e+03,9.110203294569565458e+01,2.708781752521109532e+00,-1.547167698744917441e+00,2.446665941454010187e-02
