# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
3.595093952298455406e+04,3.730326651527663273e+01,1.674030406621720868e+00,-1.599554912716214528e+00,6.318347788014239130e-02
3.603778564048778208e+04,3.653487917670818774e+01,2.431284000312250004e+00,-1.594948357430065577e+00,5.612701565894747530e-02
3.612484155078711774e+04,3.654812934554389869e+01,1.324782133330578704e+00,-1.552240501063693712e+00,5.899335280037487639e-02
3.621210776067571715e+04,3.782237241936154248e+01,1.427397667286453675e+00,-1.561827130568024469e+00,5.418339025915567403e-02
3.629958477817097446e+04,3.670633049784346724e+01,1.050653664258394793e+00,-1.588626480922003426e+00,4.871050471680209853e-02
3.638727311251751235e+04,3.871186845997830517e+01,2.057815700555368998e+00,-1.621252558335132932e+00,6.837511416500931249e-02
3.647517327419009234e+04,3.723810418308876535e+01,2.727717537936853454e+00,-1.612686167097636014e+00,5.541930137489300273e-02
3.656328577489666350e+04,3.758858631421327345e+01,1.305407371993736021e+00,-1.593829926706046951e+00,3.677109684098022607e-02
3.665161112758128002e+04,3.779047153237396373e+01,2.206769992363601052e+00,-1.560048428329490644e+00,5.834850885650795516e-02
3.674014984642709169e+04,3.750688239040461269e+01,2.246422886571679545e+00,-1.607314402814131071e+00,6.090358416518604906e-02
3.682890244685938524e+04,3.862051205177510127e+01,1.869834700231363112e+00,-1.572204980975921096e+00,6.325526131946841712e-02
3.691786944554845832e+04,3.778404344709771578e+01,1.919753032098123313e+00,-1.564676494033854226e+00,7.594149080693576859e-02
3.700705136041293736e+04,3.836461439952839214e+01,1.520009520386314872e+00,-1.557881878743506254e+00,4.298412028008388036e-02
3.709644871062236780e+04,4.003509466944758799e+01,1.795553465645506552e+00,-1.576299353378586732e+00,6.358561558544906234e-02
3.718606201660051738e+04,3.976779177399055243e+01,2.493296658666515508e+00,-1.554457200867525035e+00,6.533250954597655258e-02
3.727589180002833018e+04,3.960513311999003605e+01,2.003753701985745650e+00,-1.559709074681576046e+00,5.962919770096365008e-02
3.736593858384696068e+04,3.939234574415314682e+01,8.691301077272688413e-01,-1.577884931556220449e+00,5.001669086222448879e-02
3.745620289226082969e+04,3.971050638793973775e+01,2.210747782099583780e+00,-1.558724984242165101e+00,5.397996006406440700e-02
3.754668525074067293e+04,4.007436933399550583e+01,1.900125911493520947e+00,-1.607429870955131124e+00,3.278108697306556657e-02
3.763738618602660426e+04,4.084126009829176240e+01,1.730968989390104573e+00,-1.578549725018731920e+00,3.088525901242472962e-02
3.772830622613115702e+04,4.106306203410840538e+01,2.937856156721476708e+00,-1.551148167070158568e+00,4.907035404483057334e-02
3.781944590034238354e+04,4.138056073772417420e+01,1.864718163575623144e+00,-1.568883675965552227e+00,3.351210360226263008e-02
3.791080573922685289e+04,4.126231842728573440e+01,2.049944151994574248e+00,-1.565326978926391721e+00,4.713438780454257820e-02
3.800238627463305602e+04,4.065866397891831241e+01,1.334340312419918462e+00,-1.581625274221219346e+00,6.183495628157384405e-02
3.809418803969401779e+04,4.151905180247428717e+01,2.070885103623670176e+00,-1.566541749383814963e+00,3.322590585819013009e-02
3.818621156883071671e+04,4.220761113718653945e+01,3.215549410965901078e+00,-1.579463834033884906e+00,6.136347439100837964e-02
3.827845739775514812e+04,4.080841848500071478e+01,1.585787712555752016e+00,-1.589247743715435091e+00,5.086902631080040399e-02
3.837092606347339461e+04,4.213284331149311868e+01,3.439517810047894919e+00,-1.604595815242562340e+00,4.930641635506661374e-02
3.846361810428878380e+04,4.253506404255303863e+01,1.641178643937385662e+00,-1.609845095077665267e+00,2.842984279929584163e-02
