# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
3.959354357853941474e+04,4.566374804494326156e+01,2.268218191286527574e+00,-1.618023370920005588e+00,7.669684851208351251e-02
3.968918907719996059e+04,4.525879249216207967e+01,2.406309752918033507e+00,-1.576156407615797672e+00,4.423087450324389436e-02
3.978506562518287683e+04,4.645546877625973536e+01,2.356578351032711183e+00,-1.589245072485258259e+00,6.936704591228001759e-02
3.988117378063036449e+04,4.629839740763502220e+01,3.154215219180202645e+00,-1.577008362857490242e+00,4.513260575189450424e-02
3.997751410303292505e+04,4.570269523913975718e+01,2.877792603258155335e+00,-1.582495225208133682e+00,3.485798158147739717e-02
4.007408715323252545e+04,4.670621780869795003e+01,2.967774908159063418e+00,-1.587207696572294990e+00,7.721358351655312202e-02
4.017089349342619244e+04,4.802677411439434252e+01,2.705530589333656089e+00,-1.560989959680992190e+00,5.050561544966763322e-02
4.026793368716881378e+04,4.747452179894522573e+01,1.813168583198578210e+00,-1.600711139123375704e+00,8.362811668794564723e-02
4.036520829937671806e+04,4.681477485590985310e+01,3.051526578217623964e+00,-1.553232237948227956e+00,5.160293640055455683e-02
4.046271789633088338e+04,4.906817015671074245e+01,3.378651583779622936e+00,-1.587360740309059270e+00,6.756087332747866270e-02
4.056046304568026972e+04,4.777320485827942065e+01,2.197100019131897675e+00,-1.627547062379215870e+00,4.712354853054537274e-02
4.065844431644506403e+04,4.872961653788502190e+01,2.129252431044828864e+00,-1.607840374868754196e+00,6.000627993869266097e-02
4.075666227902005630e+04,5.020733179984669903e+01,2.459913917036995468e+00,-1.573479408846736094e+00,6.795385708303602890e-02
4.085511750517792098e+04,4.826294949695971326e+01,3.699367170045286368e+00,-1.586956013610538729e+00,6.446905636924588068e-02
4.095381056807254936e+04,5.009492573480184063e+01,4.155957323268035353e+00,-1.595657581820135507e+00,7.178025920379142721e-02
4.105274204224238929e+04,5.002082743286838706e+01,2.724496154511948820e+00,-1.605442398349213651e+00,8.319560907955185491e-02
4.115191250361372659e+04,5.046733099570830916e+01,2.827349179792241873e+00,-1.601825861742685930e+00,6.747266727295821165e-02
4.125132252950432303e+04,5.117649660088125074e+01,2.919584607143958177e+00,-1.585045698642461476e+00,4.538174108380688826e-02
4.135097269862634130e+04,5.125092090194961258e+01,2.640637625242738817e+00,-1.577723704822722173e+00,5.032728326299859556e-02
4.145086359108999750e+04,5.156234481640249356e+01,3.301642928800272436e+00,-1.615862889646053846e+00,4.830556063822456087e-02
4.155099578840685717e+04,5.279620793582637361e+01,2.170967106173392391e+00,-1.599832311196843992e+00,6.050728717218122055e-02
4.165136987349325500e+04,5.306784579960047665e+01,1.904726409073575377e+00,-1.600203104853423541e+00,7.331879982421783681e-02
4.175198643067366356e+04,5.461836467581169785e+01,3.840230795506840877e+00,-1.590172246420747948e+00,7.563713525260520876e-02
4.185284604568409122e+04,5.267311384590306034e+01,3.177910276365828679e+00,-1.553858097105187852e+00,7.034035604815733200e-02
4.195394930567550909e+04,5.412097683281551497e+01,4.288769559338736492e+00,-1.571887173071561783e+00,6.859410949314687089e-02
4.205529679921724892e+04,5.363232184469061536e+01,3.048855667599942088e+00,-1.607404161351947636e+00,7.714848061740310625e-02
4.215688911630044458e+04,5.522594515654509451e+01,4.307298376782673799e+00,-1.568119451876029968e+00,6.923405857271204555e-02
4.225872684834146639e+04,5.333494197426714578e+01,2.998666913383120303e+00,-1.558967664484056215e+00,6.821609165639912209e-02
4.236081058818527526e+04,5.522291009897419656e+01,2.254389748817536621e+00,-1.550778401117690608e+00,9.586922922605300990e-02
4.246314093010919896e+04,5.406165346446410069e+01,3.943877809177672056e+00,-1.585763261937224833e+00,4.480301479115372104e-02
4.256571846982592251e+04,5.544935076673682772e+01,3.675716195221810700e+00,-1.629736531597609783e+00,8.281820813571717788e-02
4.266854380448724260e+04,5.624320848783933258e+01,6.180220107778188421e+00,-1.574633206412331399e+00,6.388131859265962220e-02
4.277161753268750181e+04,5.675853732162683229e+01,3.402234013517634548e+00,-1.597790619184290772e+00,8.970451557548309029e-02
4.287494025446705200e+04,5.788116184462870706e+01,4.189609780360647129e+00,-1.591039330930940299e+00,1.221243044813823397e-01
4.297851257131576131e+04,5.561047307806664008e+01,3.754126232026213206e+00,-1.583685147086014045e+00,7.873747225400802574e-02
4.308233508617649932e+04,5.898136568567359461e+01,4.925074074633524646e+00,-1.559992467318965348e+00,8.760387634628556686e-02
4.318640840344864409e+04,5.736087836811469742e+01,5.238373402563980541e+00,-1.583502272000065103e+00,8.819517084290789954e-02
4.329073312899164739e+04,5.855804541550721609e+01,3.315764897154160895e+00,-1.612121871634721426e+00,1.174684033954895290e-01
4.339530987012839614e+04,5.831077929215376798e+01,3.239498934023196774e+00,-1.552827658926785537e+00,8.794619243206021342e-02
4.350013923564916331e+04,6.181381608652360171e+01,6.013371555306197713e+00,-1.629419806758506839e+00,9.160425439338890086e-02
4.360522183581461286e+04,5.979838790751887245e+01,5.463087351091703070e+00,-1.604754805099772641e+00,8.715897345089707038e-02
4.371055828235967056e+04,6.086588155540567868e+01,6.035550728020769640e+00,-1.589807332788249816e+00,8.449744095192598947e-02
4.381614918849703099e+04,6.066078291249144883e+01,3.290365070025402350e+00,-1.571515741938497079e+00,6.644750595955707662e-02
4.392199516892072279e+04,6.159658431533763689e+01,6.761240111792865548e+00,-1.609277717825422727e+00,6.674813526453064749e-02
4.402809683980967384e+04,6.356162356061756924e+01,4.153693061035562906e+00,-1.580396149516352988e+00,1.405690363863101866e-01
4.413445481883130560e+04,6.269736531608079133e+01,6.743976963998092877e+00,-1.567837238536459843e+00,1.217493070539077543e-01
4.424106972514513473e+04,6.404854395726223970e+01,5.602971604981214604e+00,-1.600039416293096650e+00,1.142921984526262258e-01
4.434794217940636008e+04,6.718958445423899661e+01,6.745909752073592891e+00,-1.560416825062890478e+00,1.130633466727161557e-01
4.445507280376950803e+04,6.244830319646880668e+01,4.631617588809302966e+00,-1.657512057602052336e+00,1.486332847970074367e-01
4.456246222189201217e+04,6.498069351931400206e+01,5.430994150006417165e+00,-1.607133314773210087e+00,1.015601900875339053e-01
4.467011105893778586e+04,6.178321438816842459e+01,4.382813349508785095e+00,-1.605892332433441982e+00,1.081434787184751833e-01
4.477801994158121670e+04,6.702100308436197906e+01,4.235953081372056062e+00,-1.593737904943606454e+00,1.291883022255323477e-01
4.488618949801025155e+04,6.412966754212307308e+01,7.920495033724562539e+00,-1.566272991029447281e+00,1.603797071566966936e-01
4.499462035793045652e+04,6.416831101126123826e+01,7.327692947187964378e+00,-1.541392600309776650e+00,1.222595246479134118e-01
4.510331315256853850e+04,6.378921535014865185e+01,6.358289638894067508e+00,-1.548366065326903129e+00,1.377879594785681172e-01
4.521226851467607048e+04,6.965099426486594325e+01,6.438790133313069930e+00,-1.493068562549692668e+00,1.045303869755257742e-01
4.532148707853315136e+04,6.845469627549849179e+01,5.517275890381618808e+00,-1.559798572281358764e+00,1.462822824794209053e-01
4.543096947995208029e+04,6.848660009048229824e+01,6.566486283079496111e+00,-1.644489256493418594e+00,8.296822164233969010e-02
4.554071635628111108e+04,6.726452005096680864e+01,8.343196870953947908e+00,-1.603740567594082567e+00,1.829236783645669384e-01
4.565072834640810470e+04,7.194098130633001631e+01,9.309548457765986385e+00,-1.651709228488932535e+00,1.048741949476497820e-01
4.576100609076428373e+04,7.202951489249615236e+01,5.852485051478904410e+00,-1.558761284313242346e+00,1.338353858622982617e-01
4.587155023132784845e+04,7.555317880905184325e+01,1.074905760574199398e+01,-1.571445647297812664e+00,8.617681509853081234e-02
4.598236141162810964e+04,7.450006005616448590e+01,7.220719181225620176e+00,-1.551913033656584062e+00,1.287083895885611784e-01
4.609344027674863901e+04,7.421377311765485274e+01,5.407197849578333937e+00,-1.597885002849390279e+00,1.351759617513189349e-01
4.620478747333145293e+04,7.555715983269105607e+01,8.854519908933976780e+00,-1.586007781535602623e+00,1.051217587402378806e-01
4.631640364958062128e+04,7.125597816944603835e+01,9.658564000559550777e+00,-1.591631318608144774e+00,8.872257114573235681e-02
4.642828945526608004e+04,7.644209202810642978e+01,7.067237323985872344e+00,-1.575285726580529122e+00,8.667756906580072196e-02
4.654044554172740754e+04,7.629961446602328579e+01,7.476705091121356617e+00,-1.569976746476378526e+00,1.440011823108031941e-01
4.665287256187761523e+04,8.417941000670271023e+01,9.379216515096999274e+00,-1.665964338939977196e+00,1.500286645639432037e-01
4.676557117020693113e+04,7.449930269686116446e+01,1.911060758196593490e+00,-1.608836083627526836e+00,1.418347209904096407e-01
4.687854202278664889e+04,7.696664957322285261e+01,8.601904436584229430e+00,-1.658086181371075885e+00,1.092487684058864872e-01
4.699178577727289667e+04,7.859149472429446348e+01,4.471157898121475682e+00,-1.640329661078142820e+00,1.067633330861737367e-01
4.710530309291051526e+04,7.731628920829240315e+01,7.171656232700573952e+00,-1.591937436900641378e+00,6.845624591042789864e-02
4.721909463053676154e+04,7.948446777336087621e+01,1.191957399161679554e+01,-1.577185507416130950e+00,1.018892422786227686e-01
4.733316105258555763e+04,8.532008433709965800e+01,4.567845765902402100e+00,-1.632420625591686214e+00,1.041462576174975729e-01
4.744750302309077961e+04,7.748567988550014718e+01,1.263822694010844394e+01,-1.561820353640744008e+00,1.855889771826171319e-01
4.756212120769047760e+04,8.650155367977974663e+01,7.990489475788997709e+00,-1.565865595737419680e+00,1.276860014803599952e-01
4.767701627363068837e+04,8.257216077129484688e+01,1.018805851560727760e+01,-1.647136037969057609e+00,1.312206534305427885e-01
4.779218888976929156e+04,8.154451661121089501e+01,8.929811840381516319e+00,-1.635968930216436190e+00,1.127905226264913768e-01
4.790763972657993872e+04,8.281396197490195732e+01,8.111234266691102590e+00,-1.594590370887014608e+00,1.680478691774291988e-01
4.802336945615590230e+04,8.433183403524728305e+01,6.674215204055225392e+00,-1.592633320475355774e+00,8.952824824591625041e-02
4.813937875221404101e+04,8.461453322765348162e+01,7.582468620353702171e+00,-1.587351467405526240e+00,1.202026986280162191e-01
4.825566829009869252e+04,9.401257222346757203e+01,1.032727110201367360e+01,-1.638807037731893290e+00,8.025988521014255916e-02
4.837223874678563152e+04,9.100238909263747189e+01,9.495738912490896411e+00,-1.518711317045124964e+00,1.043135820515710410e-01
4.848909080088586052e+04,9.015228425915998400e+01,9.772467025773433846e+00,-1.620591148904134471e+00,2.133539813495579363e-01
4.860622513265001908e+04,9.379768070911617883e+01,8.542715703073044509e+00,-1.620155184745422527e+00,1.851012365327340259e-01
4.872364242397170165e+04,8.383697591671982252e+01,9.124343869857336031e+00,-1.588418446512770199e+00,9.566741907368768449e-02
4.884134335839184496e+04,9.453863957614524338e+01,8.672629257641322198e+00,-1.689626055202167354e+00,1.106348821200571625e-01
4.895932862110261340e+04,9.310919027390937686e+01,1.140502638331790131e+01,-1.624400435519900210e+00,1.126666455251938703e-01
4.907759889895137894e+04,9.646836672534929846e+01,7.647846711404900688e+00,-1.553721530437428999e+00,1.168447919126123086e-01
4.919615488044470112e+04,1.009442517526700414e+02,7.876547449423033420e+00,-1.645313160901879401e+00,1.407790707404431019e-01
4.931499725575237244e+04,9.559595761063965824e+01,1.476171551531804305e+01,-1.654907965892784105e+00,1.086700895532680122e-01
4.943412671671142016e+04,1.000632929259151069e+02,1.201909137540757655e+01,-1.556626013351217974e+00,1.380268198870856222e-01
4.955354395683011535e+04,9.556091774018059937e+01,7.230992877677175024e+00,-1.643732728075163241e+00,1.109792941572897707e-01
4.967324967129204015e+04,1.038244422276616916e+02,1.075254158024250728e+01,-1.623123635938493070e+00,1.267764386743938931e-01
4.979324455696010409e+04,9.999128434524661202e+01,1.899891096443205640e+01,-1.625514888510664502e+00,1.730472417463212731e-01
4.991352931238053861e+04,9.977747510857412294e+01,1.250545909382817378e+01,-1.597003576444227191e+00,9.913682199843895648e-02
5.003410463778733538e+04,1.044096701660171220e+02,7.672773308515203894e+00,-1.585592456951420370e+00,9.448871814738114827e-02
5.015497123510570964e+04,1.070861585827595945e+02,9.999568967940389186e+00,-1.631948399364582247e+00,1.294314363919445432e-01
5.027612980795664771e+04,1.099597687165240529e+02,9.681457325398039160e+00,-1.595269367819633688e+00,8.489204996866690778e-02
5.039758106166081416e+04,1.039109461402947545e+02,1.359756088381520378e+01,-1.549953271552174217e+00,8.474275061251744512e-02
5.051932570324274275e+04,1.169886765206470045e+02,1.413551459124396992e+01,-1.613732626024950267e+00,1.129093387817009519e-01
5.064136444143490371e+04,1.131074656253828579e+02,1.177041444509883128e+01,-1.590619245248086511e+00,1.471671310568598845e-01
5.076369798668182921e+04,1.153122082933820565e+02,1.277260951429508218e+01,-1.577120181220260431e+00,1.387394391008334726e-01
5.088632705114428245e+04,1.171430993063582093e+02,1.396025409539226736e+01,-1.577849005930450410e+00,1.010125468321273340e-01
5.100925234870336135e+04,1.113381234962660926e+02,9.975225857650052319e+00,-1.566803184366227786e+00,1.057026492280916108e-01
5.113247459496468218e+04,1.178355572921220755e+02,1.161149279952070579e+01,-1.639112060932382819e+00,2.137508123316542163e-01
5.125599450726245414e+04,1.146884497121306765e+02,1.248632107174022110e+01,-1.641759539963738579e+00,1.420309044117331609e-01
5.137981280466401222e+04,1.237142150966086831e+02,1.226862227100401270e+01,-1.638411061742784725e+00,7.031465968821977441e-02
5.150393020797345525e+04,1.175396614150294710e+02,1.102175557901112413e+01,-1.585613351336832011e+00,1.053165695285477876e-01
5.162834743973620061e+04,1.225012616536390198e+02,1.110570042041789485e+01,-1.633716019276062470e+00,8.148638247472132778e-02
