# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
2.412961183253609576e+01,9.867061514580306039e+02,5.508641688921747992e+00,-4.881595161172835873e-02,1.023240841140193695e-02
2.527461586781727121e+01,9.784702413215105707e+02,7.367263989241845223e+00,-5.512738922736608316e-02,5.072825956783964113e-03
2.647395290480229590e+01,9.847850756944447994e+02,7.218705045847687352e+00,-5.517492123320928699e-02,8.923452245655454432e-03
2.773020116591063555e+01,9.794117028393472992e+02,7.018771112063527440e+00,-5.596372784784331422e-02,6.148388378432820094e-03
2.904606121598046187e+01,9.798405971917812849e+02,6.619855917679272395e+00,-5.805395177484631158e-02,5.255249028259165005e-03
3.042436176769001932e+01,9.766651585331346723e+02,7.050338914106977661e+00,-6.574835196568731832e-02,1.168944345062611183e-02
3.186806576245910350e+01,9.851152824519655269e+02,6.952982607997141962e+00,-6.391146526441011944e-02,9.697195045427943125e-03
3.338027673990301025e+01,9.804597897238479618e+02,3.949542289189938771e+00,-6.860278862805868627e-02,7.993737742875114613e-03
3.496424550953135224e+01,9.765667394026262400e+02,5.373839256691856470e+00,-7.444741861725870380e-02,7.151268706521601327e-03
3.662337713903372816e+01,9.842092598935876140e+02,7.424270288057492451e+00,-7.357108073122353709e-02,6.493067719730963999e-03
3.836123827417534926e+01,9.820914088004874429e+02,6.802102831525725257e+00,-8.271245347165016859e-02,7.275130809413657938e-03
4.018156480603806102e+01,9.800222828460637174e+02,7.008228034151244401e+00,-8.467231486803968032e-02,5.135426307440453531e-03
4.208826990208893903e+01,9.820329534870327279e+02,6.806639015412282667e+00,-8.876590740657008816e-02,5.837407596709594249e-03
4.408545241834120532e+01,9.769917129349671541e+02,1.105910566133003492e+01,-9.111659534583287090e-02,9.264256216435803534e-03
4.617740571069101208e+01,9.783544183566078800e+02,7.479558086612773771e+00,-9.687758269833986191e-02,6.415806926560256931e-03
4.836862686437173409e+01,9.775805131885630317e+02,6.582365402208060878e+00,-1.020756963376101972e-01,9.345167257784611076e-03
5.066382636136649609e+01,9.763129288500424536e+02,6.453984688488108468e+00,-1.057625313774781112e-01,6.855681679333444287e-03
5.306793820656115912e+01,9.736760433552238965e+02,7.422616722604122863e+00,-1.104279134073638396e-01,7.950285363741278061e-03
5.558613053440593887e+01,9.776897230220514530e+02,8.513508713067286848e+00,-1.120255157790523565e-01,7.082371839105175600e-03
5.822381671888660293e+01,9.798750050959739610e+02,4.949910072433665320e+00,-1.159164850882622722e-01,8.348091812790380331e-03
6.098666701068881935e+01,9.752542434417279082e+02,8.007623363915739034e+00,-1.224862453651565514e-01,8.709942617753398814e-03
6.388062072657209001e+01,9.767930700470208194e+02,7.868521743802514123e+00,-1.317200106675135429e-01,8.918552892840148766e-03
6.691189901715635813e+01,9.766623586635460015e+02,7.242682017576829168e+00,-1.393349763605716274e-01,1.111364240261268448e-02
7.008701824056899454e+01,9.717169962772275085e+02,5.768994270087119070e+00,-1.457322988377147688e-01,7.657640153723723267e-03
7.341280397070119079e+01,9.708398119567633557e+02,4.498164754304866619e+00,-1.518268885765535203e-01,5.133098179861033186e-03
7.689640567018716411e+01,9.716698041694735366e+02,8.038379449434456703e+00,-1.522117001498611288e-01,8.991543855863138451e-03
8.054531205964930507e+01,9.727794729504009865e+02,7.294438856126604698e+00,-1.705609002529572815e-01,1.001738599240889482e-02
8.436736721624848201e+01,9.689538548181110400e+02,7.863043045723959956e+00,-1.763452063067839082e-01,6.060365773719565696e-03
8.837078743614603127e+01,9.700339370349296360e+02,5.086452878071196615e+00,-1.832218556318313263e-01,5.008633183273744453e-03
9.256417889712781744e+01,9.660544291554263054e+02,4.308356915336112536e+00,-1.905411260756531555e-01,6.415017006352840417e-03
9.695655615935915250e+01,9.653140659425610011e+02,5.863247303610022776e+00,-2.036606531856421931e-01,8.563505792654690918e-03
1.015573615440418109e+02,9.620816073270619881e+02,8.601166495984164939e+00,-2.028684378266631394e-01,5.901141760501950849e-03
1.063764854316313091e+02,9.598254344855129148e+02,8.056663883852966279e+00,-2.163968723431752283e-01,7.949640214374598807e-03
1.114242875232509817e+02,9.582938922901078058e+02,7.431950995996394305e+00,-2.276349469003620674e-01,5.384349419783417308e-03
1.167116191110068115e+02,9.584596486867351359e+02,6.188420500604520313e+00,-2.371859214691732498e-01,8.371869474005809095e-03
1.222498464050783156e+02,9.593484943965511320e+02,6.021789054969223898e+00,-2.469124013890106328e-01,5.847639143994429189e-03
1.280508749677332503e+02,9.475926568095104585e+02,9.380882228907461595e+00,-2.592665389848390345e-01,6.291937155962609197e-03
1.341271753067898374e+02,9.462490243474097724e+02,6.567185239753652759e+00,-2.699706070956822690e-01,9.334226270303299863e-03
1.404918096835459096e+02,9.445059698676993776e+02,8.352486099633429362e+00,-2.796354287818308970e-01,6.862173794820551447e-03
1.471584601928055918e+02,9.429363905695929589e+02,8.012355682335888574e+00,-2.907191349898545218e-01,8.622228568773373028e-03
1.541414581753645336e+02,9.374410283075654888e+02,6.134598918064622985e+00,-3.022896062952814544e-01,6.486137698517321568e-03
1.614558150261836431e+02,9.304166789166735043e+02,6.363357926927185382e+00,-3.200397259961503815e-01,9.859407750296186879e-03
1.691172544644806806e+02,9.265029912774683680e+02,4.617526332861403127e+00,-3.363190277044763588e-01,7.172648536847089570e-03
1.771422463351085241e+02,9.222491334455014567e+02,5.469803691319941485e+00,-3.529335129218832412e-01,4.145477626942613118e-03
1.855480420138842135e+02,9.193769117902587595e+02,6.080951897720368926e+00,-3.647197860785710288e-01,9.641413843055024815e-03
1.943527114929826496e+02,9.100303368838201550e+02,7.392445189831681418e+00,-3.780960423391101499e-01,4.287883116227300499e-03
2.035751822261108259e+02,9.043273446745504316e+02,9.017986223333609885e+00,-3.964159705810396117e-01,6.345713472395012218e-03
2.132352798169759183e+02,8.978182491554352964e+02,7.567058595477195837e+00,-4.147057051576147901e-01,6.495612690803357660e-03
2.233537706385123442e+02,8.905654274342814460e+02,7.272821407856771003e+00,-4.255960574381173478e-01,5.377584538689038178e-03
2.339524064744823022e+02,8.838973650420982722e+02,6.562601007415462817e+00,-4.491816015713169241e-01,9.205236074470936683e-03
2.450539712794254967e+02,8.764370715354940558e+02,6.230895796115702545e+00,-4.652839797791236132e-01,5.602157597035080198e-03
2.566823301574694369e+02,8.630864780870930417e+02,4.237480673780228635e+00,-4.872486921785607050e-01,4.932724171198010939e-03
2.688624806652941288e+02,8.580999381517937081e+02,6.833593648419940436e+00,-5.033062108133303791e-01,6.226599871734768768e-03
2.816206065495393318e+02,8.459368972918371128e+02,8.984519222308103181e+00,-5.223462026479296361e-01,7.460552533599364849e-03
2.949841340341698128e+02,8.431618831705138746e+02,5.614144607845775958e+00,-5.506241222043571915e-01,7.719437246503950065e-03
3.089817907788016669e+02,8.299111232282887158e+02,7.394619604662413970e+00,-5.689572700952812978e-01,5.078941811083375821e-03
3.236436676347356070e+02,8.191370115226338839e+02,5.911166963830213561e+00,-5.841562851924824162e-01,9.447510461020979314e-03
3.390012833314498835e+02,8.018250791204601455e+02,5.423718910127919735e+00,-6.062037040042043134e-01,7.615847166667558468e-03
3.550876522326113900e+02,7.911211964087294746e+02,3.140615777416510213e+00,-6.278884792325859499e-01,7.061081878526059494e-03
3.719373553072639993e+02,7.769925286035429508e+02,7.093098821522126229e+00,-6.524571415135197450e-01,8.673267141147656192e-03
3.895866144687560109e+02,7.640525845645850040e+02,4.680941775531902493e+00,-6.748651596945278719e-01,6.510726866962510996e-03
4.080733704412151042e+02,7.531927889617746814e+02,7.148578056823924776e+00,-7.004806312799229939e-01,7.904296969720456603e-03
4.274373643209654574e+02,7.332712363591565463e+02,5.165228205916910120e+00,-7.159295273361097056e-01,6.552108718264345634e-03
4.477202230082129972e+02,7.167007365468131184e+02,4.583201172134990564e+00,-7.395109685652487830e-01,8.212916941316176708e-03
4.689655486926548065e+02,6.999738707162018727e+02,6.670974150861070484e+00,-7.614151831328939135e-01,8.714333456672093692e-03
4.912190125853850873e+02,6.878078184573655562e+02,6.952690132515434662e+00,-7.878002074586534231e-01,9.415009360602421412e-03
5.145284530985852598e+02,6.699659058187760365e+02,3.636858893675368520e+00,-8.094772363533599968e-01,4.190033249861374771e-03
5.389439786840600846e+02,6.534589639459790078e+02,5.416666355734689908e+00,-8.352265090241901557e-01,6.083592722778599637e-03
5.645180755516962563e+02,6.393351322861192330e+02,5.615077750564259063e+00,-8.586455180111037810e-01,8.478525251317658301e-03
5.913057204993992855e+02,6.197255252364295757e+02,6.334680339178792252e+00,-8.758199664085509761e-01,5.399136746613557129e-03
6.193644990970611843e+02,6.021970250132910678e+02,3.248754720609496438e+00,-9.031909790340547639e-01,6.894010691321869437e-03
6.487547294786288603e+02,5.834023643117153597e+02,4.534671398434288569e+00,-9.179575883761152966e-01,7.403931968613654442e-03
6.795395920083764167e+02,5.688883378719285702e+02,3.153721084218969128e+00,-9.430473340593760190e-01,9.811956662890084988e-03
7.117852651001318236e+02,5.519410990526284877e+02,4.226610148754589957e+00,-9.624012528836587421e-01,9.212676594476122346e-03
7.455610674814365666e+02,5.326446882779479211e+02,3.532141272500576079e+00,-9.852948792222306906e-01,7.033614709963686464e-03
7.809396072084504112e+02,5.130275302524285053e+02,2.851888780814212598e+00,-1.008184426556432367e+00,5.971132421110379729e-03
8.179969377519466889e+02,5.002343945078993102e+02,3.180125919179015437e+00,-1.024413852445755779e+00,1.203968481913422414e-02
8.568127214899482169e+02,4.807558631819687207e+02,4.985954316681517895e+00,-1.049732032848191166e+00,7.140337412000259502e-03
8.974704009584348796e+02,4.669328934112630805e+02,2.375385357434090849e+00,-1.066036640018880544e+00,8.489400466212961710e-03
9.400573782282964430e+02,4.494930484912504767e+02,3.922350034304935562e+00,-1.085624701363703482e+00,6.342203181787345843e-03
9.846652027941230472e+02,4.313414027575440741e+02,3.325607920993514099e+00,-1.105758470255349790e+00,7.396701519946160229e-03
1.031389768378721101e+03,4.167445242470783455e+02,3.864951314145804062e+00,-1.121999363953264606e+00,5.399901334518406384e-03
1.080331519076467657e+03,3.995238200458073834e+02,2.905627722733577389e+00,-1.133966132643095870e+00,5.831208308707403441e-03
1.131595665278606702e+03,3.860034358943978532e+02,3.504702319341210348e+00,-1.154648617688979639e+00,8.275362426611714353e-03
1.185292409844700614e+03,3.694257329110487831e+02,2.578010985538528033e+00,-1.164804226384034580e+00,1.219536372824870339e-02
1.241537185006410482e+03,3.560639107968222561e+02,3.428588069880750044e+00,-1.180758039866614428e+00,8.186665767699127447e-03
1.300450900512897761e+03,3.424596638945095606e+02,4.065233880932815680e+00,-1.196744557683396604e+00,5.481715733651728630e-03
1.362160203551271707e+03,3.284133367384703206e+02,2.470706414994797928e+00,-1.211265642441329060e+00,1.008318606866802185e-02
1.426797751000857261e+03,3.153045929514573800e+02,3.533339162142947298e+00,-1.223319337668481444e+00,1.367737742342506682e-02
1.494502494606524124e+03,3.020458099176379392e+02,3.558502078972678895e+00,-1.237156476620685286e+00,8.073234259605733057e-03
1.565419979684127838e+03,2.880088006924778483e+02,2.759221105106343774e+00,-1.249036293587397539e+00,8.664815683227085341e-03
1.639702658000205474e+03,2.785048056740931202e+02,2.919563623460569968e+00,-1.269076525717359960e+00,6.639317262953603818e-03
1.717510215498498383e+03,2.664261083598411801e+02,1.364986562607873211e+00,-1.276590346398769116e+00,1.089896527913843810e-02
1.799009915577831407e+03,2.554763015331203064e+02,2.189925033519925179e+00,-1.285764100108903296e+00,1.033599358612117582e-02
1.884376958659309821e+03,2.450153585828880409e+02,2.580564446798921274e+00,-1.306649448968159710e+00,9.046124704587796966e-03
1.973794858815768748e+03,2.352277673174786230e+02,2.738826402938327575e+00,-1.311917175816031511e+00,9.430677797895636871e-03
2.067455838273131121e+03,2.250173593862588746e+02,1.689262862608087890e+00,-1.321588881405437510e+00,8.241702724924217932e-03
2.165561240631754572e+03,2.154916652246228637e+02,2.085467593773632000e+00,-1.327299932719598008e+00,9.314087717007429532e-03
2.268321963696038893e+03,2.061835166647421715e+02,1.260354465725526785e+00,-1.336014742591064675e+00,6.398525097933433457e-03
2.375958912842762857e+03,1.970950411537875482e+02,2.172002510139046993e+00,-1.347850603694794369e+00,7.011697640819511933e-03
2.488703475902785158e+03,1.887147131126789077e+02,2.036130635820823986e+00,-1.357836938596224119e+00,9.465729093359345411e-03
2.606798020576923136e+03,1.802561912391074372e+02,1.509292801536923578e+00,-1.364541853928927129e+00,1.263191263741441847e-02
2.730496415455322676e+03,1.724450573757239340e+02,2.196891805438934142e+00,-1.362363781773968885e+00,8.576515519703916887e-03
2.860064575760391563e+03,1.641938106756356888e+02,1.858382586367669731e+00,-1.371083058812320843e+00,8.308460943069627749e-03
2.995781034986423947e+03,1.583985320110614907e+02,1.177465130290084261e+00,-1.384069099255819335e+00,9.826064275361551942e-03
3.137937543664824261e+03,1.496596091777524578e+02,2.129345974932004726e+00,-1.383449395974897689e+00,1.228083984344110167e-02
3.286839696542054753e+03,1.444197922306456690e+02,1.258253663175749271e+00,-1.391946934108609479e+00,9.732696448217273075e-03
3.442807589518617533e+03,1.374244113407541761e+02,1.671568097727825997e+00,-1.393955805702340012e+00,1.556954563908331292e-02
3.606176507761229914e+03,1.316456426380412950e+02,1.782444082463727320e+00,-1.404347596684451638e+00,6.326811915373061965e-03
3.777297646467454797e+03,1.265825822840922683e+02,1.125328227574288631e+00,-1.404723795978933598e+00,1.085151264226630156e-02
3.956538865832264491e+03,1.212809664168697026e+02,8.100165288103658989e-01,-1.423128874647084707e+00,7.461407862949901403e-03
4.144285481839418935e+03,1.154673773033520376e+02,1.002343171192829674e+00,-1.418579839924175801e+00,9.814496578271554583e-03
4.340941094577660806e+03,1.112704379806262978e+02,1.123101185901910659e+00,-1.431610920053399294e+00,7.575810593276641018e-03
4.546928455862406736e+03,1.053566662283598419e+02,1.008386938745768902e+00,-1.434421398718836116e+00,1.070580318527628201e-02
4.762690378027989027e+03,1.007783180550381275e+02,8.974541228025063599e-01,-1.442739396996884693e+00,1.185844933512588024e-02
4.988690685844117979e+03,9.706004726880104272e+01,8.260601868037547035e-01,-1.438996821804616300e+00,1.014753779208650911e-02
5.225415213602953372e+03,9.252526509855377412e+01,1.370112061312133145e+00,-1.441539032190148895e+00,1.631664913509406692e-02
5.473372849520139425e+03,8.861385145086748594e+01,1.048691359075293095e+00,-1.443938045214603338e+00,9.508389668267501135e-03
5.733096629695032789e+03,8.460366627692930308e+01,8.198666306251088942e-01,-1.452870674412995999e+00,1.091829569353232852e-02
6.005144883981755811e+03,8.178301306261009529e+01,8.985757882854494838e-01,-1.449860040130103611e+00,1.194468165157821539e-02
6.290102436234453307e+03,7.802615066853647363e+01,1.108925280388568968e+00,-1.458764280273799896e+00,1.512726304666328972e-02
6.588581861506814676e+03,7.468282457828267695e+01,9.281133314197318462e-01,-1.457053197441024794e+00,9.276189618471387607e-03
6.901224802908526726e+03,7.131614455665676644e+01,1.002996486162994527e+00,-1.463414439891753460e+00,1.336952355875084542e-02
7.228703350949565902e+03,6.814113212435923117e+01,9.725831611342584671e-01,-1.463680398162163554e+00,1.393808188076165085e-02
7.571721488337399933e+03,6.488261917889828112e+01,5.224169799264150038e-01,-1.471984211864983072e+00,1.274700891199079429e-02
7.931016603333051535e+03,6.205102859052389164e+01,8.247768433036847258e-01,-1.480197888734196221e+00,1.082203115941387031e-02
8.307361074919352177e+03,5.961402530466949656e+01,4.136673585290815969e-01,-1.482163486262865870e+00,1.254857936521725816e-02
8.701563933188906958e+03,5.670033028769237404e+01,5.043174792713149834e-01,-1.481793495030055752e+00,1.268896144855290870e-02
9.114472598521184409e+03,5.427340044608178005e+01,5.329424097772504920e-01,-1.488414173044472211e+00,1.163676117228495260e-02
9.546974703287516604e+03,5.196160087350000367e+01,5.798896584872903492e-01,-1.482232171560684542e+00,1.673956763453301327e-02
1.000000000000000000e+04,5.021127124756340976e+01,7.483102007172359738e-01,-1.487094838836238164e+00,1.493678754281037475e-02
